 Fish habitat analysis: CE-QUAL-W2 model results
 
 Species, Temperature minimum, Temperature maximum, Dissolved oxygen minimum
RainbowTrout,               0.00,   18.00,    5.00
StripedBass,               10.00,   24.00,    5.00
Walleye,                   12.00,   24.00,    5.00
WhiteBass,                  0.00,   28.00,    3.00
SmallmouthBass,             0.00,   29.00,    4.00
SpottedBass,                0.00,   24.40,    6.00
GizzardShad,               10.00,   26.70,    6.00
LargemouthBass,            10.00,   30.00,    5.00
ChannelCatfish,            18.00,   31.00,    5.00
 
JDAY,%VOL-RainbowTrout,HAB-VOL(m3)-RainbowTrout,%VOL-StripedBass,HAB-VOL(m3)-StripedBass,%VOL-Walleye,HAB-VOL(m3)-Walleye,%VOL-WhiteBass,HAB-VOL(m3)-WhiteBass,%VOL-SmallmouthBass,HAB-VOL(m3)-SmallmouthBass,%VOL-SpottedBass,HAB-VOL(m3)-SpottedBass,%VOL-GizzardShad,HAB-VOL(m3)-GizzardShad,%VOL-LargemouthBass,HAB-VOL(m3)-LargemouthBass,%VOL-ChannelCatfish,HAB-VOL(m3)-ChannelCatfish,
   191.104,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.61,  0.5534E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.44,  0.3648E+07,
   191.201,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.61,  0.5534E+08,    5.23,  0.4384E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.17,  0.1424E+07,    0.17,  0.1424E+07,
   191.306,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.94,  0.4978E+08,    5.23,  0.4384E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.85,  0.7102E+07,    0.85,  0.7102E+07,
   191.403,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.94,  0.4978E+08,    5.23,  0.4384E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.36,  0.1143E+08,    1.36,  0.1143E+08,
   191.500,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.94,  0.4978E+08,    5.23,  0.4384E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.79,  0.1498E+08,    1.79,  0.1498E+08,
   191.604,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.61,  0.5534E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.79,  0.1498E+08,    1.79,  0.1498E+08,
   191.701,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.61,  0.5534E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.79,  0.1498E+08,    1.79,  0.1498E+08,
   191.806,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.61,  0.5534E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.79,  0.1498E+08,    1.79,  0.1498E+08,
   191.903,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.61,  0.5534E+08,    5.23,  0.4384E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.79,  0.1498E+08,    1.79,  0.1498E+08,
   192.000,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.61,  0.5534E+08,    5.23,  0.4384E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.79,  0.1498E+08,    1.79,  0.1498E+08,
   192.104,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.61,  0.5534E+08,    5.23,  0.4384E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.79,  0.1498E+08,    1.79,  0.1498E+08,
   192.201,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.61,  0.5534E+08,    5.23,  0.4384E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.79,  0.1498E+08,    1.79,  0.1498E+08,
   192.306,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.61,  0.5534E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.36,  0.1143E+08,    1.36,  0.1143E+08,
   192.403,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.61,  0.5534E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.49,  0.1248E+08,    1.49,  0.1248E+08,
   192.500,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.61,  0.5534E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.36,  0.1143E+08,    1.36,  0.1143E+08,
   192.604,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.18,  0.5177E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.79,  0.1498E+08,    1.79,  0.1498E+08,
   192.701,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.44,  0.5391E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.79,  0.1498E+08,    1.79,  0.1498E+08,
   192.806,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.98,  0.5844E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.79,  0.1498E+08,    1.79,  0.1498E+08,
   192.903,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.98,  0.5844E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.79,  0.1498E+08,    1.79,  0.1498E+08,
   193.000,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.98,  0.5844E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.79,  0.1498E+08,    1.79,  0.1498E+08,
   193.104,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.19,  0.4346E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    2.14,  0.1795E+08,    2.14,  0.1795E+08,
   193.201,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.19,  0.4346E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    2.14,  0.1795E+08,    2.14,  0.1795E+08,
   193.306,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.61,  0.4701E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    2.14,  0.1795E+08,    2.14,  0.1795E+08,
   193.403,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.55,  0.5487E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.79,  0.1498E+08,    1.79,  0.1498E+08,
   193.500,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.13,  0.5134E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.79,  0.1498E+08,    1.79,  0.1498E+08,
   193.604,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.19,  0.4346E+08,    5.77,  0.4836E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    2.14,  0.1795E+08,    2.14,  0.1795E+08,
   193.701,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.19,  0.4346E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    2.14,  0.1795E+08,    2.14,  0.1795E+08,
   193.806,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    7.30,  0.6113E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.36,  0.1143E+08,    1.36,  0.1143E+08,
   193.903,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    7.30,  0.6113E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   194.000,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    7.30,  0.6113E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.43,  0.3564E+07,    0.43,  0.3564E+07,
   194.104,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.55,  0.5487E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.36,  0.1143E+08,    1.36,  0.1143E+08,
   194.201,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.61,  0.4701E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.36,  0.1143E+08,    1.36,  0.1143E+08,
   194.306,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.98,  0.5844E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.85,  0.7102E+07,    0.85,  0.7102E+07,
   194.403,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.98,  0.5844E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   194.500,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.98,  0.5844E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   194.604,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.98,  0.5844E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.85,  0.7102E+07,    0.85,  0.7102E+07,
   194.701,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.98,  0.5844E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.36,  0.1143E+08,    1.36,  0.1143E+08,
   194.806,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.98,  0.5844E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.85,  0.7102E+07,    0.85,  0.7102E+07,
   194.903,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.98,  0.5844E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   195.000,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.98,  0.5844E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   195.104,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.98,  0.5844E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.43,  0.3564E+07,    0.43,  0.3564E+07,
   195.201,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.18,  0.5177E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.85,  0.7102E+07,    0.85,  0.7102E+07,
   195.306,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.61,  0.4701E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.85,  0.7102E+07,    0.85,  0.7102E+07,
   195.403,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.61,  0.4701E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.85,  0.7102E+07,    0.85,  0.7102E+07,
   195.500,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.19,  0.4346E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.85,  0.7102E+07,    0.85,  0.7102E+07,
   195.604,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.98,  0.5844E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.26,  0.2140E+07,    0.26,  0.2140E+07,
   195.701,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.61,  0.5534E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   195.806,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.94,  0.4978E+08,    5.83,  0.4881E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   195.903,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.98,  0.5844E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   196.000,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.76,  0.4823E+08,    5.23,  0.4384E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.85,  0.7102E+07,    0.85,  0.7102E+07,
   196.104,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.82,  0.4036E+08,    5.06,  0.4242E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.85,  0.7102E+07,    0.85,  0.7102E+07,
   196.201,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.61,  0.5534E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   196.306,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.98,  0.5844E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   196.403,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    6.98,  0.5844E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   196.500,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.82,  0.4036E+08,    5.77,  0.4836E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.85,  0.7102E+07,    0.85,  0.7102E+07,
   196.604,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.46,  0.3739E+08,    3.87,  0.3241E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.94,  0.7862E+07,    1.36,  0.1143E+08,
   196.701,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.10,  0.3431E+08,    3.45,  0.2886E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.94,  0.7878E+07,    1.79,  0.1498E+08,
   196.806,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    3.82,  0.3203E+08,    3.80,  0.3183E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.79,  0.1498E+08,    1.79,  0.1498E+08,
   196.903,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.74,  0.1460E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.36,  0.1143E+08,    1.36,  0.1143E+08,
   197.000,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    3.02,  0.2532E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   197.104,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.79,  0.4010E+08,    5.76,  0.4823E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.36,  0.1143E+08,    1.36,  0.1143E+08,
   197.201,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.83,  0.4049E+08,    3.51,  0.2942E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.79,  0.1498E+08,    1.79,  0.1498E+08,
   197.306,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.83,  0.4049E+08,    5.12,  0.4285E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.36,  0.1143E+08,    1.36,  0.1143E+08,
   197.403,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.15,  0.4318E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   197.500,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.23,  0.3540E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   197.604,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.26,  0.4403E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   197.701,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.15,  0.4318E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   197.806,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.71,  0.3943E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   197.903,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    3.15,  0.2641E+08,    5.88,  0.4929E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   198.000,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    2.51,  0.2102E+08,    6.61,  0.5534E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.01,  0.8600E+05,
   198.104,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.47,  0.3741E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   198.201,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.10,  0.3431E+08,    5.06,  0.4242E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.17,  0.1424E+07,    0.17,  0.1424E+07,
   198.306,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.10,  0.3431E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   198.403,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    3.82,  0.3203E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   198.500,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    3.82,  0.3203E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   198.604,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.10,  0.3431E+08,    3.23,  0.2703E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.85,  0.7102E+07,    0.86,  0.7188E+07,
   198.701,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.10,  0.3431E+08,    2.80,  0.2348E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.85,  0.7102E+07,    0.86,  0.7188E+07,
   198.806,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    2.70,  0.2264E+08,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.01,  0.8600E+05,
   198.903,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    2.01,  0.1681E+08,    5.58,  0.4670E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.01,  0.8600E+05,
   199.000,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.10,  0.3438E+08,    4.15,  0.3480E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.01,  0.8600E+05,
   199.104,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.46,  0.3739E+08,    3.87,  0.3241E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   199.201,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.46,  0.3739E+08,    2.32,  0.1945E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.17,  0.1424E+07,    0.17,  0.1424E+07,
   199.306,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   199.403,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.36,  0.1143E+08,    5.52,  0.4623E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   199.500,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.43,  0.3564E+07,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   199.604,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.01,  0.8600E+05,
   199.701,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.66,  0.5556E+07,    4.39,  0.3674E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.17,  0.1424E+07,    0.18,  0.1510E+07,
   199.806,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.03,  0.8658E+07,    4.15,  0.3480E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.85,  0.7102E+07,    0.86,  0.7188E+07,
   199.903,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.15,  0.3480E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.01,  0.8600E+05,
   200.000,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.01,  0.8600E+05,
   200.104,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.17,  0.1424E+07,    4.93,  0.4132E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   200.201,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.96,  0.8038E+07,    2.14,  0.1795E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   200.306,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    4.10,  0.3431E+08,    0.78,  0.6522E+07,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   200.403,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    3.45,  0.2893E+08,    0.35,  0.2968E+07,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.43,  0.3564E+07,    0.43,  0.3564E+07,
   200.500,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.15,  0.9598E+07,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.01,  0.8600E+05,
   200.604,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    5.94,  0.4978E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.01,  0.8600E+05,
   200.701,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.85,  0.7102E+07,    3.43,  0.2876E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.01,  0.8600E+05,
   200.806,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    2.14,  0.1795E+08,    2.79,  0.2337E+08,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.01,  0.8600E+05,
   200.903,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    3.15,  0.2641E+08,    0.96,  0.8038E+07,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.18,  0.1542E+07,
   201.000,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    1.86,  0.1556E+08,    0.96,  0.8038E+07,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.67,  0.5642E+07,
   201.104,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    3.82,  0.3200E+08,    0.17,  0.1424E+07,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
