JDAY,K,I,EX_TOXIN_1,EX_TOXIN_2,EX_TOXIN_3,EX_TOXIN_4,IN_TOXIN_1,IN_TOXIN_2,IN_TOXIN_3,IN_TOXIN_4,CTESS_TOXIN_1,CTESS_TOXIN_2,CTESS_TOXIN_3,CTESS_TOXIN_4,ALG_1,
   179.701,  15,  28,  0.5201E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5763E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2441E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1169E+00,
   179.806,   8,  28,  0.2672E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3033E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.9909E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5936E+00,
   179.806,  15,  28,  0.5012E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7238E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1300E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1471E+00,
   179.903,   8,  28,  0.2661E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2316E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1476E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4568E+00,
   179.903,  15,  28,  0.4939E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8807E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2368E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1780E+00,
   180.000,   8,  28,  0.2649E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2103E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1609E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4209E+00,
   180.000,  15,  28,  0.4922E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9590E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2768E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1920E+00,
   180.104,   8,  28,  0.2637E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2380E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1404E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4830E+00,
   180.104,  15,  28,  0.4953E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8939E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1652E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1768E+00,
   180.201,   8,  28,  0.2632E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2918E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1024E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5911E+00,
   180.201,  15,  28,  0.4982E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7342E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1184E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1445E+00,
   180.306,   8,  28,  0.2625E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3711E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.4663E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7624E+00,
   180.306,  15,  28,  0.5207E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5872E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2340E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1159E+00,
   180.403,   8,  28,  0.2622E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4876E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3438E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9868E+00,
   180.403,  15,  28,  0.5479E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5046E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.3159E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1002E+00,
   180.500,   8,  28,  0.2624E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5416E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7180E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1086E+01,
   180.500,  15,  28,  0.5849E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4922E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.3652E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9875E-01,
   180.604,   8,  28,  0.2627E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5047E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4588E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9983E+00,
   180.604,  15,  28,  0.5891E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5304E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.3504E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1068E+00,
   180.701,   8,  28,  0.2631E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4099E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2029E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8095E+00,
   180.701,  15,  28,  0.5580E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6007E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2720E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1215E+00,
   180.806,   8,  28,  0.2626E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3161E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.8489E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6182E+00,
   180.806,  15,  28,  0.5458E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7400E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1672E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1506E+00,
   180.903,   8,  28,  0.2616E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2411E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1357E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4754E+00,
   180.903,  15,  28,  0.5779E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9377E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.7662E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1904E+00,
   181.000,   8,  28,  0.2605E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2344E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1391E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4682E+00,
   181.000,  15,  28,  0.6110E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1076E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2755E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2160E+00,
   181.104,   8,  28,  0.2591E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2474E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1285E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4994E+00,
   181.104,  15,  28,  0.6181E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1015E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.7717E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2005E+00,
   181.201,   8,  28,  0.2591E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2951E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.9541E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5950E+00,
   181.201,  15,  28,  0.5940E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8012E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1873E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1567E+00,
   181.306,   8,  28,  0.2583E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3472E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.5835E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7144E+00,
   181.306,  15,  28,  0.5603E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5798E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2872E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1137E+00,
   181.403,   8,  28,  0.2581E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4660E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2437E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9458E+00,
   181.403,  15,  28,  0.5455E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4640E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.3419E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9172E-01,
   181.500,   8,  28,  0.2583E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5353E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7224E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1076E+01,
   181.500,  15,  28,  0.5432E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4265E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.3619E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8523E-01,
   181.604,   8,  28,  0.2587E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5176E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5951E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1025E+01,
   181.604,  15,  28,  0.5359E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4540E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.3364E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9174E-01,
   181.701,   8,  28,  0.2588E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4243E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.5369E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8336E+00,
   181.701,  15,  28,  0.5399E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5618E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2723E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1146E+00,
   181.806,   8,  28,  0.2585E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3181E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.7865E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6220E+00,
   181.806,  15,  28,  0.5349E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7552E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1481E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1536E+00,
   181.903,   8,  28,  0.2576E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2369E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1340E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4664E+00,
   181.903,  15,  28,  0.5088E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9092E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2315E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1834E+00,
   182.000,   8,  28,  0.2568E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2427E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1290E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4850E+00,
   182.000,  15,  28,  0.4962E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9745E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3372E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1950E+00,
   182.104,   8,  28,  0.2557E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2592E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1164E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5237E+00,
   182.104,  15,  28,  0.5208E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9428E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1037E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1874E+00,
   182.201,   8,  28,  0.2550E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3070E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.8232E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6221E+00,
   182.201,  15,  28,  0.5520E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8128E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1279E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1600E+00,
   182.306,   8,  28,  0.2553E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3683E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.4020E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7568E+00,
   182.306,  15,  28,  0.5577E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6171E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2584E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1212E+00,
   182.403,   8,  28,  0.2554E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4848E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4052E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9816E+00,
   182.403,  15,  28,  0.5575E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4957E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.3341E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9806E-01,
   182.500,   8,  28,  0.2559E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5349E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7478E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1070E+01,
   182.500,  15,  28,  0.5625E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4566E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.3639E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9134E-01,
   182.604,   8,  28,  0.2564E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4905E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4343E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9680E+00,
   182.604,  15,  28,  0.5799E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5138E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.3468E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1043E+00,
   182.701,   8,  28,  0.2564E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3847E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2997E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7535E+00,
   182.701,  15,  28,  0.5882E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6549E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2687E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1334E+00,
   182.806,   8,  28,  0.2559E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2823E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1004E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5529E+00,
   182.806,  15,  28,  0.5819E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8553E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1364E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1739E+00,
   182.903,   8,  28,  0.2551E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2181E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1441E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4303E+00,
   182.903,  15,  28,  0.5710E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1033E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1366E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2083E+00,
   183.000,   8,  28,  0.2541E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2195E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1420E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4390E+00,
   183.000,  15,  28,  0.5476E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1083E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4283E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2159E+00,
   183.104,   8,  28,  0.2529E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2345E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1301E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4737E+00,
   183.104,  15,  28,  0.5195E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9483E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1026E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1869E+00,
   183.201,   8,  28,  0.2520E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2771E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.9962E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5613E+00,
   183.201,  15,  28,  0.5120E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7523E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1219E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1479E+00,
   183.306,   8,  28,  0.2518E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3223E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.6796E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6506E+00,
   183.306,  15,  28,  0.5337E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5879E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2474E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1159E+00,
   183.403,   8,  28,  0.2519E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4015E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1306E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8109E+00,
   183.403,  15,  28,  0.5518E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4903E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.3304E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9706E-01,
   183.500,   8,  28,  0.2521E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4345E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9599E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8695E+00,
   183.500,  15,  28,  0.5453E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4453E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.3541E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8874E-01,
   183.604,   8,  28,  0.2520E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3915E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2011E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7716E+00,
   183.604,  15,  28,  0.4902E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4449E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2942E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8950E-01,
   183.701,   8,  28,  0.2514E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3018E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.8170E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5905E+00,
   183.701,  15,  28,  0.4545E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5292E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1980E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1078E+00,
   183.806,   8,  28,  0.2505E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2182E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1386E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4276E+00,
   183.806,  15,  28,  0.4582E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7275E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.7572E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1487E+00,
   183.903,   8,  28,  0.2495E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1706E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1706E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3374E+00,
   183.903,  15,  28,  0.4839E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9482E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3463E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1925E+00,
   184.000,   8,  28,  0.2487E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1704E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1697E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3402E+00,
   184.000,  15,  28,  0.5178E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1092E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8648E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2191E+00,
   184.104,   8,  28,  0.2476E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1837E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1592E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3710E+00,
   184.104,  15,  28,  0.5350E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1039E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3228E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2055E+00,
   184.201,   8,  28,  0.2464E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2179E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1341E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4416E+00,
   184.201,  15,  28,  0.5195E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8268E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.8592E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1619E+00,
   184.306,   8,  28,  0.2451E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2695E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.9691E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5524E+00,
   184.306,  15,  28,  0.4887E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5977E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1944E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1171E+00,
   184.403,   8,  28,  0.2444E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3443E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.4416E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6961E+00,
   184.403,  15,  28,  0.4782E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4752E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2567E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9405E-01,
   184.500,   8,  28,  0.2446E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3749E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2299E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7504E+00,
   184.500,  15,  28,  0.4991E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4480E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2945E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8989E-01,
   184.604,   8,  28,  0.2451E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3426E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.4601E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6761E+00,
   184.604,  15,  28,  0.5494E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5170E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.3077E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1049E+00,
   184.701,   8,  28,  0.2445E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2677E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.9743E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5240E+00,
   184.701,  15,  28,  0.5457E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6276E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2408E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1270E+00,
   184.806,   8,  28,  0.2429E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1946E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1462E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3810E+00,
   184.806,  15,  28,  0.4875E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7339E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1093E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1483E+00,
   184.903,   8,  28,  0.2409E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1519E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1736E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3008E+00,
   184.903,  15,  28,  0.4653E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8428E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1306E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1701E+00,
   185.000,   8,  28,  0.2394E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1397E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1803E-06,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2798E+00,
   185.000,  15,  28,  0.4823E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9279E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2433E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1864E+00,
