Variable,JDAY,    1,    2,    3,    4,    5,    6,    7,    8,    9,   10,   11,   12,   13,   14,   15,   16,   17,   18,   19,   20,   21,   22,   23,   24,   25,   26,   27,   28,   29,   30,   31,   32,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   200.500,      0.00,      0.19,      0.18,      0.19,      0.25,      0.19,      0.18,      0.19,      0.20,      0.20,      0.22,      0.25,      0.25,      0.28,      0.30,      0.31,      0.32,      0.33,      0.34,      0.37,      0.40,      0.44,      0.46,      0.47,      0.50,      0.52,      0.52,      0.52,      0.52,      0.52,      0.51,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   201.500,      0.00,      0.19,      0.18,      0.20,      0.29,      0.27,      0.19,      0.19,      0.20,      0.22,      0.23,      0.26,      0.28,      0.30,      0.31,      0.33,      0.33,      0.33,      0.34,      0.37,      0.40,      0.44,      0.45,      0.47,      0.49,      0.51,      0.52,      0.52,      0.52,      0.52,      0.52,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   202.500,      0.00,      0.19,      0.17,      0.23,      0.32,      0.24,      0.18,      0.20,      0.21,      0.23,      0.25,      0.26,      0.27,      0.29,      0.30,      0.31,      0.32,      0.33,      0.33,      0.36,      0.39,      0.43,      0.45,      0.47,      0.49,      0.51,      0.52,      0.52,      0.52,      0.52,      0.53,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   203.500,      0.00,      0.19,      0.17,      0.23,      0.42,      0.27,      0.20,      0.20,      0.20,      0.22,      0.23,      0.25,      0.27,      0.28,      0.30,      0.31,      0.32,      0.32,      0.34,      0.37,      0.41,      0.43,      0.45,      0.46,      0.48,      0.51,      0.52,      0.52,      0.52,      0.52,      0.54,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   204.500,      0.00,      0.19,      0.17,      0.18,      0.37,      0.22,      0.18,      0.20,      0.20,      0.21,      0.23,      0.24,      0.26,      0.28,      0.29,      0.30,      0.31,      0.32,      0.33,      0.36,      0.38,      0.42,      0.44,      0.45,      0.47,      0.50,      0.52,      0.52,      0.52,      0.52,      0.55,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   205.500,      0.00,      0.19,      0.16,      0.20,      0.37,      0.28,      0.21,      0.19,      0.19,      0.20,      0.22,      0.24,      0.27,      0.28,      0.30,      0.31,      0.32,      0.32,      0.33,      0.36,      0.39,      0.42,      0.44,      0.45,      0.48,      0.51,      0.53,      0.53,      0.53,      0.53,      0.56,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   206.500,      0.00,      0.20,      0.17,      0.20,      0.43,      0.35,      0.19,      0.18,      0.20,      0.22,      0.24,      0.25,      0.27,      0.28,      0.30,      0.31,      0.31,      0.32,      0.32,      0.34,      0.37,      0.41,      0.43,      0.45,      0.46,      0.50,      0.52,      0.53,      0.53,      0.53,      0.57,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   207.500,      0.00,      0.21,      0.18,      0.25,      0.51,      0.37,      0.19,      0.18,      0.20,      0.22,      0.23,      0.25,      0.27,      0.28,      0.30,      0.30,      0.31,      0.31,      0.33,      0.36,      0.39,      0.42,      0.43,      0.45,      0.47,      0.51,      0.53,      0.53,      0.53,      0.54,      0.59,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   208.500,      0.00,      0.22,      0.19,      0.35,      0.51,      0.39,      0.20,      0.18,      0.20,      0.21,      0.22,      0.24,      0.26,      0.28,      0.29,      0.30,      0.31,      0.31,      0.33,      0.36,      0.38,      0.41,      0.43,      0.44,      0.46,      0.50,      0.52,      0.53,      0.54,      0.55,      0.59,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   209.500,      0.00,      0.23,      0.20,      0.27,      0.52,      0.31,      0.23,      0.19,      0.19,      0.19,      0.21,      0.23,      0.24,      0.27,      0.28,      0.29,      0.29,      0.31,      0.32,      0.34,      0.36,      0.40,      0.42,      0.44,      0.46,      0.50,      0.53,      0.54,      0.54,      0.56,      0.60,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   210.500,      0.00,      0.24,      0.21,      0.30,      0.51,      0.45,      0.25,      0.20,      0.19,      0.21,      0.23,      0.26,      0.28,      0.28,      0.30,      0.30,      0.30,      0.31,      0.32,      0.34,      0.37,      0.40,      0.42,      0.43,      0.46,      0.50,      0.53,      0.54,      0.55,      0.57,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   211.500,      0.00,      0.27,      0.23,      0.35,      0.51,      0.43,      0.20,      0.20,      0.20,      0.22,      0.24,      0.25,      0.26,      0.28,      0.29,      0.29,      0.30,      0.30,      0.31,      0.33,      0.36,      0.40,      0.42,      0.43,      0.47,      0.50,      0.53,      0.55,      0.56,      0.57,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   212.500,      0.00,      0.29,      0.26,      0.38,      0.51,      0.36,      0.30,      0.23,      0.20,      0.20,      0.20,      0.22,      0.22,      0.25,      0.27,      0.28,      0.28,      0.30,      0.32,      0.36,      0.38,      0.41,      0.42,      0.45,      0.49,      0.52,      0.55,      0.56,      0.57,      0.59,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   213.500,      0.00,      0.29,      0.27,      0.35,      0.47,      0.40,      0.30,      0.21,      0.19,      0.20,      0.21,      0.24,      0.27,      0.28,      0.29,      0.30,      0.30,      0.31,      0.33,      0.36,      0.38,      0.40,      0.42,      0.43,      0.47,      0.51,      0.54,      0.56,      0.57,      0.59,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   214.500,      0.00,      0.29,      0.27,      0.33,      0.46,      0.42,      0.33,      0.21,      0.19,      0.20,      0.21,      0.23,      0.24,      0.27,      0.28,      0.28,      0.28,      0.29,      0.30,      0.32,      0.35,      0.39,      0.41,      0.43,      0.47,      0.51,      0.55,      0.57,      0.58,      0.59,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   215.500,      0.00,      0.29,      0.27,      0.31,      0.52,      0.41,      0.31,      0.21,      0.19,      0.19,      0.20,      0.22,      0.22,      0.25,      0.26,      0.27,      0.28,      0.29,      0.30,      0.33,      0.37,      0.40,      0.42,      0.45,      0.49,      0.52,      0.56,      0.58,      0.59,      0.60,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   216.500,      0.00,      0.28,      0.27,      0.27,      0.39,      0.39,      0.31,      0.26,      0.20,      0.19,      0.19,      0.19,      0.21,      0.23,      0.25,      0.27,      0.28,      0.29,      0.31,      0.34,      0.37,      0.40,      0.42,      0.46,      0.50,      0.53,      0.56,      0.58,      0.60,      0.60,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   217.500,      0.00,      0.27,      0.27,      0.24,      0.37,      0.32,      0.27,      0.23,      0.19,      0.19,      0.19,      0.21,      0.22,      0.25,      0.27,      0.27,      0.28,      0.29,      0.30,      0.33,      0.36,      0.39,      0.42,      0.46,      0.49,      0.52,      0.55,      0.58,      0.59,      0.60,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   218.500,      0.00,      0.26,      0.25,      0.23,      0.37,      0.42,      0.31,      0.23,      0.19,      0.19,      0.20,      0.21,      0.23,      0.25,      0.26,      0.27,      0.27,      0.28,      0.29,      0.32,      0.35,      0.40,      0.43,      0.46,      0.50,      0.54,      0.57,      0.59,      0.60,      0.61,      0.62,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   219.500,      0.00,      0.25,      0.24,      0.23,      0.36,      0.45,      0.26,      0.20,      0.18,      0.19,      0.20,      0.21,      0.23,      0.24,      0.26,      0.27,      0.27,      0.28,      0.30,      0.32,      0.36,      0.40,      0.43,      0.45,      0.50,      0.53,      0.57,      0.59,      0.60,      0.61,      0.62,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   220.500,      0.00,      0.25,      0.23,      0.28,      0.39,      0.44,      0.24,      0.19,      0.18,      0.19,      0.20,      0.21,      0.23,      0.24,      0.26,      0.27,      0.27,      0.28,      0.30,      0.33,      0.36,      0.41,      0.43,      0.47,      0.51,      0.54,      0.58,      0.60,      0.61,      0.61,      0.62,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   221.500,      0.00,      0.24,      0.22,      0.25,      0.45,      0.47,      0.24,      0.20,      0.19,      0.19,      0.19,      0.20,      0.22,      0.23,      0.25,      0.26,      0.27,      0.28,      0.30,      0.32,      0.35,      0.41,      0.44,      0.47,      0.51,      0.55,      0.58,      0.60,      0.61,      0.61,      0.62,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   222.500,      0.00,      0.24,      0.22,      0.29,      0.49,      0.38,      0.24,      0.20,      0.18,      0.19,      0.19,      0.21,      0.23,      0.24,      0.25,      0.27,      0.27,      0.27,      0.29,      0.32,      0.36,      0.41,      0.45,      0.48,      0.52,      0.55,      0.59,      0.60,      0.61,      0.61,      0.62,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   223.500,      0.00,      0.23,      0.20,      0.34,      0.45,      0.33,      0.23,      0.19,      0.18,      0.18,      0.19,      0.20,      0.21,      0.23,      0.24,      0.25,      0.26,      0.27,      0.29,      0.31,      0.34,      0.41,      0.46,      0.49,      0.53,      0.57,      0.60,      0.61,      0.61,      0.61,      0.62,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   224.500,      0.00,      0.22,      0.20,      0.29,      0.49,      0.43,      0.30,      0.24,      0.19,      0.19,      0.19,      0.20,      0.22,      0.23,      0.24,      0.25,      0.26,      0.27,      0.29,      0.33,      0.37,      0.43,      0.46,      0.49,      0.53,      0.56,      0.60,      0.61,      0.61,      0.62,      0.62,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   225.500,      0.00,      0.22,      0.19,      0.24,      0.48,      0.38,      0.27,      0.20,      0.18,      0.18,      0.19,      0.20,      0.21,      0.23,      0.24,      0.24,      0.25,      0.26,      0.28,      0.30,      0.34,      0.42,      0.47,      0.50,      0.53,      0.56,      0.60,      0.61,      0.61,      0.62,      0.62,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   226.500,      0.00,      0.21,      0.19,      0.25,      0.43,      0.35,      0.24,      0.20,      0.18,      0.18,      0.19,      0.20,      0.22,      0.23,      0.24,      0.24,      0.25,      0.26,      0.29,      0.32,      0.37,      0.44,      0.47,      0.50,      0.53,      0.57,      0.60,      0.61,      0.62,      0.62,      0.62,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   227.500,      0.00,      0.21,      0.19,      0.24,      0.44,      0.47,      0.25,      0.20,      0.18,      0.18,      0.18,      0.19,      0.20,      0.21,      0.23,      0.24,      0.25,      0.26,      0.28,      0.31,      0.35,      0.45,      0.48,      0.50,      0.54,      0.57,      0.61,      0.62,      0.62,      0.62,      0.62,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   228.500,      0.00,      0.21,      0.18,      0.23,      0.41,      0.39,      0.27,      0.22,      0.19,      0.18,      0.18,      0.19,      0.20,      0.21,      0.23,      0.24,      0.25,      0.26,      0.28,      0.32,      0.36,      0.44,      0.48,      0.51,      0.54,      0.57,      0.61,      0.62,      0.62,      0.62,      0.62,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   229.500,      0.00,      0.22,      0.18,      0.22,      0.38,      0.46,      0.31,      0.23,      0.19,      0.18,      0.17,      0.18,      0.19,      0.20,      0.22,      0.23,      0.24,      0.26,      0.27,      0.30,      0.34,      0.45,      0.49,      0.50,      0.54,      0.56,      0.60,      0.62,      0.62,      0.62,      0.62,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   230.500,      0.00,      0.22,      0.18,      0.19,      0.36,      0.35,      0.32,      0.25,      0.19,      0.20,      0.17,      0.17,      0.18,      0.20,      0.22,      0.23,      0.24,      0.25,      0.27,      0.30,      0.35,      0.45,      0.50,      0.51,      0.54,      0.57,      0.60,      0.62,      0.62,      0.62,      0.62,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   231.500,      0.00,      0.22,      0.18,      0.17,      0.29,      0.33,      0.25,      0.20,      0.17,      0.17,      0.17,      0.19,      0.20,      0.21,      0.23,      0.23,      0.24,      0.25,      0.27,      0.30,      0.35,      0.46,      0.50,      0.52,      0.54,      0.58,      0.61,      0.62,      0.62,      0.62,      0.62,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   232.500,      0.00,      0.22,      0.18,      0.14,      0.28,      0.30,      0.27,      0.21,      0.18,      0.18,      0.17,      0.18,      0.18,      0.20,      0.21,      0.22,      0.23,      0.24,      0.27,      0.30,      0.36,      0.48,      0.51,      0.53,      0.55,      0.58,      0.62,      0.62,      0.62,      0.62,      0.62,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   233.500,      0.00,      0.22,      0.17,      0.13,      0.27,      0.29,      0.25,      0.20,      0.18,      0.17,      0.17,      0.17,      0.19,      0.20,      0.22,      0.23,      0.24,      0.25,      0.27,      0.32,      0.38,      0.48,      0.51,      0.53,      0.55,      0.58,      0.61,      0.62,      0.62,      0.62,      0.62,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   234.500,      0.00,      0.22,      0.18,      0.10,      0.21,      0.23,      0.24,      0.22,      0.19,      0.19,      0.17,      0.16,      0.16,      0.18,      0.20,      0.21,      0.22,      0.24,      0.26,      0.29,      0.34,      0.47,      0.52,      0.53,      0.56,      0.58,      0.62,      0.62,      0.62,      0.62,      0.62,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   235.500,      0.00,      0.21,      0.18,      0.12,      0.18,      0.29,      0.24,      0.22,      0.17,      0.17,      0.17,      0.17,      0.19,      0.20,      0.22,      0.23,      0.23,      0.25,      0.26,      0.31,      0.37,      0.48,      0.52,      0.54,      0.56,      0.58,      0.62,      0.62,      0.62,      0.62,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   236.500,      0.00,      0.21,      0.17,      0.15,      0.27,      0.26,      0.21,      0.18,      0.16,      0.16,      0.17,      0.18,      0.18,      0.20,      0.21,      0.21,      0.22,      0.23,      0.24,      0.28,      0.34,      0.50,      0.53,      0.54,      0.57,      0.59,      0.62,      0.62,      0.62,      0.62,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   237.500,      0.00,      0.20,      0.16,      0.18,      0.30,      0.51,      0.19,      0.17,      0.16,      0.16,      0.16,      0.16,      0.17,      0.18,      0.20,      0.20,      0.22,      0.24,      0.26,      0.32,      0.40,      0.51,      0.54,      0.55,      0.58,      0.60,      0.62,      0.62,      0.62,      0.62,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   238.500,      0.00,      0.20,      0.16,      0.26,      0.42,      0.41,      0.22,      0.16,      0.15,      0.15,      0.15,      0.16,      0.17,      0.18,      0.20,      0.21,      0.22,      0.24,      0.26,      0.33,      0.38,      0.49,      0.53,      0.56,      0.58,      0.60,      0.61,      0.62,      0.62,      0.62,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   239.500,      0.00,      0.20,      0.16,      0.26,      0.40,      0.49,      0.23,      0.17,      0.15,      0.15,      0.15,      0.16,      0.18,      0.19,      0.20,      0.21,      0.22,      0.23,      0.26,      0.31,      0.36,      0.51,      0.54,      0.56,      0.58,      0.60,      0.62,      0.62,      0.62,      0.62,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   240.500,      0.00,      0.20,      0.17,      0.26,      0.38,      0.46,      0.33,      0.18,      0.16,      0.15,      0.15,      0.15,      0.16,      0.18,      0.19,      0.20,      0.21,      0.23,      0.25,      0.29,      0.36,      0.52,      0.55,      0.56,      0.58,      0.60,      0.62,      0.62,      0.62,      0.62,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   241.500,      0.00,      0.20,      0.17,      0.24,      0.39,      0.51,      0.26,      0.18,      0.14,      0.14,      0.15,      0.16,      0.18,      0.19,      0.20,      0.21,      0.22,      0.23,      0.26,      0.33,      0.42,      0.52,      0.55,      0.56,      0.58,      0.60,      0.62,      0.63,      0.62,      0.62,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   242.500,      0.00,      0.20,      0.17,      0.23,      0.37,      0.46,      0.28,      0.17,      0.15,      0.15,      0.15,      0.15,      0.16,      0.18,      0.19,      0.20,      0.21,      0.23,      0.26,      0.32,      0.41,      0.53,      0.56,      0.57,      0.59,      0.61,      0.63,      0.62,      0.62,      0.62,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   243.500,      0.00,      0.20,      0.17,      0.21,      0.41,      0.41,      0.32,      0.20,      0.16,      0.15,      0.15,      0.15,      0.16,      0.17,      0.19,      0.20,      0.21,      0.23,      0.25,      0.32,      0.41,      0.53,      0.56,      0.57,      0.59,      0.61,      0.63,      0.63,      0.62,      0.62,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   244.500,      0.00,      0.20,      0.17,      0.22,      0.38,      0.43,      0.40,      0.23,      0.17,      0.16,      0.14,      0.15,      0.15,      0.17,      0.18,      0.19,      0.20,      0.22,      0.25,      0.31,      0.39,      0.54,      0.57,      0.58,      0.60,      0.62,      0.63,      0.62,      0.62,      0.62,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   245.500,      0.00,      0.21,      0.19,      0.23,      0.37,      0.40,      0.37,      0.28,      0.18,      0.17,      0.15,      0.14,      0.15,      0.17,      0.18,      0.19,      0.20,      0.22,      0.25,      0.29,      0.36,      0.54,      0.57,      0.58,      0.60,      0.62,      0.63,      0.62,      0.62,      0.62,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   246.500,      0.00,      0.21,      0.19,      0.24,      0.38,      0.39,      0.35,      0.29,      0.20,      0.19,      0.15,      0.14,      0.15,      0.16,      0.18,      0.19,      0.20,      0.22,      0.25,      0.31,      0.40,      0.55,      0.57,      0.59,      0.61,      0.62,      0.63,      0.62,      0.62,      0.62,      0.61,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   247.500,      0.00,      0.22,      0.19,      0.25,      0.38,      0.42,      0.40,      0.30,      0.19,      0.16,      0.14,      0.14,      0.16,      0.17,      0.18,      0.19,      0.20,      0.22,      0.25,      0.31,      0.40,      0.56,      0.58,      0.59,      0.61,      0.63,      0.63,      0.62,      0.62,      0.62,      0.60,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   248.500,      0.00,      0.22,      0.19,      0.27,      0.38,      0.40,      0.32,      0.23,      0.17,      0.14,      0.14,      0.15,      0.16,      0.17,      0.18,      0.19,      0.19,      0.21,      0.24,      0.31,      0.41,      0.57,      0.58,      0.59,      0.61,      0.63,      0.63,      0.62,      0.62,      0.62,      0.60,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   249.500,      0.00,      0.22,      0.20,      0.28,      0.39,      0.46,      0.37,      0.29,      0.18,      0.14,      0.14,      0.14,      0.14,      0.15,      0.16,      0.18,      0.19,      0.22,      0.27,      0.34,      0.45,      0.57,      0.59,      0.60,      0.61,      0.63,      0.63,      0.62,      0.62,      0.62,      0.60,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   250.500,      0.00,      0.23,      0.20,      0.27,      0.36,      0.42,      0.34,      0.21,      0.15,      0.14,      0.14,      0.14,      0.15,      0.16,      0.18,      0.19,      0.20,      0.22,      0.24,      0.34,      0.46,      0.57,      0.59,      0.59,      0.61,      0.62,      0.63,      0.62,      0.62,      0.62,      0.60,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   251.500,      0.00,      0.23,      0.20,      0.31,      0.40,      0.38,      0.29,      0.20,      0.17,      0.15,      0.13,      0.13,      0.14,      0.16,      0.17,      0.18,      0.18,      0.21,      0.25,      0.31,      0.40,      0.57,      0.59,      0.59,      0.61,      0.63,      0.63,      0.62,      0.62,      0.61,      0.60,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   252.500,      0.00,      0.23,      0.19,      0.29,      0.37,      0.43,      0.30,      0.22,      0.17,      0.14,      0.13,      0.14,      0.15,      0.16,      0.17,      0.18,      0.19,      0.21,      0.25,      0.30,      0.45,      0.59,      0.60,      0.61,      0.62,      0.63,      0.63,      0.62,      0.62,      0.62,      0.60,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   253.500,      0.00,      0.23,      0.20,      0.25,      0.37,      0.43,      0.26,      0.19,      0.16,      0.16,      0.14,      0.14,      0.14,      0.15,      0.16,      0.16,      0.17,      0.20,      0.24,      0.33,      0.47,      0.59,      0.60,      0.61,      0.63,      0.63,      0.62,      0.62,      0.62,      0.61,      0.60,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   254.500,      0.00,      0.23,      0.20,      0.24,      0.37,      0.36,      0.29,      0.23,      0.19,      0.16,      0.14,      0.13,      0.14,      0.15,      0.16,      0.17,      0.18,      0.20,      0.25,      0.38,      0.52,      0.60,      0.61,      0.62,      0.63,      0.63,      0.63,      0.62,      0.62,      0.61,      0.60,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   255.500,      0.00,      0.23,      0.20,      0.24,      0.35,      0.38,      0.32,      0.25,      0.19,      0.13,      0.13,      0.14,      0.15,      0.16,      0.17,      0.18,      0.18,      0.21,      0.27,      0.37,      0.47,      0.59,      0.61,      0.61,      0.62,      0.63,      0.63,      0.62,      0.62,      0.61,      0.60,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   256.500,      0.00,      0.24,      0.20,      0.25,      0.36,      0.40,      0.31,      0.23,      0.18,      0.14,      0.14,      0.14,      0.14,      0.15,      0.16,      0.16,      0.17,      0.19,      0.22,      0.30,      0.43,      0.60,      0.62,      0.62,      0.63,      0.64,      0.63,      0.62,      0.61,      0.61,      0.59,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   257.500,      0.00,      0.24,      0.20,      0.25,      0.35,      0.37,      0.32,      0.25,      0.19,      0.19,      0.15,      0.14,      0.13,      0.14,      0.15,      0.17,      0.18,      0.21,      0.27,      0.39,      0.54,      0.61,      0.62,      0.62,      0.63,      0.64,      0.62,      0.62,      0.61,      0.61,      0.59,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   258.500,      0.00,      0.24,      0.20,      0.21,      0.32,      0.29,      0.29,      0.28,      0.22,      0.22,      0.17,      0.14,      0.13,      0.14,      0.15,      0.17,      0.18,      0.21,      0.27,      0.42,      0.52,      0.60,      0.62,      0.62,      0.63,      0.64,      0.63,      0.62,      0.61,      0.61,      0.59,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   259.500,      0.00,      0.23,      0.20,      0.20,      0.33,      0.34,      0.31,      0.27,      0.22,      0.17,      0.14,      0.13,      0.14,      0.15,      0.16,      0.17,      0.17,      0.20,      0.25,      0.35,      0.43,      0.58,      0.62,      0.62,      0.63,      0.64,      0.63,      0.62,      0.61,      0.61,      0.59,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   260.500,      0.00,      0.24,      0.20,      0.19,      0.31,      0.36,      0.32,      0.21,      0.17,      0.13,      0.12,      0.13,      0.14,      0.15,      0.16,      0.16,      0.16,      0.18,      0.21,      0.27,      0.43,      0.61,      0.62,      0.62,      0.63,      0.64,      0.63,      0.62,      0.61,      0.61,      0.59,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   261.500,      0.00,      0.25,      0.22,      0.21,      0.31,      0.36,      0.31,      0.24,      0.18,      0.19,      0.16,      0.13,      0.13,      0.12,      0.12,      0.14,      0.16,      0.21,      0.30,      0.42,      0.52,      0.61,      0.62,      0.63,      0.63,      0.64,      0.62,      0.61,      0.61,      0.60,      0.59,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   262.500,      0.00,      0.24,      0.21,      0.16,      0.30,      0.35,      0.39,      0.25,      0.20,      0.17,      0.13,      0.12,      0.12,      0.13,      0.15,      0.17,      0.18,      0.23,      0.30,      0.43,      0.53,      0.61,      0.62,      0.62,      0.63,      0.64,      0.63,      0.62,      0.61,      0.61,      0.59,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   263.500,      0.00,      0.23,      0.20,      0.17,      0.28,      0.37,      0.39,      0.29,      0.18,      0.13,      0.12,      0.12,      0.12,      0.13,      0.15,      0.15,      0.16,      0.19,      0.23,      0.34,      0.44,      0.57,      0.62,      0.63,      0.63,      0.64,      0.63,      0.62,      0.61,      0.61,      0.58,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   264.500,      0.00,      0.23,      0.20,      0.24,      0.30,      0.35,      0.35,      0.31,      0.21,      0.17,      0.13,      0.12,      0.12,      0.13,      0.14,      0.15,      0.17,      0.20,      0.24,      0.34,      0.49,      0.61,      0.63,      0.63,      0.64,      0.64,      0.62,      0.61,      0.61,      0.60,      0.58,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   265.500,      0.00,      0.23,      0.21,      0.22,      0.33,      0.36,      0.37,      0.35,      0.22,      0.17,      0.12,      0.12,      0.12,      0.12,      0.13,      0.14,      0.16,      0.20,      0.29,      0.43,      0.53,      0.61,      0.63,      0.63,      0.64,      0.64,      0.63,      0.61,      0.61,      0.60,      0.58,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   266.500,      0.00,      0.23,      0.22,      0.23,      0.34,      0.36,      0.33,      0.29,      0.22,      0.23,      0.18,      0.12,      0.12,      0.12,      0.13,      0.15,      0.16,      0.20,      0.28,      0.41,      0.52,      0.62,      0.63,      0.63,      0.64,      0.64,      0.63,      0.62,      0.61,      0.60,      0.58,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   267.500,      0.00,      0.23,      0.22,      0.22,      0.35,      0.34,      0.33,      0.26,      0.19,      0.20,      0.15,      0.12,      0.12,      0.12,      0.13,      0.13,      0.14,      0.19,      0.26,      0.36,      0.47,      0.59,      0.63,      0.63,      0.64,      0.64,      0.63,      0.62,      0.61,      0.60,      0.58,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   268.500,      0.00,      0.27,      0.23,      0.20,      0.34,      0.37,      0.44,      0.30,      0.22,      0.17,      0.14,      0.11,      0.12,      0.12,      0.15,      0.16,      0.17,      0.21,      0.27,      0.38,      0.52,      0.62,      0.63,      0.64,      0.64,      0.64,      0.62,      0.61,      0.60,      0.60,      0.58,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   269.500,      0.00,      0.41,      0.34,      0.26,      0.35,      0.38,      0.40,      0.36,      0.22,      0.16,      0.12,      0.11,      0.12,      0.12,      0.13,      0.13,      0.13,      0.18,      0.22,      0.29,      0.44,      0.62,      0.63,      0.64,      0.64,      0.64,      0.63,      0.61,      0.60,      0.60,      0.57,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   270.500,      0.00,      0.53,      0.48,      0.36,      0.41,      0.43,      0.41,      0.37,      0.28,      0.31,      0.18,      0.12,      0.12,      0.11,      0.12,      0.12,      0.13,      0.19,      0.27,      0.40,      0.52,      0.62,      0.64,      0.64,      0.64,      0.64,      0.62,      0.61,      0.60,      0.59,      0.57,      0.00,
