JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     TDS,    Gen1,    Gen3,    ISS1,      N2,     PO4,     NH4,     NO3,    LDOM,    RDOM,    LPOM,    ALG1,      DO,     TIC,     ALK,MICROCYS,     EPI,      TN,     NH3,      TP,Turbidit,     TSS,      pH,  SECCHI,NH4NITR (kg/d),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),NH3GAS  (kg/d),NO3DEN  (kg/d),NO3AG   (kg/d),NO3EG   (kg/d),NO3SED  (kg/d),LDOMDK  (kg/d),LRDOM   (kg/d),DOREAR  (kg/d),DOSED   (kg/d), CO2GASX(kg/d), SD_C_IN(kg/d), SD_N_IN(kg/d), SD_P_IN(kg/d), DOSEDIA(kg/d),PLIM_ALG1    ,NLIM_ALG1    ,LLIM_ALG1    ,
   231.104,   600.000,   123.795,    31.136,     0.004,    12.230,     0.000,     0.585,    51.445,  2866.000,     1.000,    21.677,  -288.721,     0.000,   374.361,   472.417,   169.753,    20.912,     0.235,    50.790,   100.000,     0.000,     0.000,    12.359,     0.004,     0.011,     0.011,     0.052,     3.203,     0.254,     0.426,     7.440,     3.782,    29.854,     0.150,     0.000,    0.3368,    0.0098,    0.0238,     0.683,     0.676,    10.010,     2.563, 0.524E+00, 0.128E+02, 0.000E+00, 0.128E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.154E+02, 0.143E+02, 0.296E+02, 0.000E+00, 0.000E+00, 0.284E+01, 0.728E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.148E+03, 0.493E+01,-0.316E+03, 0.000E+00, 0.242E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.146E+04,     0.580,     0.614,     0.000,
   231.201,   600.000,   123.795,    31.015,     0.005,    12.511,     0.000,     0.600,    51.445,  2866.000,     1.000,    21.548,  -306.300,     0.000,   367.342,   471.672,   175.192,    26.778,     0.234,    50.790,   100.000,     0.000,     0.000,    12.360,     0.004,     0.012,     0.012,     0.051,     3.204,     0.253,     0.504,     7.409,     3.791,    29.854,     0.150,     0.000,    0.3443,    0.0105,    0.0243,     0.767,     0.751,    10.010,     2.499, 0.565E+00, 0.151E+02, 0.000E+00, 0.151E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.153E+02, 0.141E+02, 0.294E+02, 0.000E+00, 0.000E+00, 0.426E+01, 0.780E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.146E+03, 0.487E+01,-0.213E+03, 0.000E+00, 0.242E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.145E+04,     0.586,     0.630,     0.000,
   231.306,   600.000,   123.795,    30.913,     0.012,    12.896,   230.250,     0.615,    51.445,  2866.000,     1.000,    21.511,   -65.406,   217.217,   382.677,   470.988,   177.567,    16.745,     0.234,    50.792,   100.000,     0.000,     0.000,    12.366,     0.005,     0.015,     0.017,     0.052,     3.196,     0.259,     0.570,     7.295,     3.828,    29.855,     0.150,     0.000,    0.3578,    0.0134,    0.0251,     0.849,     0.824,    10.010,     2.440, 0.710E+00, 0.171E+02, 0.243E+03,-0.226E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.156E+02, 0.143E+02, 0.299E+02, 0.000E+00, 0.000E+00, 0.639E+01, 0.112E-01, 0.281E+03, 0.000E+00, 0.000E+00, 0.148E+03, 0.494E+01, 0.801E+02, 0.000E+00, 0.242E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.144E+04,     0.613,     0.696,     0.723,
   231.403,   600.000,   123.795,    31.028,     0.016,    12.650,   723.502,     0.644,    51.445,  2866.000,     1.000,    21.640,   462.164,   682.549,   425.233,   471.593,   186.572,   -12.548,     0.257,    50.790,   100.000,     0.000,     0.000,    12.365,     0.005,     0.013,     0.015,     0.052,     3.205,     0.257,     0.723,     7.342,     3.808,    29.855,     0.150,     0.000,    0.3672,    0.0121,    0.0257,     1.016,     0.970,    10.010,     2.329, 0.654E+00, 0.216E+02, 0.302E+03,-0.280E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.155E+02, 0.143E+02, 0.298E+02, 0.000E+00, 0.000E+00, 0.714E+01, 0.101E-01, 0.349E+03, 0.000E+00, 0.000E+00, 0.148E+03, 0.493E+01,-0.589E+02, 0.000E+00, 0.266E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.144E+04,     0.603,     0.675,     0.786,
   231.500,   600.000,   123.795,    31.340,     0.008,    12.156,   964.324,     0.664,    51.445,  2866.000,     1.000,    21.828,   719.214,   909.740,   463.510,   473.477,   224.340,   -43.782,     0.422,    50.788,   100.000,     0.000,     0.000,    12.363,     0.004,     0.011,     0.013,     0.053,     3.216,     0.255,     0.817,     7.410,     3.781,    29.855,     0.150,     0.000,    0.3717,    0.0104,    0.0260,     1.131,     1.068,    10.010,     2.260, 0.549E+00, 0.246E+02, 0.336E+03,-0.311E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.155E+02, 0.143E+02, 0.298E+02, 0.000E+00, 0.000E+00, 0.817E+01, 0.855E-02, 0.388E+03, 0.000E+00, 0.000E+00, 0.149E+03, 0.496E+01,-0.519E+03, 0.000E+00, 0.433E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.145E+04,     0.588,     0.640,     0.707,
   231.604,   600.000,   123.795,    31.651,     0.003,    12.698,   803.750,     0.660,    51.445,  2866.000,     1.000,    21.779,   528.195,   758.255,   470.766,   475.478,   267.484,   -42.136,     0.386,    50.788,   100.000,     0.000,     0.000,    12.361,     0.004,     0.009,     0.010,     0.053,     3.218,     0.256,     0.786,     7.502,     3.750,    29.855,     0.151,     0.000,    0.3646,    0.0080,    0.0255,     1.108,     1.049,    10.010,     2.273, 0.416E+00, 0.240E+02, 0.319E+03,-0.295E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.155E+02, 0.145E+02, 0.301E+02, 0.000E+00, 0.000E+00, 0.610E+01, 0.639E-02, 0.362E+03, 0.000E+00, 0.000E+00, 0.151E+03, 0.505E+01,-0.950E+03, 0.000E+00, 0.393E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.146E+04,     0.567,     0.576,     0.760,
   231.701,   600.000,   123.795,    31.752,     0.005,    12.143,   375.640,     0.634,    51.445,  2866.000,     1.000,    21.704,   123.478,   354.377,   459.342,   476.201,   241.959,   -27.919,     0.251,    50.787,   100.000,     0.000,     0.000,    12.360,     0.004,     0.007,     0.008,     0.054,     3.221,     0.256,     0.650,     7.565,     3.726,    29.855,     0.151,     0.000,    0.3501,    0.0063,    0.0246,     0.956,     0.918,    10.010,     2.368, 0.322E+00, 0.200E+02, 0.243E+03,-0.223E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.155E+02, 0.146E+02, 0.302E+02, 0.000E+00, 0.000E+00, 0.365E+01, 0.485E-02, 0.269E+03, 0.000E+00, 0.000E+00, 0.152E+03, 0.508E+01,-0.804E+03, 0.000E+00, 0.254E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.147E+04,     0.550,     0.512,     0.822,
   231.806,   600.000,   123.794,    31.631,     0.002,    12.601,     0.000,     0.600,    51.444,  2866.000,     1.000,    21.652,  -248.056,     0.000,   428.711,   475.524,   210.483,    -9.239,     0.238,    50.787,   100.000,     0.000,     0.000,    12.359,     0.004,     0.006,     0.007,     0.054,     3.224,     0.256,     0.483,     7.579,     3.718,    29.855,     0.151,     0.000,    0.3353,    0.0056,    0.0237,     0.767,     0.750,    10.010,     2.500, 0.291E+00, 0.150E+02, 0.000E+00, 0.150E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.155E+02, 0.148E+02, 0.303E+02, 0.000E+00, 0.000E+00, 0.251E+01, 0.422E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.154E+03, 0.515E+01,-0.776E+03, 0.000E+00, 0.242E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.146E+04,     0.544,     0.481,     0.000,
   231.903,   600.000,   123.794,    31.469,    -0.006,    12.539,     0.000,     0.587,    51.444,  2866.000,     1.000,    21.616,  -282.674,     0.000,   396.879,   474.490,   195.346,     9.718,     0.237,    50.787,   100.000,     0.000,     0.000,    12.359,     0.004,     0.007,     0.008,     0.054,     3.222,     0.257,     0.422,     7.542,     3.729,    29.855,     0.152,     0.000,    0.3318,    0.0066,    0.0235,     0.692,     0.684,    10.020,     2.556, 0.338E+00, 0.129E+02, 0.000E+00, 0.129E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.156E+02, 0.148E+02, 0.304E+02, 0.000E+00, 0.000E+00, 0.306E+01, 0.480E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.154E+03, 0.515E+01,-0.641E+03, 0.000E+00, 0.242E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.146E+04,     0.553,     0.516,     0.000,
   232.000,   600.000,   123.794,    31.351,    -0.010,    12.600,     0.000,     0.579,    51.444,  2866.000,     1.000,    21.584,  -299.431,     0.000,   383.610,   473.757,   189.789,    19.495,     0.238,    50.788,   100.000,     0.000,     0.000,    12.359,     0.004,     0.008,     0.008,     0.054,     3.217,     0.257,     0.387,     7.525,     3.736,    29.855,     0.152,     0.000,    0.3287,    0.0069,    0.0234,     0.649,     0.645,    10.020,     2.591, 0.356E+00, 0.117E+02, 0.000E+00, 0.117E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.155E+02, 0.146E+02, 0.302E+02, 0.000E+00, 0.000E+00, 0.380E+01, 0.490E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.153E+03, 0.509E+01,-0.572E+03, 0.000E+00, 0.244E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.146E+04,     0.557,     0.524,     0.000,
   232.104,   600.000,   123.795,    31.219,    -0.007,    12.842,     0.000,     0.585,    51.445,  2866.000,     1.000,    21.552,  -289.937,     0.000,   376.196,   472.933,   171.374,    21.825,     0.236,    50.789,   100.000,     0.000,     0.000,    12.359,     0.004,     0.008,     0.008,     0.053,     3.210,     0.257,     0.423,     7.505,     3.744,    29.855,     0.152,     0.000,    0.3311,    0.0073,    0.0235,     0.683,     0.676,    10.020,     2.564, 0.378E+00, 0.127E+02, 0.000E+00, 0.127E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.156E+02, 0.145E+02, 0.301E+02, 0.000E+00, 0.000E+00, 0.301E+01, 0.497E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.151E+03, 0.504E+01,-0.483E+03, 0.000E+00, 0.242E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.145E+04,     0.562,     0.532,     0.000,
   232.201,   600.000,   123.795,    31.101,     0.001,    12.835,     0.000,     0.601,    51.445,  2866.000,     1.000,    21.592,  -297.715,     0.000,   369.806,   472.200,   169.805,    25.516,     0.235,    50.790,   100.000,     0.000,     0.000,    12.360,     0.004,     0.009,     0.008,     0.053,     3.207,     0.257,     0.502,     7.479,     3.751,    29.855,     0.152,     0.000,    0.3379,    0.0078,    0.0240,     0.769,     0.753,    10.020,     2.498, 0.407E+00, 0.150E+02, 0.000E+00, 0.150E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.155E+02, 0.144E+02, 0.300E+02, 0.000E+00, 0.000E+00, 0.318E+01, 0.522E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.150E+03, 0.499E+01,-0.394E+03, 0.000E+00, 0.242E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.145E+04,     0.567,     0.546,     0.000,
   232.306,   600.000,   123.795,    31.021,     0.005,    12.867,   228.132,     0.616,    51.445,  2866.000,     1.000,    21.686,   -57.297,   215.219,   383.993,   471.665,   168.767,    16.077,     0.234,    50.789,   100.000,     0.000,     0.000,    12.361,     0.004,     0.010,     0.010,     0.054,     3.210,     0.261,     0.574,     7.425,     3.765,    29.855,     0.152,     0.000,    0.3481,    0.0094,    0.0246,     0.856,     0.829,    10.020,     2.436, 0.493E+00, 0.172E+02, 0.251E+03,-0.233E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.158E+02, 0.146E+02, 0.303E+02, 0.000E+00, 0.000E+00, 0.425E+01, 0.660E-02, 0.249E+03, 0.000E+00, 0.000E+00, 0.152E+03, 0.506E+01,-0.241E+03, 0.000E+00, 0.242E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.144E+04,     0.581,     0.597,     0.719,
   232.403,   600.000,   123.796,    31.139,     0.009,    12.520,   719.261,     0.648,    51.446,  2866.000,     1.000,    21.791,   461.522,   678.548,   421.245,   472.282,   174.333,    -8.344,     0.235,    50.789,   100.000,     0.000,     0.000,    12.361,     0.004,     0.009,     0.009,     0.054,     3.214,     0.259,     0.744,     7.482,     3.744,    29.855,     0.152,     0.000,    0.3581,    0.0078,    0.0253,     1.042,     0.992,    10.020,     2.313, 0.411E+00, 0.222E+02, 0.308E+03,-0.286E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.157E+02, 0.146E+02, 0.303E+02, 0.000E+00, 0.000E+00, 0.413E+01, 0.550E-02, 0.306E+03, 0.000E+00, 0.000E+00, 0.152E+03, 0.507E+01,-0.396E+03, 0.000E+00, 0.243E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.144E+04,     0.569,     0.554,     0.787,
   232.500,   600.000,   123.795,    31.434,     0.003,    12.031,   877.864,     0.669,    51.445,  2866.000,     1.000,    21.870,   629.636,   828.174,   468.620,   474.083,   229.537,   -36.462,     0.355,    50.788,   100.000,     0.000,     0.000,    12.360,     0.004,     0.006,     0.006,     0.054,     3.219,     0.259,     0.840,     7.550,     3.719,    29.856,     0.152,     0.000,    0.3626,    0.0059,    0.0255,     1.163,     1.096,    10.020,     2.241, 0.305E+00, 0.253E+02, 0.308E+03,-0.282E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.157E+02, 0.147E+02, 0.304E+02, 0.000E+00, 0.000E+00, 0.430E+01, 0.410E-02, 0.305E+03, 0.000E+00, 0.000E+00, 0.153E+03, 0.511E+01,-0.950E+03, 0.000E+00, 0.364E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.145E+04,     0.552,     0.483,     0.736,
   232.604,   600.000,   123.794,    31.701,    -0.005,    12.287,   749.159,     0.661,    51.444,  2866.000,     1.000,    21.769,   487.602,   706.754,   484.964,   475.799,   274.380,   -46.062,     0.371,    50.788,   100.000,     0.000,     0.000,    12.359,     0.003,     0.004,     0.004,     0.055,     3.216,     0.261,     0.785,     7.613,     3.697,    29.856,     0.153,     0.000,    0.3546,    0.0039,    0.0251,     1.115,     1.055,    10.020,     2.269, 0.199E+00, 0.240E+02, 0.233E+03,-0.209E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.158E+02, 0.149E+02, 0.307E+02, 0.000E+00, 0.000E+00, 0.294E+01, 0.257E-02, 0.220E+03, 0.000E+00, 0.000E+00, 0.156E+03, 0.521E+01,-0.134E+04, 0.000E+00, 0.378E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.145E+04,     0.534,     0.377,     0.777,
   232.701,   600.000,   123.794,    31.789,    -0.001,    12.658,   378.917,     0.630,    51.444,  2866.000,     1.000,    21.660,   108.501,   357.469,   466.995,   476.434,   276.863,   -37.335,     0.311,    50.789,   100.000,     0.000,     0.000,    12.358,     0.003,     0.003,     0.003,     0.056,     3.211,     0.262,     0.625,     7.642,     3.687,    29.855,     0.154,     0.000,    0.3392,    0.0028,    0.0241,     0.936,     0.900,    10.020,     2.381, 0.138E+00, 0.193E+02, 0.149E+03,-0.129E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.159E+02, 0.151E+02, 0.310E+02, 0.000E+00, 0.000E+00, 0.188E+01, 0.169E-02, 0.133E+03, 0.000E+00, 0.000E+00, 0.158E+03, 0.528E+01,-0.124E+04, 0.000E+00, 0.315E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.146E+04,     0.524,     0.292,     0.825,
   232.806,   600.000,   123.794,    31.653,     0.005,    12.457,     0.000,     0.596,    51.444,  2866.000,     1.000,    21.705,  -262.821,     0.000,   427.718,   475.664,   224.113,    -9.238,     0.238,    50.789,   100.000,     0.000,     0.000,    12.358,     0.003,     0.003,     0.003,     0.056,     3.215,     0.261,     0.456,     7.634,     3.686,    29.856,     0.154,     0.000,    0.3254,    0.0026,    0.0233,     0.741,     0.728,    10.020,     2.519, 0.131E+00, 0.141E+02, 0.000E+00, 0.141E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.158E+02, 0.152E+02, 0.310E+02, 0.000E+00, 0.000E+00, 0.118E+01, 0.161E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.159E+03, 0.532E+01,-0.906E+03, 0.000E+00, 0.242E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.146E+04,     0.524,     0.281,     0.000,
   232.903,   600.000,   123.795,    31.502,    -0.001,    12.573,     0.000,     0.583,    51.445,  2866.000,     1.000,    21.794,  -291.811,     0.000,   381.534,   474.698,   181.254,    17.394,     0.237,    50.788,   100.000,     0.000,     0.000,    12.358,     0.003,     0.004,     0.004,     0.056,     3.216,     0.262,     0.398,     7.601,     3.694,    29.856,     0.154,     0.000,    0.3223,    0.0035,    0.0231,     0.670,     0.664,    10.020,     2.574, 0.178E+00, 0.122E+02, 0.000E+00, 0.122E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.158E+02, 0.151E+02, 0.309E+02, 0.000E+00, 0.000E+00, 0.710E+00, 0.216E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.158E+03, 0.528E+01,-0.784E+03, 0.000E+00, 0.242E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.145E+04,     0.533,     0.344,     0.000,
   233.000,   600.000,   123.794,    31.376,    -0.013,    12.431,     0.000,     0.575,    51.444,  2866.000,     1.000,    21.764,  -334.962,     0.000,   359.023,   473.921,   188.014,    32.050,     0.237,    50.789,   100.000,     0.000,     0.000,    12.359,     0.004,     0.004,     0.004,     0.055,     3.213,     0.261,     0.363,     7.576,     3.702,    29.856,     0.153,     0.000,    0.3196,    0.0040,    0.0230,     0.626,     0.624,    10.020,     2.609, 0.203E+00, 0.110E+02, 0.000E+00, 0.110E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.158E+02, 0.149E+02, 0.307E+02, 0.000E+00, 0.000E+00, 0.120E+01, 0.240E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.156E+03, 0.520E+01,-0.690E+03, 0.000E+00, 0.242E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.145E+04,     0.539,     0.370,     0.000,
   233.104,   600.000,   123.795,    31.233,    -0.011,    12.678,     0.000,     0.580,    51.445,  2866.000,     1.000,    21.589,  -319.747,     0.000,   354.665,   473.027,   169.963,    31.421,     0.236,    50.791,   100.000,     0.000,     0.000,    12.360,     0.004,     0.005,     0.004,     0.055,     3.202,     0.261,     0.393,     7.554,     3.711,    29.855,     0.154,     0.000,    0.3212,    0.0043,    0.0231,     0.655,     0.650,    10.030,     2.586, 0.217E+00, 0.118E+02, 0.000E+00, 0.118E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.158E+02, 0.148E+02, 0.306E+02, 0.000E+00, 0.000E+00, 0.294E+00, 0.245E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.155E+03, 0.516E+01,-0.599E+03, 0.000E+00, 0.242E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.144E+04,     0.546,     0.381,     0.000,
   233.201,   600.000,   123.795,    31.104,    -0.004,    12.825,     0.000,     0.595,    51.445,  2866.000,     1.000,    21.500,  -325.973,     0.000,   351.494,   472.224,   171.143,    34.100,     0.235,    50.792,   100.000,     0.000,     0.000,    12.361,     0.004,     0.005,     0.004,     0.054,     3.195,     0.261,     0.469,     7.528,     3.720,    29.856,     0.154,     0.000,    0.3274,    0.0048,    0.0236,     0.737,     0.724,    10.030,     2.522, 0.246E+00, 0.140E+02, 0.000E+00, 0.140E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.158E+02, 0.147E+02, 0.305E+02, 0.000E+00, 0.000E+00, 0.994E+00, 0.262E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.153E+03, 0.511E+01,-0.504E+03, 0.000E+00, 0.242E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.144E+04,     0.553,     0.404,     0.000,
   233.306,   600.000,   123.795,    31.014,     0.011,    13.130,   226.013,     0.610,    51.445,  2866.000,     1.000,    21.606,   -95.617,   213.220,   373.363,   471.620,   187.395,    23.185,     0.234,    50.792,   100.000,     0.000,     0.000,    12.364,     0.004,     0.008,     0.009,     0.054,     3.200,     0.264,     0.540,     7.431,     3.747,    29.856,     0.153,     0.000,    0.3413,    0.0076,    0.0244,     0.822,     0.799,    10.020,     2.459, 0.401E+00, 0.162E+02, 0.220E+03,-0.204E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.160E+02, 0.147E+02, 0.307E+02, 0.000E+00, 0.000E+00, 0.335E+01, 0.550E-02, 0.224E+03, 0.000E+00, 0.000E+00, 0.154E+03, 0.513E+01,-0.252E+03, 0.000E+00, 0.242E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.143E+04,     0.578,     0.549,     0.720,
   233.403,   600.000,   123.796,    31.111,     0.014,    12.930,   717.856,     0.636,    51.446,  2866.000,     1.000,    21.803,   429.043,   677.223,   420.418,   472.118,   204.897,    -8.417,     0.253,    50.790,   100.000,     0.000,     0.000,    12.364,     0.004,     0.007,     0.007,     0.054,     3.209,     0.262,     0.680,     7.470,     3.730,    29.856,     0.152,     0.000,    0.3502,    0.0065,    0.0249,     0.973,     0.932,    10.020,     2.357, 0.343E+00, 0.203E+02, 0.257E+03,-0.237E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.159E+02, 0.147E+02, 0.305E+02, 0.000E+00, 0.000E+00, 0.380E+01, 0.471E-02, 0.262E+03, 0.000E+00, 0.000E+00, 0.153E+03, 0.510E+01,-0.391E+03, 0.000E+00, 0.261E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.143E+04,     0.569,     0.512,     0.788,
   233.500,   600.000,   123.796,    31.392,     0.017,    12.793,   914.877,     0.654,    51.446,  2866.000,     1.000,    21.977,   634.313,   863.092,   459.542,   473.831,   248.199,   -33.708,     0.359,    50.788,   100.000,     0.000,     0.000,    12.362,     0.004,     0.006,     0.006,     0.054,     3.221,     0.260,     0.762,     7.515,     3.710,    29.857,     0.152,     0.000,    0.3552,    0.0052,    0.0252,     1.074,     1.020,    10.020,     2.294, 0.269E+00, 0.230E+02, 0.259E+03,-0.236E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.157E+02, 0.147E+02, 0.304E+02, 0.000E+00, 0.000E+00, 0.380E+01, 0.376E-02, 0.266E+03, 0.000E+00, 0.000E+00, 0.153E+03, 0.510E+01,-0.829E+03, 0.000E+00, 0.368E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.143E+04,     0.557,     0.456,     0.722,
   233.604,   600.000,   123.797,    31.661,     0.028,    13.231,   806.030,     0.644,    51.447,  2866.000,     1.000,    22.038,   476.208,   760.406,   475.069,   475.557,   339.567,   -55.857,     0.604,    50.786,   100.000,     0.000,     0.000,    12.360,     0.004,     0.005,     0.005,     0.054,     3.237,     0.257,     0.707,     7.543,     3.694,    29.858,     0.152,     0.000,    0.3502,    0.0041,    0.0249,     1.019,     0.972,    10.020,     2.328, 0.209E+00, 0.217E+02, 0.212E+03,-0.191E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.156E+02, 0.147E+02, 0.303E+02, 0.000E+00, 0.000E+00, 0.393E+01, 0.300E-02, 0.221E+03, 0.000E+00, 0.000E+00, 0.153E+03, 0.510E+01,-0.177E+04, 0.000E+00, 0.616E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.144E+04,     0.545,     0.400,     0.759,
   233.701,   600.000,   123.797,    31.740,     0.032,    12.135,   380.869,     0.616,    51.447,  2866.000,     1.000,    22.142,    90.359,   359.310,   467.623,   476.130,   304.557,   -44.113,     0.427,    50.783,   100.000,     0.000,     0.000,    12.357,     0.003,     0.004,     0.005,     0.053,     3.264,     0.252,     0.567,     7.543,     3.686,    29.859,     0.151,     0.000,    0.3404,    0.0039,    0.0242,     0.856,     0.830,    10.020,     2.435, 0.194E+00, 0.175E+02, 0.163E+03,-0.145E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.153E+02, 0.145E+02, 0.297E+02, 0.000E+00, 0.000E+00, 0.309E+01, 0.293E-02, 0.178E+03, 0.000E+00, 0.000E+00, 0.150E+03, 0.500E+01,-0.129E+04, 0.000E+00, 0.434E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.144E+04,     0.537,     0.389,     0.833,
   233.806,   600.000,   123.796,    31.628,     0.021,    12.409,     0.000,     0.584,    51.446,  2866.000,     1.000,    22.112,  -258.276,     0.000,   443.200,   475.498,   246.520,   -20.543,     0.241,    50.781,   100.000,     0.000,     0.000,    12.355,     0.003,     0.005,     0.005,     0.052,     3.291,     0.247,     0.413,     7.521,     3.685,    29.861,     0.149,     0.000,    0.3307,    0.0042,    0.0235,     0.676,     0.669,    10.020,     2.569, 0.212E+00, 0.128E+02, 0.000E+00, 0.128E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.150E+02, 0.143E+02, 0.293E+02, 0.000E+00, 0.000E+00, 0.233E+01, 0.330E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.148E+03, 0.493E+01,-0.652E+03, 0.000E+00, 0.245E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.144E+04,     0.534,     0.413,     0.000,
   233.903,   600.000,   123.796,    31.510,     0.009,    12.155,     0.000,     0.573,    51.446,  2866.000,     1.000,    21.878,  -286.390,     0.000,   412.193,   474.746,   224.000,    -0.163,     0.237,    50.781,   100.000,     0.000,     0.000,    12.355,     0.004,     0.006,     0.006,     0.051,     3.300,     0.247,     0.366,     7.489,     3.693,    29.862,     0.149,     0.000,    0.3293,    0.0051,    0.0234,     0.618,     0.617,    10.020,     2.616, 0.260E+00, 0.112E+02, 0.000E+00, 0.112E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.149E+02, 0.142E+02, 0.291E+02, 0.000E+00, 0.000E+00, 0.221E+01, 0.397E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.146E+03, 0.487E+01,-0.535E+03, 0.000E+00, 0.242E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.144E+04,     0.540,     0.460,     0.000,
   234.000,   600.000,   123.795,    31.391,     0.009,    12.460,     0.000,     0.566,    51.445,  2866.000,     1.000,    21.656,  -313.615,     0.000,   388.177,   473.991,   213.492,    14.308,     0.237,    50.782,   100.000,     0.000,     0.000,    12.354,     0.004,     0.006,     0.005,     0.052,     3.289,     0.250,     0.366,     7.494,     3.693,    29.862,     0.149,     0.000,    0.3285,    0.0058,    0.0233,     0.575,     0.578,    10.020,     2.652, 0.300E+00, 0.101E+02, 0.000E+00, 0.101E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.148E+02, 0.140E+02, 0.287E+02, 0.000E+00, 0.000E+00, 0.222E+01, 0.453E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.143E+03, 0.477E+01,-0.431E+03, 0.000E+00, 0.242E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.143E+04,     0.545,     0.492,     0.000,
