Variable,JDAY,    1,    2,    3,    4,    5,    6,    7,    8,    9,   10,   11,   12,   13,   14,   15,   16,   17,   18,   19,   20,   21,   22,   23,   24,   25,   26,   27,   28,   29,   30,   31,   32,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   132.500,      0.00,      0.06,      0.06,      0.05,      0.05,      0.07,      0.08,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.06,      0.06,      0.06,      0.06,      0.06,      0.06,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   133.500,      0.00,      0.06,      0.06,      0.05,      0.05,      0.06,      0.08,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.06,      0.06,      0.06,      0.06,      0.06,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   134.500,      0.00,      0.07,      0.06,      0.05,      0.05,      0.07,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.06,      0.06,      0.06,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   135.500,      0.00,      0.07,      0.06,      0.05,      0.06,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   136.500,      0.00,      0.07,      0.06,      0.05,      0.05,      0.06,      0.08,      0.08,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   137.500,      0.00,      0.07,      0.07,      0.05,      0.06,      0.07,      0.08,      0.09,      0.09,      0.09,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   138.500,      0.00,      0.07,      0.07,      0.05,      0.07,      0.09,      0.09,      0.09,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   139.500,      0.00,      0.07,      0.07,      0.07,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   140.500,      0.00,      0.08,      0.07,      0.06,      0.06,      0.08,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   141.500,      0.00,      0.08,      0.08,      0.07,      0.06,      0.07,      0.08,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   142.500,      0.00,      0.08,      0.08,      0.07,      0.07,      0.08,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   143.500,      0.00,      0.08,      0.08,      0.07,      0.08,      0.08,      0.08,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   144.500,      0.00,      0.07,      0.07,      0.07,      0.08,      0.09,      0.10,      0.11,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   145.500,      0.00,      0.07,      0.07,      0.07,      0.07,      0.08,      0.09,      0.10,      0.11,      0.11,      0.11,      0.11,      0.10,      0.10,      0.10,      0.10,      0.10,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   146.500,      0.00,      0.07,      0.07,      0.07,      0.07,      0.08,      0.08,      0.09,      0.10,      0.10,      0.11,      0.11,      0.10,      0.10,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   147.500,      0.00,      0.07,      0.07,      0.08,      0.09,      0.08,      0.08,      0.09,      0.11,      0.11,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   148.500,      0.00,      0.08,      0.07,      0.09,      0.10,      0.09,      0.09,      0.10,      0.11,      0.11,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   149.500,      0.00,      0.08,      0.07,      0.09,      0.10,      0.10,      0.10,      0.10,      0.11,      0.11,      0.11,      0.10,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   150.500,      0.00,      0.07,      0.07,      0.09,      0.10,      0.10,      0.10,      0.10,      0.11,      0.11,      0.11,      0.11,      0.11,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.07,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   151.500,      0.00,      0.07,      0.07,      0.08,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.11,      0.11,      0.11,      0.11,      0.10,      0.10,      0.10,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.07,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   152.500,      0.00,      0.07,      0.07,      0.08,      0.11,      0.10,      0.10,      0.10,      0.10,      0.10,      0.11,      0.11,      0.11,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.07,      0.07,      0.07,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   153.500,      0.00,      0.07,      0.07,      0.08,      0.11,      0.10,      0.09,      0.10,      0.10,      0.11,      0.11,      0.11,      0.11,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   154.500,      0.00,      0.07,      0.07,      0.08,      0.09,      0.10,      0.09,      0.10,      0.10,      0.10,      0.11,      0.11,      0.11,      0.11,      0.11,      0.10,      0.10,      0.10,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   155.500,      0.00,      0.07,      0.07,      0.07,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.10,      0.11,      0.11,      0.11,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   156.500,      0.00,      0.07,      0.07,      0.07,      0.08,      0.09,      0.09,      0.09,      0.09,      0.09,      0.10,      0.11,      0.11,      0.11,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   157.500,      0.00,      0.07,      0.07,      0.07,      0.08,      0.09,      0.09,      0.09,      0.09,      0.10,      0.10,      0.11,      0.11,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   158.500,      0.00,      0.07,      0.07,      0.07,      0.07,      0.09,      0.09,      0.09,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   159.500,      0.00,      0.07,      0.07,      0.07,      0.07,      0.09,      0.09,      0.09,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   160.500,      0.00,      0.07,      0.07,      0.06,      0.08,      0.09,      0.08,      0.08,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   161.500,      0.00,      0.07,      0.07,      0.07,      0.07,      0.09,      0.08,      0.08,      0.08,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   162.500,      0.00,      0.06,      0.06,      0.06,      0.07,      0.08,      0.08,      0.08,      0.08,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   163.500,      0.00,      0.06,      0.06,      0.06,      0.07,      0.08,      0.08,      0.08,      0.08,      0.08,      0.09,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   164.500,      0.00,      0.06,      0.06,      0.06,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.09,      0.09,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   165.500,      0.00,      0.06,      0.05,      0.07,      0.09,      0.08,      0.08,      0.08,      0.08,      0.09,      0.09,      0.09,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   166.500,      0.00,      0.05,      0.05,      0.06,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.09,      0.09,      0.09,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   167.500,      0.00,      0.05,      0.05,      0.06,      0.07,      0.08,      0.07,      0.07,      0.08,      0.08,      0.08,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   168.500,      0.00,      0.05,      0.05,      0.06,      0.07,      0.08,      0.07,      0.07,      0.07,      0.08,      0.08,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.08,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   169.500,      0.00,      0.04,      0.04,      0.05,      0.07,      0.08,      0.07,      0.07,      0.07,      0.07,      0.08,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   170.500,      0.00,      0.04,      0.04,      0.06,      0.07,      0.07,      0.07,      0.07,      0.08,      0.08,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   171.500,      0.00,      0.04,      0.04,      0.04,      0.05,      0.07,      0.07,      0.07,      0.07,      0.08,      0.08,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   172.500,      0.00,      0.04,      0.04,      0.04,      0.06,      0.07,      0.07,      0.07,      0.07,      0.07,      0.08,      0.08,      0.08,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   173.500,      0.00,      0.04,      0.04,      0.04,      0.04,      0.07,      0.07,      0.07,      0.07,      0.08,      0.08,      0.08,      0.09,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   174.500,      0.00,      0.05,      0.04,      0.04,      0.05,      0.05,      0.06,      0.07,      0.07,      0.07,      0.08,      0.08,      0.08,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   175.500,      0.00,      0.05,      0.04,      0.04,      0.05,      0.06,      0.07,      0.07,      0.07,      0.07,      0.08,      0.08,      0.08,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   176.500,      0.00,      0.05,      0.05,      0.04,      0.04,      0.05,      0.06,      0.06,      0.06,      0.07,      0.07,      0.08,      0.08,      0.08,      0.09,      0.09,      0.08,      0.08,      0.08,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   177.500,      0.00,      0.05,      0.05,      0.05,      0.05,      0.05,      0.06,      0.06,      0.06,      0.07,      0.07,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.09,      0.09,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   178.500,      0.00,      0.05,      0.05,      0.05,      0.06,      0.05,      0.06,      0.06,      0.07,      0.07,      0.07,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.09,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   179.500,      0.00,      0.05,      0.05,      0.06,      0.08,      0.06,      0.06,      0.06,      0.06,      0.07,      0.07,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.09,      0.09,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   180.500,      0.00,      0.05,      0.05,      0.06,      0.07,      0.06,      0.06,      0.06,      0.06,      0.07,      0.07,      0.07,      0.07,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.09,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   181.500,      0.00,      0.05,      0.05,      0.05,      0.06,      0.05,      0.05,      0.05,      0.06,      0.06,      0.06,      0.07,      0.07,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.09,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   182.500,      0.00,      0.05,      0.05,      0.05,      0.06,      0.05,      0.05,      0.05,      0.05,      0.05,      0.06,      0.07,      0.07,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.09,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   183.500,      0.00,      0.05,      0.05,      0.04,      0.05,      0.05,      0.05,      0.05,      0.06,      0.06,      0.07,      0.07,      0.07,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.09,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.09,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   184.500,      0.00,      0.04,      0.04,      0.04,      0.05,      0.05,      0.05,      0.05,      0.06,      0.06,      0.07,      0.07,      0.07,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   185.500,      0.00,      0.04,      0.04,      0.04,      0.04,      0.05,      0.05,      0.05,      0.06,      0.06,      0.06,      0.07,      0.07,      0.07,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   186.500,      0.00,      0.04,      0.04,      0.04,      0.04,      0.05,      0.05,      0.05,      0.06,      0.06,      0.06,      0.07,      0.07,      0.07,      0.07,      0.07,      0.08,      0.08,      0.08,      0.08,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.09,      0.09,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   187.500,      0.00,      0.04,      0.04,      0.04,      0.05,      0.05,      0.05,      0.05,      0.05,      0.05,      0.06,      0.06,      0.06,      0.07,      0.07,      0.07,      0.07,      0.07,      0.08,      0.08,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   188.500,      0.00,      0.04,      0.04,      0.04,      0.04,      0.05,      0.05,      0.05,      0.05,      0.05,      0.06,      0.06,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.08,      0.08,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   189.500,      0.00,      0.04,      0.04,      0.04,      0.04,      0.05,      0.05,      0.05,      0.05,      0.05,      0.06,      0.06,      0.06,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.08,      0.08,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   190.500,      0.00,      0.03,      0.03,      0.03,      0.04,      0.05,      0.05,      0.05,      0.05,      0.05,      0.05,      0.06,      0.06,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.08,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   191.500,      0.00,      0.03,      0.03,      0.03,      0.04,      0.04,      0.04,      0.05,      0.05,      0.05,      0.06,      0.06,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.08,      0.08,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   192.500,      0.00,      0.03,      0.03,      0.03,      0.04,      0.04,      0.04,      0.05,      0.05,      0.05,      0.06,      0.06,      0.06,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.08,      0.08,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   193.500,      0.00,      0.03,      0.03,      0.03,      0.03,      0.04,      0.04,      0.04,      0.05,      0.05,      0.05,      0.06,      0.06,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.08,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   194.500,      0.00,      0.03,      0.03,      0.03,      0.03,      0.04,      0.04,      0.04,      0.05,      0.05,      0.05,      0.06,      0.06,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.08,      0.08,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   195.500,      0.00,      0.03,      0.03,      0.03,      0.03,      0.04,      0.04,      0.04,      0.05,      0.05,      0.05,      0.06,      0.06,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.08,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   196.500,      0.00,      0.03,      0.03,      0.03,      0.04,      0.04,      0.04,      0.04,      0.04,      0.05,      0.05,      0.05,      0.06,      0.06,      0.07,      0.07,      0.07,      0.07,      0.07,      0.08,      0.08,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   197.500,      0.00,      0.04,      0.03,      0.03,      0.03,      0.04,      0.04,      0.04,      0.04,      0.04,      0.05,      0.05,      0.05,      0.06,      0.06,      0.06,      0.07,      0.07,      0.07,      0.08,      0.08,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   198.500,      0.00,      0.04,      0.03,      0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.05,      0.05,      0.05,      0.06,      0.06,      0.06,      0.07,      0.07,      0.07,      0.07,      0.08,      0.08,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   199.500,      0.00,      0.04,      0.03,      0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.05,      0.05,      0.05,      0.06,      0.06,      0.06,      0.07,      0.07,      0.07,      0.07,      0.08,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   200.500,      0.00,      0.04,      0.03,      0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.05,      0.05,      0.06,      0.06,      0.06,      0.06,      0.07,      0.07,      0.07,      0.08,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   201.500,      0.00,      0.04,      0.03,      0.04,      0.05,      0.05,      0.04,      0.04,      0.04,      0.04,      0.04,      0.05,      0.05,      0.06,      0.06,      0.06,      0.07,      0.07,      0.07,      0.07,      0.08,      0.09,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.00,
NO3PorewaterAnaerobic_KB_Layer2(mgN/L),   202.500,      0.00,      0.04,      0.03,      0.04,      0.06,      0.05,      0.04,      0.04,      0.04,      0.05,      0.05,      0.05,      0.05,      0.06,      0.06,      0.06,      0.06,      0.07,      0.07,      0.07,      0.08,      0.09,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.10,      0.00,
