 JDAY,ELEVATION(m),TEMPERATURE(C)
  281.5000,   70.35,    8.08,
  281.5000,   68.35,    8.08,
  282.5000,  123.89,  -99.00,
  282.5000,  123.79,   22.74,
  282.5000,  120.35,   22.50,
  282.5000,  118.35,   22.42,
  282.5000,  116.35,   22.41,
  282.5000,  114.35,   22.40,
  282.5000,  112.35,   22.31,
  282.5000,  110.35,   21.19,
  282.5000,  108.35,   17.28,
  282.5000,  106.35,   12.81,
  282.5000,  104.35,    9.92,
  282.5000,  102.35,    9.12,
  282.5000,  100.35,    8.95,
  282.5000,   98.35,    8.82,
  282.5000,   96.35,    8.69,
  282.5000,   94.35,    8.56,
  282.5000,   92.35,    8.42,
  282.5000,   90.35,    8.29,
  282.5000,   88.35,    8.20,
  282.5000,   86.35,    8.14,
  282.5000,   84.35,    8.11,
  282.5000,   82.35,    8.09,
  282.5000,   80.35,    8.08,
  282.5000,   78.35,    8.08,
  282.5000,   76.35,    8.08,
  282.5000,   74.35,    8.08,
  282.5000,   72.35,    8.08,
  282.5000,   70.35,    8.08,
  282.5000,   68.35,    8.08,
  283.5000,  123.89,  -99.00,
  283.5000,  123.79,   22.86,
  283.5000,  120.35,   22.64,
  283.5000,  118.35,   22.53,
  283.5000,  116.35,   22.44,
  283.5000,  114.35,   22.36,
  283.5000,  112.35,   22.17,
  283.5000,  110.35,   20.36,
  283.5000,  108.35,   16.44,
  283.5000,  106.35,   12.97,
  283.5000,  104.35,   11.01,
  283.5000,  102.35,    9.92,
  283.5000,  100.35,    9.32,
  283.5000,   98.35,    9.02,
  283.5000,   96.35,    8.83,
  283.5000,   94.35,    8.64,
  283.5000,   92.35,    8.46,
  283.5000,   90.35,    8.31,
  283.5000,   88.35,    8.21,
  283.5000,   86.35,    8.15,
  283.5000,   84.35,    8.11,
  283.5000,   82.35,    8.09,
  283.5000,   80.35,    8.09,
  283.5000,   78.35,    8.09,
  283.5000,   76.35,    8.09,
  283.5000,   74.35,    8.09,
  283.5000,   72.35,    8.09,
  283.5000,   70.35,    8.09,
  283.5000,   68.35,    8.09,
  284.5000,  123.90,  -99.00,
  284.5000,  123.80,   23.02,
  284.5000,  120.35,   22.83,
  284.5000,  118.35,   22.75,
  284.5000,  116.35,   22.72,
  284.5000,  114.35,   22.51,
  284.5000,  112.35,   22.38,
  284.5000,  110.35,   21.12,
  284.5000,  108.35,   17.74,
  284.5000,  106.35,   13.40,
  284.5000,  104.35,   10.51,
  284.5000,  102.35,    9.39,
  284.5000,  100.35,    9.00,
  284.5000,   98.35,    8.81,
  284.5000,   96.35,    8.63,
  284.5000,   94.35,    8.45,
  284.5000,   92.35,    8.31,
  284.5000,   90.35,    8.22,
  284.5000,   88.35,    8.16,
  284.5000,   86.35,    8.13,
  284.5000,   84.35,    8.10,
  284.5000,   82.35,    8.09,
  284.5000,   80.35,    8.09,
  284.5000,   78.35,    8.09,
  284.5000,   76.35,    8.09,
  284.5000,   74.35,    8.09,
  284.5000,   72.35,    8.09,
  284.5000,   70.35,    8.09,
  284.5000,   68.35,    8.09,
  285.5000,  123.90,  -99.00,
  285.5000,  123.80,   23.03,
  285.5000,  120.35,   22.91,
  285.5000,  118.35,   22.85,
  285.5000,  116.35,   22.84,
  285.5000,  114.35,   22.83,
  285.5000,  112.35,   22.62,
  285.5000,  110.35,   21.36,
  285.5000,  108.35,   18.09,
  285.5000,  106.35,   13.76,
  285.5000,  104.35,   10.60,
  285.5000,  102.35,    9.33,
  285.5000,  100.35,    8.96,
  285.5000,   98.35,    8.78,
  285.5000,   96.35,    8.61,
  285.5000,   94.35,    8.44,
  285.5000,   92.35,    8.31,
  285.5000,   90.35,    8.22,
  285.5000,   88.35,    8.17,
  285.5000,   86.35,    8.13,
  285.5000,   84.35,    8.11,
  285.5000,   82.35,    8.10,
  285.5000,   80.35,    8.10,
  285.5000,   78.35,    8.10,
  285.5000,   76.35,    8.10,
  285.5000,   74.35,    8.10,
  285.5000,   72.35,    8.10,
  285.5000,   70.35,    8.10,
  285.5000,   68.35,    8.10,
  286.5000,  123.89,  -99.00,
  286.5000,  123.79,   22.74,
  286.5000,  120.35,   22.63,
  286.5000,  118.35,   22.60,
  286.5000,  116.35,   22.57,
  286.5000,  114.35,   22.51,
  286.5000,  112.35,   22.25,
  286.5000,  110.35,   20.51,
  286.5000,  108.35,   17.39,
  286.5000,  106.35,   13.71,
  286.5000,  104.35,   11.09,
  286.5000,  102.35,    9.73,
  286.5000,  100.35,    9.14,
  286.5000,   98.35,    8.89,
  286.5000,   96.35,    8.73,
  286.5000,   94.35,    8.57,
  286.5000,   92.35,    8.42,
  286.5000,   90.35,    8.30,
  286.5000,   88.35,    8.22,
  286.5000,   86.35,    8.17,
  286.5000,   84.35,    8.13,
  286.5000,   82.35,    8.11,
  286.5000,   80.35,    8.10,
  286.5000,   78.35,    8.10,
  286.5000,   76.35,    8.10,
  286.5000,   74.35,    8.10,
  286.5000,   72.35,    8.10,
  286.5000,   70.35,    8.10,
  286.5000,   68.35,    8.10,
  287.5000,  123.89,  -99.00,
  287.5000,  123.79,   22.16,
  287.5000,  120.35,   22.02,
  287.5000,  118.35,   21.98,
  287.5000,  116.35,   21.95,
  287.5000,  114.35,   21.72,
  287.5000,  112.35,   20.91,
  287.5000,  110.35,   18.70,
  287.5000,  108.35,   15.74,
  287.5000,  106.35,   13.05,
  287.5000,  104.35,   11.06,
  287.5000,  102.35,    9.77,
  287.5000,  100.35,    9.14,
  287.5000,   98.35,    8.88,
  287.5000,   96.35,    8.72,
  287.5000,   94.35,    8.56,
  287.5000,   92.35,    8.41,
  287.5000,   90.35,    8.29,
  287.5000,   88.35,    8.21,
  287.5000,   86.35,    8.17,
  287.5000,   84.35,    8.13,
  287.5000,   82.35,    8.11,
  287.5000,   80.35,    8.11,
  287.5000,   78.35,    8.11,
  287.5000,   76.35,    8.11,
  287.5000,   74.35,    8.11,
  287.5000,   72.35,    8.11,
  287.5000,   70.35,    8.11,
  287.5000,   68.35,    8.11,
  288.5000,  123.89,  -99.00,
  288.5000,  123.79,   21.75,
  288.5000,  120.35,   21.63,
  288.5000,  118.35,   21.58,
  288.5000,  116.35,   21.58,
  288.5000,  114.35,   21.53,
  288.5000,  112.35,   21.30,
  288.5000,  110.35,   20.25,
  288.5000,  108.35,   17.10,
  288.5000,  106.35,   13.02,
  288.5000,  104.35,   10.31,
  288.5000,  102.35,    9.20,
  288.5000,  100.35,    8.89,
  288.5000,   98.35,    8.76,
  288.5000,   96.35,    8.62,
  288.5000,   94.35,    8.47,
  288.5000,   92.35,    8.33,
  288.5000,   90.35,    8.24,
  288.5000,   88.35,    8.18,
  288.5000,   86.35,    8.15,
  288.5000,   84.35,    8.12,
  288.5000,   82.35,    8.11,
  288.5000,   80.35,    8.11,
  288.5000,   78.35,    8.11,
  288.5000,   76.35,    8.11,
  288.5000,   74.35,    8.11,
  288.5000,   72.35,    8.11,
  288.5000,   70.35,    8.11,
  288.5000,   68.35,    8.11,
  289.5000,  123.89,  -99.00,
  289.5000,  123.79,   21.68,
  289.5000,  120.35,   21.50,
  289.5000,  118.35,   21.43,
  289.5000,  116.35,   21.41,
  289.5000,  114.35,   21.40,
  289.5000,  112.35,   21.11,
  289.5000,  110.35,   20.49,
  289.5000,  108.35,   18.64,
  289.5000,  106.35,   14.89,
  289.5000,  104.35,   11.24,
  289.5000,  102.35,    9.41,
  289.5000,  100.35,    8.97,
  289.5000,   98.35,    8.82,
  289.5000,   96.35,    8.71,
  289.5000,   94.35,    8.59,
  289.5000,   92.35,    8.44,
  289.5000,   90.35,    8.31,
  289.5000,   88.35,    8.22,
  289.5000,   86.35,    8.17,
  289.5000,   84.35,    8.14,
  289.5000,   82.35,    8.12,
  289.5000,   80.35,    8.11,
  289.5000,   78.35,    8.11,
  289.5000,   76.35,    8.11,
  289.5000,   74.35,    8.11,
  289.5000,   72.35,    8.11,
  289.5000,   70.35,    8.11,
  289.5000,   68.35,    8.11,
  290.5000,  123.89,  -99.00,
  290.5000,  123.79,   21.40,
  290.5000,  120.35,   21.35,
  290.5000,  118.35,   21.33,
  290.5000,  116.35,   21.29,
  290.5000,  114.35,   21.13,
  290.5000,  112.35,   20.78,
  290.5000,  110.35,   19.86,
  290.5000,  108.35,   17.37,
  290.5000,  106.35,   13.99,
  290.5000,  104.35,   11.38,
  290.5000,  102.35,    9.89,
  290.5000,  100.35,    9.20,
  290.5000,   98.35,    8.92,
  290.5000,   96.35,    8.79,
  290.5000,   94.35,    8.67,
  290.5000,   92.35,    8.52,
  290.5000,   90.35,    8.37,
  290.5000,   88.35,    8.26,
  290.5000,   86.35,    8.19,
  290.5000,   84.35,    8.15,
  290.5000,   82.35,    8.12,
  290.5000,   80.35,    8.12,
  290.5000,   78.35,    8.12,
  290.5000,   76.35,    8.12,
  290.5000,   74.35,    8.12,
  290.5000,   72.35,    8.12,
  290.5000,   70.35,    8.12,
  290.5000,   68.35,    8.12,
  291.5000,  123.89,  -99.00,
  291.5000,  123.79,   21.32,
  291.5000,  120.35,   21.28,
  291.5000,  118.35,   21.19,
  291.5000,  116.35,   21.10,
  291.5000,  114.35,   20.98,
  291.5000,  112.35,   20.86,
  291.5000,  110.35,   20.58,
  291.5000,  108.35,   18.71,
  291.5000,  106.35,   15.00,
  291.5000,  104.35,   11.72,
  291.5000,  102.35,    9.92,
  291.5000,  100.35,    9.16,
  291.5000,   98.35,    8.87,
  291.5000,   96.35,    8.72,
  291.5000,   94.35,    8.57,
  291.5000,   92.35,    8.41,
  291.5000,   90.35,    8.28,
  291.5000,   88.35,    8.21,
  291.5000,   86.35,    8.16,
  291.5000,   84.35,    8.14,
  291.5000,   82.35,    8.12,
  291.5000,   80.35,    8.12,
  291.5000,   78.35,    8.12,
  291.5000,   76.35,    8.12,
  291.5000,   74.35,    8.12,
  291.5000,   72.35,    8.12,
  291.5000,   70.35,    8.12,
  291.5000,   68.35,    8.12,
  292.5000,  123.89,  -99.00,
  292.5000,  123.79,   21.35,
  292.5000,  120.35,   21.28,
  292.5000,  118.35,   21.26,
  292.5000,  116.35,   21.25,
  292.5000,  114.35,   21.25,
  292.5000,  112.35,   21.22,
  292.5000,  110.35,   21.02,
  292.5000,  108.35,   18.97,
  292.5000,  106.35,   14.36,
  292.5000,  104.35,   10.44,
  292.5000,  102.35,    9.11,
  292.5000,  100.35,    8.84,
  292.5000,   98.35,    8.71,
  292.5000,   96.35,    8.58,
  292.5000,   94.35,    8.43,
  292.5000,   92.35,    8.31,
  292.5000,   90.35,    8.23,
  292.5000,   88.35,    8.18,
  292.5000,   86.35,    8.15,
  292.5000,   84.35,    8.13,
  292.5000,   82.35,    8.13,
  292.5000,   80.35,    8.13,
  292.5000,   78.35,    8.13,
  292.5000,   76.35,    8.13,
  292.5000,   74.35,    8.13,
  292.5000,   72.35,    8.13,
  292.5000,   70.35,    8.13,
  292.5000,   68.35,    8.13,
  293.5000,  123.89,  -99.00,
  293.5000,  123.79,   21.19,
  293.5000,  120.35,   21.12,
  293.5000,  118.35,   21.08,
  293.5000,  116.35,   21.06,
  293.5000,  114.35,   21.06,
  293.5000,  112.35,   21.06,
  293.5000,  110.35,   20.72,
  293.5000,  108.35,   17.50,
  293.5000,  106.35,   13.67,
  293.5000,  104.35,   11.62,
  293.5000,  102.35,   10.29,
  293.5000,  100.35,    9.48,
  293.5000,   98.35,    9.06,
  293.5000,   96.35,    8.86,
  293.5000,   94.35,    8.74,
  293.5000,   92.35,    8.62,
  293.5000,   90.35,    8.49,
  293.5000,   88.35,    8.36,
  293.5000,   86.35,    8.26,
  293.5000,   84.35,    8.20,
  293.5000,   82.35,    8.15,
  293.5000,   80.35,    8.13,
  293.5000,   78.35,    8.13,
  293.5000,   76.35,    8.13,
  293.5000,   74.35,    8.13,
  293.5000,   72.35,    8.13,
  293.5000,   70.35,    8.13,
  293.5000,   68.35,    8.13,
  294.5000,  123.89,  -99.00,
  294.5000,  123.79,   21.07,
  294.5000,  120.35,   20.96,
  294.5000,  118.35,   20.92,
  294.5000,  116.35,   20.91,
  294.5000,  114.35,   20.91,
  294.5000,  112.35,   20.91,
  294.5000,  110.35,   20.62,
  294.5000,  108.35,   17.44,
  294.5000,  106.35,   13.31,
  294.5000,  104.35,   11.08,
  294.5000,  102.35,    9.51,
  294.5000,  100.35,    8.93,
  294.5000,   98.35,    8.74,
  294.5000,   96.35,    8.61,
  294.5000,   94.35,    8.46,
  294.5000,   92.35,    8.32,
  294.5000,   90.35,    8.24,
  294.5000,   88.35,    8.19,
  294.5000,   86.35,    8.16,
  294.5000,   84.35,    8.14,
  294.5000,   82.35,    8.13,
  294.5000,   80.35,    8.13,
  294.5000,   78.35,    8.13,
  294.5000,   76.35,    8.13,
  294.5000,   74.35,    8.13,
  294.5000,   72.35,    8.13,
  294.5000,   70.35,    8.13,
  294.5000,   68.35,    8.13,
  295.5000,  123.89,  -99.00,
  295.5000,  123.79,   21.02,
  295.5000,  120.35,   20.85,
  295.5000,  118.35,   20.80,
  295.5000,  116.35,   20.78,
  295.5000,  114.35,   20.78,
  295.5000,  112.35,   20.78,
  295.5000,  110.35,   20.69,
  295.5000,  108.35,   18.00,
  295.5000,  106.35,   13.83,
  295.5000,  104.35,   11.29,
  295.5000,  102.35,    9.73,
  295.5000,  100.35,    9.08,
  295.5000,   98.35,    8.84,
  295.5000,   96.35,    8.73,
  295.5000,   94.35,    8.62,
  295.5000,   92.35,    8.48,
  295.5000,   90.35,    8.35,
  295.5000,   88.35,    8.26,
  295.5000,   86.35,    8.20,
  295.5000,   84.35,    8.16,
  295.5000,   82.35,    8.14,
  295.5000,   80.35,    8.14,
  295.5000,   78.35,    8.14,
  295.5000,   76.35,    8.14,
  295.5000,   74.35,    8.14,
  295.5000,   72.35,    8.14,
  295.5000,   70.35,    8.14,
  295.5000,   68.35,    8.14,
  296.5000,  123.89,  -99.00,
  296.5000,  123.79,   20.86,
  296.5000,  120.35,   20.69,
  296.5000,  118.35,   20.63,
  296.5000,  116.35,   20.61,
  296.5000,  114.35,   20.60,
  296.5000,  112.35,   20.50,
  296.5000,  110.35,   20.02,
  296.5000,  108.35,   17.48,
  296.5000,  106.35,   14.44,
  296.5000,  104.35,   12.16,
  296.5000,  102.35,   10.29,
  296.5000,  100.35,    9.23,
  296.5000,   98.35,    8.84,
  296.5000,   96.35,    8.70,
  296.5000,   94.35,    8.57,
  296.5000,   92.35,    8.43,
  296.5000,   90.35,    8.31,
  296.5000,   88.35,    8.23,
  296.5000,   86.35,    8.19,
  296.5000,   84.35,    8.16,
  296.5000,   82.35,    8.14,
  296.5000,   80.35,    8.14,
  296.5000,   78.35,    8.14,
  296.5000,   76.35,    8.14,
  296.5000,   74.35,    8.14,
  296.5000,   72.35,    8.14,
  296.5000,   70.35,    8.14,
  296.5000,   68.35,    8.14,
  297.5000,  123.89,  -99.00,
  297.5000,  123.79,   20.65,
  297.5000,  120.35,   20.48,
  297.5000,  118.35,   20.44,
  297.5000,  116.35,   20.43,
  297.5000,  114.35,   20.40,
  297.5000,  112.35,   20.25,
  297.5000,  110.35,   19.22,
  297.5000,  108.35,   16.67,
  297.5000,  106.35,   13.99,
  297.5000,  104.35,   11.65,
  297.5000,  102.35,    9.78,
  297.5000,  100.35,    8.97,
  297.5000,   98.35,    8.77,
  297.5000,   96.35,    8.69,
  297.5000,   94.35,    8.59,
  297.5000,   92.35,    8.47,
  297.5000,   90.35,    8.36,
  297.5000,   88.35,    8.28,
  297.5000,   86.35,    8.22,
  297.5000,   84.35,    8.18,
  297.5000,   82.35,    8.15,
  297.5000,   80.35,    8.15,
  297.5000,   78.35,    8.15,
  297.5000,   76.35,    8.15,
  297.5000,   74.35,    8.15,
  297.5000,   72.35,    8.15,
  297.5000,   70.35,    8.15,
  297.5000,   68.35,    8.15,
  298.5000,  123.90,  -99.00,
  298.5000,  123.80,   20.20,
  298.5000,  120.35,   20.20,
  298.5000,  118.35,   20.20,
  298.5000,  116.35,   20.20,
  298.5000,  114.35,   20.20,
  298.5000,  112.35,   20.20,
  298.5000,  110.35,   20.20,
  298.5000,  108.35,   20.23,
  298.5000,  106.35,   17.94,
  298.5000,  104.35,   14.04,
  298.5000,  102.35,   10.88,
  298.5000,  100.35,    9.28,
  298.5000,   98.35,    8.85,
  298.5000,   96.35,    8.71,
  298.5000,   94.35,    8.59,
  298.5000,   92.35,    8.46,
  298.5000,   90.35,    8.35,
  298.5000,   88.35,    8.26,
  298.5000,   86.35,    8.21,
  298.5000,   84.35,    8.18,
  298.5000,   82.35,    8.15,
  298.5000,   80.35,    8.15,
  298.5000,   78.35,    8.15,
  298.5000,   76.35,    8.15,
  298.5000,   74.35,    8.15,
  298.5000,   72.35,    8.15,
  298.5000,   70.35,    8.15,
  298.5000,   68.35,    8.15,
  299.5000,  123.89,  -99.00,
  299.5000,  123.79,   19.89,
  299.5000,  120.35,   19.83,
  299.5000,  118.35,   19.83,
  299.5000,  116.35,   19.83,
  299.5000,  114.35,   19.83,
  299.5000,  112.35,   19.83,
  299.5000,  110.35,   19.83,
  299.5000,  108.35,   19.83,
  299.5000,  106.35,   16.98,
  299.5000,  104.35,   10.79,
  299.5000,  102.35,    8.91,
  299.5000,  100.35,    8.69,
  299.5000,   98.35,    8.68,
  299.5000,   96.35,    8.59,
  299.5000,   94.35,    8.47,
  299.5000,   92.35,    8.36,
  299.5000,   90.35,    8.28,
  299.5000,   88.35,    8.23,
  299.5000,   86.35,    8.20,
  299.5000,   84.35,    8.17,
  299.5000,   82.35,    8.16,
  299.5000,   80.35,    8.15,
  299.5000,   78.35,    8.15,
  299.5000,   76.35,    8.15,
  299.5000,   74.35,    8.15,
  299.5000,   72.35,    8.15,
  299.5000,   70.35,    8.15,
  299.5000,   68.35,    8.15,
  300.5000,  123.89,  -99.00,
  300.5000,  123.79,   19.53,
  300.5000,  120.35,   19.53,
  300.5000,  118.35,   19.53,
  300.5000,  116.35,   19.53,
  300.5000,  114.35,   19.51,
  300.5000,  112.35,   19.37,
  300.5000,  110.35,   18.59,
  300.5000,  108.35,   16.81,
  300.5000,  106.35,   14.46,
  300.5000,  104.35,   11.97,
  300.5000,  102.35,   10.52,
  300.5000,  100.35,    9.60,
  300.5000,   98.35,    9.08,
  300.5000,   96.35,    8.84,
  300.5000,   94.35,    8.75,
  300.5000,   92.35,    8.69,
  300.5000,   90.35,    8.61,
  300.5000,   88.35,    8.50,
  300.5000,   86.35,    8.39,
  300.5000,   84.35,    8.30,
  300.5000,   82.35,    8.23,
  300.5000,   80.35,    8.19,
  300.5000,   78.35,    8.16,
  300.5000,   76.35,    8.16,
  300.5000,   74.35,    8.16,
  300.5000,   72.35,    8.16,
  300.5000,   70.35,    8.16,
  300.5000,   68.35,    8.16,
  301.5000,  123.89,  -99.00,
  301.5000,  123.79,   19.08,
  301.5000,  120.35,   19.07,
  301.5000,  118.35,   19.06,
  301.5000,  116.35,   19.06,
  301.5000,  114.35,   18.99,
  301.5000,  112.35,   18.61,
  301.5000,  110.35,   17.91,
  301.5000,  108.35,   16.76,
  301.5000,  106.35,   14.57,
  301.5000,  104.35,   12.43,
  301.5000,  102.35,   10.82,
  301.5000,  100.35,    9.58,
  301.5000,   98.35,    8.94,
  301.5000,   96.35,    8.72,
  301.5000,   94.35,    8.61,
  301.5000,   92.35,    8.48,
  301.5000,   90.35,    8.34,
  301.5000,   88.35,    8.26,
  301.5000,   86.35,    8.21,
  301.5000,   84.35,    8.18,
  301.5000,   82.35,    8.17,
  301.5000,   80.35,    8.16,
  301.5000,   78.35,    8.16,
  301.5000,   76.35,    8.16,
  301.5000,   74.35,    8.16,
  301.5000,   72.35,    8.16,
  301.5000,   70.35,    8.16,
  301.5000,   68.35,    8.16,
  302.5000,  123.90,  -99.00,
  302.5000,  123.80,   18.86,
  302.5000,  120.35,   18.86,
  302.5000,  118.35,   18.86,
  302.5000,  116.35,   18.86,
  302.5000,  114.35,   18.86,
  302.5000,  112.35,   18.86,
  302.5000,  110.35,   18.86,
  302.5000,  108.35,   18.86,
  302.5000,  106.35,   18.77,
  302.5000,  104.35,   15.29,
  302.5000,  102.35,   11.44,
  302.5000,  100.35,    9.51,
  302.5000,   98.35,    8.87,
  302.5000,   96.35,    8.71,
  302.5000,   94.35,    8.62,
  302.5000,   92.35,    8.51,
  302.5000,   90.35,    8.38,
  302.5000,   88.35,    8.28,
  302.5000,   86.35,    8.22,
  302.5000,   84.35,    8.19,
  302.5000,   82.35,    8.17,
  302.5000,   80.35,    8.17,
  302.5000,   78.35,    8.17,
  302.5000,   76.35,    8.17,
  302.5000,   74.35,    8.17,
  302.5000,   72.35,    8.17,
  302.5000,   70.35,    8.17,
  302.5000,   68.35,    8.17,
  303.5000,  123.89,  -99.00,
  303.5000,  123.79,   18.53,
  303.5000,  120.35,   18.52,
  303.5000,  118.35,   18.52,
  303.5000,  116.35,   18.51,
  303.5000,  114.35,   18.51,
  303.5000,  112.35,   18.51,
  303.5000,  110.35,   18.50,
  303.5000,  108.35,   18.45,
  303.5000,  106.35,   17.08,
  303.5000,  104.35,   12.29,
  303.5000,  102.35,    9.26,
  303.5000,  100.35,    8.75,
  303.5000,   98.35,    8.64,
  303.5000,   96.35,    8.57,
  303.5000,   94.35,    8.47,
  303.5000,   92.35,    8.36,
  303.5000,   90.35,    8.28,
  303.5000,   88.35,    8.23,
  303.5000,   86.35,    8.20,
  303.5000,   84.35,    8.18,
  303.5000,   82.35,    8.17,
  303.5000,   80.35,    8.17,
  303.5000,   78.35,    8.17,
  303.5000,   76.35,    8.17,
  303.5000,   74.35,    8.17,
  303.5000,   72.35,    8.17,
  303.5000,   70.35,    8.17,
  303.5000,   68.35,    8.17,
  304.5000,  123.89,  -99.00,
  304.5000,  123.79,   18.23,
  304.5000,  120.35,   18.16,
  304.5000,  118.35,   18.13,
  304.5000,  116.35,   18.11,
  304.5000,  114.35,   18.11,
  304.5000,  112.35,   18.11,
  304.5000,  110.35,   18.04,
  304.5000,  108.35,   17.58,
  304.5000,  106.35,   16.36,
  304.5000,  104.35,   14.18,
  304.5000,  102.35,   11.81,
  304.5000,  100.35,   10.11,
  304.5000,   98.35,    9.14,
  304.5000,   96.35,    8.78,
  304.5000,   94.35,    8.66,
  304.5000,   92.35,    8.60,
  304.5000,   90.35,    8.53,
  304.5000,   88.35,    8.46,
  304.5000,   86.35,    8.38,
  304.5000,   84.35,    8.31,
  304.5000,   82.35,    8.25,
  304.5000,   80.35,    8.20,
  304.5000,   78.35,    8.18,
  304.5000,   76.35,    8.18,
  304.5000,   74.35,    8.18,
  304.5000,   72.35,    8.18,
  304.5000,   70.35,    8.18,
  304.5000,   68.35,    8.18,
  305.5000,  123.89,  -99.00,
  305.5000,  123.79,   18.04,
  305.5000,  120.35,   17.93,
  305.5000,  118.35,   17.89,
  305.5000,  116.35,   17.88,
  305.5000,  114.35,   17.88,
  305.5000,  112.35,   17.87,
  305.5000,  110.35,   17.84,
  305.5000,  108.35,   17.58,
  305.5000,  106.35,   16.31,
  305.5000,  104.35,   13.69,
  305.5000,  102.35,   10.84,
  305.5000,  100.35,    9.25,
  305.5000,   98.35,    8.73,
  305.5000,   96.35,    8.62,
  305.5000,   94.35,    8.54,
  305.5000,   92.35,    8.44,
  305.5000,   90.35,    8.34,
  305.5000,   88.35,    8.28,
  305.5000,   86.35,    8.23,
  305.5000,   84.35,    8.20,
  305.5000,   82.35,    8.19,
  305.5000,   80.35,    8.18,
  305.5000,   78.35,    8.18,
  305.5000,   76.35,    8.18,
  305.5000,   74.35,    8.18,
  305.5000,   72.35,    8.18,
  305.5000,   70.35,    8.18,
  305.5000,   68.35,    8.18,
  306.5000,  123.89,  -99.00,
  306.5000,  123.79,   17.86,
  306.5000,  120.35,   17.75,
  306.5000,  118.35,   17.71,
  306.5000,  116.35,   17.70,
  306.5000,  114.35,   17.70,
  306.5000,  112.35,   17.70,
  306.5000,  110.35,   17.70,
  306.5000,  108.35,   17.70,
  306.5000,  106.35,   16.75,
  306.5000,  104.35,   13.49,
  306.5000,  102.35,   10.40,
  306.5000,  100.35,    9.08,
  306.5000,   98.35,    8.72,
  306.5000,   96.35,    8.65,
  306.5000,   94.35,    8.58,
  306.5000,   92.35,    8.48,
  306.5000,   90.35,    8.38,
  306.5000,   88.35,    8.29,
  306.5000,   86.35,    8.24,
  306.5000,   84.35,    8.20,
  306.5000,   82.35,    8.19,
  306.5000,   80.35,    8.19,
  306.5000,   78.35,    8.19,
  306.5000,   76.35,    8.19,
  306.5000,   74.35,    8.19,
  306.5000,   72.35,    8.19,
  306.5000,   70.35,    8.19,
  306.5000,   68.35,    8.19,
  307.5000,  123.89,  -99.00,
  307.5000,  123.79,   17.64,
  307.5000,  120.35,   17.58,
  307.5000,  118.35,   17.56,
  307.5000,  116.35,   17.55,
  307.5000,  114.35,   17.54,
  307.5000,  112.35,   17.53,
  307.5000,  110.35,   17.43,
  307.5000,  108.35,   17.01,
  307.5000,  106.35,   15.58,
  307.5000,  104.35,   13.17,
  307.5000,  102.35,   10.90,
  307.5000,  100.35,    9.48,
  307.5000,   98.35,    8.84,
  307.5000,   96.35,    8.69,
  307.5000,   94.35,    8.62,
  307.5000,   92.35,    8.54,
  307.5000,   90.35,    8.44,
  307.5000,   88.35,    8.34,
  307.5000,   86.35,    8.27,
  307.5000,   84.35,    8.22,
  307.5000,   82.35,    8.20,
  307.5000,   80.35,    8.19,
  307.5000,   78.35,    8.19,
  307.5000,   76.35,    8.19,
  307.5000,   74.35,    8.19,
  307.5000,   72.35,    8.19,
  307.5000,   70.35,    8.19,
  307.5000,   68.35,    8.19,
  308.5000,  123.89,  -99.00,
  308.5000,  123.79,   17.52,
  308.5000,  120.35,   17.42,
  308.5000,  118.35,   17.36,
  308.5000,  116.35,   17.34,
  308.5000,  114.35,   17.34,
  308.5000,  112.35,   17.32,
  308.5000,  110.35,   17.15,
  308.5000,  108.35,   16.69,
  308.5000,  106.35,   15.50,
  308.5000,  104.35,   13.58,
  308.5000,  102.35,   11.37,
  308.5000,  100.35,    9.65,
  308.5000,   98.35,    8.81,
  308.5000,   96.35,    8.67,
  308.5000,   94.35,    8.59,
  308.5000,   92.35,    8.50,
  308.5000,   90.35,    8.41,
  308.5000,   88.35,    8.32,
  308.5000,   86.35,    8.26,
  308.5000,   84.35,    8.23,
  308.5000,   82.35,    8.20,
  308.5000,   80.35,    8.19,
  308.5000,   78.35,    8.19,
  308.5000,   76.35,    8.19,
  308.5000,   74.35,    8.19,
  308.5000,   72.35,    8.19,
  308.5000,   70.35,    8.19,
  308.5000,   68.35,    8.19,
  309.5000,  123.89,  -99.00,
  309.5000,  123.79,   17.56,
  309.5000,  120.35,   17.46,
  309.5000,  118.35,   17.41,
  309.5000,  116.35,   17.40,
  309.5000,  114.35,   17.40,
  309.5000,  112.35,   17.40,
  309.5000,  110.35,   17.40,
  309.5000,  108.35,   17.13,
  309.5000,  106.35,   15.78,
  309.5000,  104.35,   13.23,
  309.5000,  102.35,   10.52,
  309.5000,  100.35,    9.01,
  309.5000,   98.35,    8.64,
  309.5000,   96.35,    8.63,
  309.5000,   94.35,    8.55,
  309.5000,   92.35,    8.47,
  309.5000,   90.35,    8.38,
  309.5000,   88.35,    8.31,
  309.5000,   86.35,    8.26,
  309.5000,   84.35,    8.23,
  309.5000,   82.35,    8.20,
  309.5000,   80.35,    8.20,
  309.5000,   78.35,    8.20,
  309.5000,   76.35,    8.20,
  309.5000,   74.35,    8.20,
  309.5000,   72.35,    8.20,
  309.5000,   70.35,    8.20,
  309.5000,   68.35,    8.20,
  310.5000,  123.89,  -99.00,
  310.5000,  123.79,   17.46,
  310.5000,  120.35,   17.35,
  310.5000,  118.35,   17.31,
  310.5000,  116.35,   17.30,
  310.5000,  114.35,   17.30,
