JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     TDS,    Gen1,    Gen3,    ISS1,      N2,     PO4,     NH4,     NO3,    LDOM,    RDOM,    LPOM,    ALG1,      DO,     TIC,     ALK,MICROCYS,     EPI,      TN,     NH3,      TP,Turbidit,     TSS,      pH,  SECCHI,NH4NITR (kg/d),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),NH3GAS  (kg/d),NO3DEN  (kg/d),NO3AG   (kg/d),NO3EG   (kg/d),NO3SED  (kg/d),LDOMDK  (kg/d),LRDOM   (kg/d),DOREAR  (kg/d),DOSED   (kg/d), CO2GASX(kg/d), SD_C_IN(kg/d), SD_N_IN(kg/d), SD_P_IN(kg/d), DOSEDIA(kg/d),PLIM_ALG1    ,NLIM_ALG1    ,LLIM_ALG1    ,
   232.604,   600.000,   123.794,    13.264,     0.007,    12.287,   749.159,     0.551,    51.444,  2866.000,     1.000,    21.769,   487.602,   706.754,   484.964,   475.799,   274.380,   -46.062,     0.371,    51.052,   100.000,     0.000,     0.000,    17.566,     0.068,     0.250,     0.245,     0.065,     2.538,     0.421,     0.083,     0.000,    10.652,    30.263, 0.347E-01,     0.000,    0.7440,    0.0003,    0.0834,     0.495,     0.504,     6.760,     2.723, 0.000E+00, 0.000E+00, 0.560E-02,-0.560E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.228E+02, 0.549E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.674E+01,     0.958,     0.973,     0.001,
   232.701,   600.000,   123.794,    12.934,    -0.001,    12.658,   378.917,     0.554,    51.444,  2866.000,     1.000,    21.660,   108.501,   357.469,   466.995,   476.434,   276.863,   -37.335,     0.311,    51.060,   100.000,     0.000,     0.000,    17.680,     0.068,     0.253,     0.249,     0.063,     2.511,     0.423,     0.099,     0.000,    10.710,    30.288, 0.329E-01,     0.000,    0.7491,    0.0003,    0.0834,     0.513,     0.521,     6.750,     2.707, 0.000E+00, 0.000E+00, 0.317E-02,-0.317E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.223E+02, 0.312E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.662E+01,     0.958,     0.973,     0.000,
   232.806,   600.000,   123.794,    13.050,    -0.010,    12.457,     0.000,     0.561,    51.444,  2866.000,     1.000,    21.705,  -262.821,     0.000,   427.718,   475.664,   224.113,    -9.238,     0.238,    51.057,   100.000,     0.000,     0.000,    17.639,     0.068,     0.252,     0.246,     0.064,     2.520,     0.423,     0.135,     0.000,    10.691,    30.278, 0.335E-01,     0.000,    0.7498,    0.0003,    0.0836,     0.550,     0.555,     6.750,     2.674, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.224E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.664E+01,     0.958,     0.973,     0.000,
   232.903,   600.000,   123.795,    13.293,    -0.008,    12.573,     0.000,     0.568,    51.445,  2866.000,     1.000,    21.794,  -291.811,     0.000,   381.534,   474.698,   181.254,    17.394,     0.237,    51.052,   100.000,     0.000,     0.000,    17.554,     0.068,     0.251,     0.242,     0.066,     2.540,     0.422,     0.172,     0.000,    10.650,    30.261, 0.350E-01,     0.000,    0.7486,    0.0003,    0.0839,     0.590,     0.592,     6.760,     2.639, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.226E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.673E+01,     0.958,     0.972,     0.000,
   233.000,   600.000,   123.794,    13.257,     0.002,    12.431,     0.000,     0.572,    51.444,  2866.000,     1.000,    21.764,  -334.962,     0.000,   359.023,   473.921,   188.014,    32.050,     0.237,    51.054,   100.000,     0.000,     0.000,    17.567,     0.068,     0.251,     0.242,     0.066,     2.536,     0.422,     0.185,     0.000,    10.657,    30.264, 0.350E-01,     0.000,    0.7496,    0.0003,    0.0840,     0.608,     0.608,     6.760,     2.625, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.225E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.672E+01,     0.958,     0.972,     0.000,
   233.104,   600.000,   123.795,    12.960,     0.005,    12.678,     0.000,     0.568,    51.445,  2866.000,     1.000,    21.589,  -319.747,     0.000,   354.665,   473.027,   169.963,    31.421,     0.236,    51.061,   100.000,     0.000,     0.000,    17.671,     0.068,     0.253,     0.245,     0.064,     2.511,     0.424,     0.162,     0.000,    10.708,    30.287, 0.336E-01,     0.000,    0.7514,    0.0003,    0.0837,     0.586,     0.588,     6.750,     2.643, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.220E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.663E+01,     0.958,     0.973,     0.000,
   233.201,   600.000,   123.795,    12.864,     0.004,    12.825,     0.000,     0.561,    51.445,  2866.000,     1.000,    21.500,  -325.973,     0.000,   351.494,   472.224,   171.143,    34.100,     0.235,    51.062,   100.000,     0.000,     0.000,    17.706,     0.068,     0.254,     0.246,     0.063,     2.503,     0.425,     0.128,     0.000,    10.723,    30.295, 0.331E-01,     0.000,    0.7503,    0.0003,    0.0835,     0.550,     0.555,     6.750,     2.674, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.219E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.659E+01,     0.958,     0.973,     0.000,
   233.306,   600.000,   123.795,    13.130,    -0.002,    13.130,   226.013,     0.555,    51.445,  2866.000,     1.000,    21.606,   -95.617,   213.220,   373.363,   471.620,   187.395,    23.185,     0.234,    51.055,   100.000,     0.000,     0.000,    17.613,     0.068,     0.253,     0.242,     0.065,     2.526,     0.423,     0.100,     0.000,    10.677,    30.275, 0.344E-01,     0.000,    0.7445,    0.0003,    0.0835,     0.517,     0.525,     6.760,     2.703, 0.000E+00, 0.000E+00, 0.253E-02,-0.253E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.222E+02, 0.241E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.667E+01,     0.958,     0.973,     0.000,
   233.403,   600.000,   123.796,    13.466,    -0.002,    12.930,   717.856,     0.551,    51.446,  2866.000,     1.000,    21.803,   429.043,   677.223,   420.418,   472.118,   204.897,    -8.417,     0.253,    51.047,   100.000,     0.000,     0.000,    17.497,     0.068,     0.252,     0.237,     0.068,     2.554,     0.421,     0.085,     0.000,    10.617,    30.251, 0.361E-01,     0.000,    0.7391,    0.0004,    0.0835,     0.498,     0.507,     6.760,     2.720, 0.000E+00, 0.000E+00, 0.688E-02,-0.688E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.226E+02, 0.647E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.678E+01,     0.958,     0.972,     0.001,
   233.500,   600.000,   123.796,    13.573,     0.000,    12.793,   914.877,     0.550,    51.446,  2866.000,     1.000,    21.977,   634.313,   863.092,   459.542,   473.831,   248.199,   -33.708,     0.359,    51.044,   100.000,     0.000,     0.000,    17.461,     0.068,     0.252,     0.235,     0.068,     2.562,     0.420,     0.079,     0.000,    10.597,    30.244, 0.366E-01,     0.000,    0.7368,    0.0004,    0.0835,     0.490,     0.500,     6.760,     2.727, 0.000E+00, 0.000E+00, 0.776E-02,-0.776E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.227E+02, 0.724E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.683E+01,     0.958,     0.972,     0.001,
   233.604,   600.000,   123.797,    13.345,    -0.000,    13.231,   806.030,     0.551,    51.447,  2866.000,     1.000,    22.038,   476.208,   760.406,   475.069,   475.557,   339.567,   -55.857,     0.604,    51.050,   100.000,     0.000,     0.000,    17.540,     0.068,     0.253,     0.237,     0.067,     2.543,     0.422,     0.085,     0.000,    10.639,    30.261, 0.353E-01,     0.000,    0.7392,    0.0004,    0.0835,     0.496,     0.505,     6.760,     2.722, 0.000E+00, 0.000E+00, 0.654E-02,-0.654E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.223E+02, 0.612E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.675E+01,     0.958,     0.972,     0.001,
   233.701,   600.000,   123.797,    13.298,    -0.004,    12.135,   380.869,     0.556,    51.447,  2866.000,     1.000,    22.142,    90.359,   359.310,   467.623,   476.130,   304.557,   -44.113,     0.427,    51.052,   100.000,     0.000,     0.000,    17.557,     0.068,     0.253,     0.237,     0.067,     2.537,     0.422,     0.109,     0.000,    10.648,    30.266, 0.350E-01,     0.000,    0.7414,    0.0003,    0.0836,     0.521,     0.529,     6.760,     2.699, 0.000E+00, 0.000E+00, 0.379E-02,-0.379E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.222E+02, 0.355E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.673E+01,     0.958,     0.972,     0.000,
   233.806,   600.000,   123.796,    13.019,    -0.002,    12.409,     0.000,     0.564,    51.446,  2866.000,     1.000,    22.112,  -258.276,     0.000,   443.200,   475.498,   246.520,   -20.543,     0.241,    51.059,   100.000,     0.000,     0.000,    17.654,     0.068,     0.255,     0.241,     0.065,     2.512,     0.423,     0.147,     0.000,    10.701,    30.289, 0.337E-01,     0.000,    0.7468,    0.0003,    0.0837,     0.564,     0.568,     6.760,     2.662, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.217E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.665E+01,     0.958,     0.972,     0.000,
   233.903,   600.000,   123.796,    12.335,     0.002,    12.155,     0.000,     0.569,    51.446,  2866.000,     1.000,    21.878,  -286.390,     0.000,   412.193,   474.746,   224.000,    -0.163,     0.237,    51.076,   100.000,     0.000,     0.000,    17.898,     0.068,     0.258,     0.253,     0.059,     2.451,     0.427,     0.168,     0.000,    10.823,    30.347, 0.302E-01,     0.000,    0.7583,    0.0003,    0.0836,     0.593,     0.594,     6.750,     2.637, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.208E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.643E+01,     0.958,     0.973,     0.000,
   234.000,   600.000,   123.795,    11.873,    -0.001,    12.460,     0.000,     0.570,    51.445,  2866.000,     1.000,    21.656,  -313.615,     0.000,   388.177,   473.991,   213.492,    14.308,     0.237,    51.087,   100.000,     0.000,     0.000,    18.066,     0.068,     0.261,     0.262,     0.055,     2.406,     0.430,     0.170,     0.000,    10.902,    30.390, 0.279E-01,     0.000,    0.7674,    0.0003,    0.0833,     0.599,     0.600,     6.740,     2.632, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.201E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.627E+01,     0.958,     0.974,     0.000,
   234.104,   600.000,   123.795,    12.034,     0.000,    12.413,     0.000,     0.568,    51.445,  2866.000,     1.000,    21.632,  -327.687,     0.000,   357.539,   473.322,   181.946,    29.958,     0.236,    51.083,   100.000,     0.000,     0.000,    18.004,     0.068,     0.261,     0.255,     0.057,     2.426,     0.429,     0.159,     0.000,    10.874,    30.369, 0.289E-01,     0.000,    0.7626,    0.0003,    0.0833,     0.588,     0.590,     6.750,     2.641, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.202E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.630E+01,     0.958,     0.974,     0.000,
   234.201,   600.000,   123.796,    12.569,     0.007,    13.063,     0.000,     0.564,    51.446,  2866.000,     1.000,    21.740,  -329.006,     0.000,   353.949,   472.685,   177.842,    32.429,     0.235,    51.066,   100.000,     0.000,     0.000,    17.803,     0.068,     0.260,     0.240,     0.064,     2.486,     0.427,     0.140,     0.000,    10.786,    30.311, 0.318E-01,     0.000,    0.7500,    0.0003,    0.0836,     0.565,     0.569,     6.750,     2.660, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.205E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.647E+01,     0.958,     0.973,     0.000,
   234.306,   600.000,   123.796,    13.056,     0.018,    12.607,   223.892,     0.558,    51.446,  2866.000,     1.000,    21.798,   -79.651,   211.219,   383.143,   472.187,   186.155,    15.671,     0.235,    51.048,   100.000,     0.000,     0.000,    17.624,     0.068,     0.260,     0.228,     0.069,     2.541,     0.425,     0.113,     0.000,    10.700,    30.259, 0.341E-01,     0.000,    0.7401,    0.0003,    0.0838,     0.533,     0.540,     6.750,     2.689, 0.000E+00, 0.000E+00, 0.313E-02,-0.313E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.208E+02, 0.276E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.663E+01,     0.958,     0.972,     0.000,
   234.403,   600.000,   123.795,    13.241,     0.022,    12.983,   716.670,     0.554,    51.445,  2866.000,     1.000,    21.806,   456.351,   676.104,   433.611,   472.760,   195.250,   -14.647,     0.236,    51.037,   100.000,     0.000,     0.000,    17.553,     0.068,     0.260,     0.223,     0.071,     2.568,     0.423,     0.093,     0.000,    10.661,    30.236, 0.347E-01,     0.000,    0.7358,    0.0004,    0.0837,     0.510,     0.518,     6.760,     2.710, 0.000E+00, 0.000E+00, 0.836E-02,-0.836E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.207E+02, 0.717E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.670E+01,     0.958,     0.972,     0.001,
   234.500,   600.000,   123.796,    13.191,     0.017,    12.564,   962.801,     0.552,    51.446,  2866.000,     1.000,    21.749,   721.687,   908.303,   467.596,   474.659,   213.310,   -33.756,     0.237,    51.035,   100.000,     0.000,     0.000,    17.569,     0.068,     0.262,     0.222,     0.070,     2.570,     0.423,     0.084,     0.000,    10.662,    30.234, 0.342E-01,     0.000,    0.7355,    0.0004,    0.0836,     0.499,     0.508,     6.760,     2.720, 0.000E+00, 0.000E+00, 0.980E-02,-0.980E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.205E+02, 0.831E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.669E+01,     0.958,     0.972,     0.001,
   234.604,   600.000,   123.795,    13.367,     0.002,    12.598,   669.533,     0.553,    51.445,  2866.000,     1.000,    21.823,   450.987,   631.635,   501.991,   476.555,   245.394,   -39.310,     0.239,    51.027,   100.000,     0.000,     0.000,    17.505,     0.068,     0.262,     0.219,     0.072,     2.590,     0.422,     0.092,     0.000,    10.629,    30.218, 0.349E-01,     0.000,    0.7346,    0.0004,    0.0837,     0.504,     0.513,     6.760,     2.715, 0.000E+00, 0.000E+00, 0.740E-02,-0.740E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.207E+02, 0.619E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.674E+01,     0.958,     0.972,     0.001,
   234.701,   600.000,   123.795,    13.900,    -0.008,    12.232,   276.493,     0.557,    51.445,  2866.000,     1.000,    21.975,    74.082,   260.843,   496.229,   476.918,   236.179,   -30.107,     0.239,    51.010,   100.000,     0.000,     0.000,    17.319,     0.068,     0.259,     0.212,     0.076,     2.642,     0.419,     0.116,     0.000,    10.536,    30.178, 0.374E-01,     0.000,    0.7315,    0.0004,    0.0840,     0.526,     0.533,     6.760,     2.695, 0.000E+00, 0.000E+00, 0.413E-02,-0.413E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.212E+02, 0.338E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.691E+01,     0.958,     0.971,     0.000,
   234.806,   600.000,   123.795,    14.022,    -0.007,    12.469,     0.000,     0.563,    51.445,  2866.000,     1.000,    21.949,  -254.962,     0.000,   434.364,   476.189,   219.849,    -6.712,     0.239,    51.008,   100.000,     0.000,     0.000,    17.280,     0.068,     0.259,     0.210,     0.077,     2.650,     0.419,     0.146,     0.000,    10.518,    30.173, 0.380E-01,     0.000,    0.7322,    0.0004,    0.0842,     0.559,     0.563,     6.760,     2.666, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.213E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.698E+01,     0.958,     0.971,     0.000,
   234.903,   600.000,   123.794,    13.601,    -0.010,    12.149,     0.000,     0.567,    51.444,  2866.000,     1.000,    21.724,  -334.056,     0.000,   380.900,   475.046,   220.091,    19.819,     0.238,    51.024,   100.000,     0.000,     0.000,    17.430,     0.068,     0.260,     0.215,     0.074,     2.604,     0.422,     0.165,     0.000,    10.595,    30.209, 0.362E-01,     0.000,    0.7361,    0.0004,    0.0843,     0.583,     0.585,     6.760,     2.645, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.208E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.684E+01,     0.958,     0.971,     0.000,
   235.000,   600.000,   123.794,    13.476,    -0.018,    12.561,     0.000,     0.569,    51.444,  2866.000,     1.000,    21.600,  -387.602,     0.000,   355.621,   474.148,   233.013,    36.062,     0.237,    51.032,   100.000,     0.000,     0.000,    17.477,     0.068,     0.260,     0.217,     0.073,     2.585,     0.423,     0.174,     0.000,    10.622,    30.224, 0.360E-01,     0.000,    0.7372,    0.0004,    0.0843,     0.595,     0.596,     6.760,     2.635, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.207E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.678E+01,     0.958,     0.971,     0.000,
   235.104,   600.000,   123.794,    13.651,    -0.018,    12.913,     0.000,     0.568,    51.444,  2866.000,     1.000,    21.645,  -408.500,     0.000,   350.547,   473.094,   247.207,    38.746,     0.236,    51.031,   100.000,     0.000,     0.000,    17.419,     0.068,     0.258,     0.216,     0.074,     2.593,     0.423,     0.165,     0.000,    10.596,    30.219, 0.374E-01,     0.000,    0.7343,    0.0004,    0.0844,     0.587,     0.589,     6.760,     2.642, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.210E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.684E+01,     0.958,     0.971,     0.000,
   235.201,   600.000,   123.795,    13.964,    -0.011,    12.931,     0.000,     0.563,    51.445,  2866.000,     1.000,    21.757,  -459.259,     0.000,   349.603,   472.215,   291.310,    45.336,     0.248,    51.026,   100.000,     0.000,     0.000,    17.316,     0.068,     0.255,     0.214,     0.076,     2.614,     0.422,     0.142,     0.000,    10.543,    30.205, 0.392E-01,     0.000,    0.7299,    0.0004,    0.0843,     0.562,     0.566,     6.760,     2.664, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.216E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.695E+01,     0.958,     0.971,     0.000,
   235.306,   600.000,   123.795,    14.035,    -0.003,    12.198,   221.770,     0.557,    51.445,  2866.000,     1.000,    21.753,  -277.879,   209.217,   365.298,   471.278,   341.278,    39.838,     0.444,    51.026,   100.000,     0.000,     0.000,    17.296,     0.068,     0.255,     0.214,     0.076,     2.615,     0.422,     0.111,     0.000,    10.532,    30.206, 0.398E-01,     0.000,    0.7268,    0.0004,    0.0842,     0.529,     0.535,     6.760,     2.693, 0.000E+00, 0.000E+00, 0.402E-02,-0.402E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.217E+02, 0.338E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.698E+01,     0.958,     0.971,     0.000,
   235.403,   600.000,   123.794,    13.653,     0.004,    12.748,   714.281,     0.553,    51.444,  2866.000,     1.000,    21.627,   251.275,   673.850,   396.224,   471.203,   336.506,    11.091,     0.545,    51.037,   100.000,     0.000,     0.000,    17.429,     0.068,     0.256,     0.218,     0.073,     2.578,     0.424,     0.088,     0.000,    10.600,    30.234, 0.378E-01,     0.000,    0.7268,    0.0004,    0.0839,     0.504,     0.513,     6.760,     2.715, 0.000E+00, 0.000E+00, 0.946E-02,-0.946E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.212E+02, 0.803E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.687E+01,     0.958,     0.971,     0.001,
