$GATE WITHDRAWAL AT SEG31                                    ELEV OF WITHDRAWAL CENTERLINE:120.     

JDAY,T(C)
   340.306,   11.54
   340.403,   11.52
   340.507,   11.51
   340.604,   11.54
   340.701,   11.62
   340.806,   11.60
   340.903,   11.57
   341.007,   11.54
   341.104,   11.53
   341.201,   11.51
   341.306,   11.50
   341.403,   11.49
   341.507,   11.51
   341.604,   11.61
   341.701,   11.66
   341.806,   11.62
   341.903,   11.58
   342.007,   11.55
   342.104,   11.54
   342.201,   11.53
   342.306,   11.49
   342.403,   11.46
   342.507,   11.46
   342.604,   11.46
   342.701,   11.45
   342.806,   11.42
   342.903,   11.40
   343.007,   11.38
   343.104,   11.34
   343.201,   11.32
   343.306,   11.30
   343.403,   11.29
   343.507,   11.30
   343.604,   11.29
   343.701,   11.33
   343.806,   11.32
   343.903,   11.32
   344.007,   11.33
   344.104,   11.33
   344.201,   11.32
   344.306,   11.31
   344.403,   11.31
   344.507,   11.34
   344.604,   11.36
   344.701,   11.36
   344.806,   11.36
   344.903,   11.35
   345.007,   11.34
   345.104,   11.33
   345.201,   11.31
   345.306,   11.30
   345.403,   11.28
   345.507,   11.28
   345.604,   11.28
   345.701,   11.27
   345.806,   11.25
   345.903,   11.23
   346.007,   11.21
   346.104,   11.18
   346.201,   11.16
   346.306,   11.13
   346.403,   11.12
   346.507,   11.15
   346.604,   11.21
   346.701,   11.27
   346.806,   11.22
   346.903,   11.17
   347.007,   11.14
   347.104,   11.12
   347.201,   11.09
   347.306,   11.07
   347.403,   11.06
   347.507,   11.10
   347.604,   11.18
   347.701,   11.25
   347.806,   11.25
   347.903,   11.21
   348.007,   11.17
   348.104,   11.13
   348.201,   11.10
   348.306,   11.08
   348.403,   11.07
   348.507,   11.08
   348.604,   11.10
   348.701,   11.11
   348.806,   11.08
   348.903,   11.04
   349.007,   11.00
   349.104,   10.97
   349.201,   10.94
   349.306,   10.90
   349.403,   10.89
   349.507,   10.91
   349.604,   10.94
   349.701,   10.95
   349.806,   10.92
   349.903,   10.87
   350.007,   10.83
   350.104,   10.80
   350.201,   10.77
   350.306,   10.73
   350.403,   10.72
   350.507,   10.76
   350.604,   10.83
   350.701,   10.91
   350.806,   10.94
   350.903,   10.92
   351.007,   10.89
   351.104,   10.86
   351.201,   10.84
   351.306,   10.82
   351.403,   10.81
   351.507,   10.82
   351.604,   10.84
   351.701,   10.86
   351.806,   10.81
   351.903,   10.79
   352.007,   10.76
   352.104,   10.73
   352.201,   10.70
   352.306,   10.67
   352.403,   10.65
   352.507,   10.68
   352.604,   10.70
   352.701,   10.71
   352.806,   10.68
   352.903,   10.62
   353.007,   10.59
   353.104,   10.55
   353.201,   10.52
   353.306,   10.49
   353.403,   10.48
   353.507,   10.51
   353.604,   10.57
   353.701,   10.67
   353.806,   10.70
   353.903,   10.69
   354.007,   10.67
   354.104,   10.60
   354.201,   10.52
   354.306,   10.45
   354.403,   10.40
   354.507,   10.37
   354.604,   10.34
   354.701,   10.30
   354.806,   10.24
   354.903,   10.19
   355.007,   10.14
   355.104,   10.09
   355.201,   10.04
   355.306,    9.99
   355.403,    9.95
   355.507,    9.93
   355.604,    9.93
   355.701,    9.91
   355.806,    9.88
   355.903,    9.84
   356.007,    9.81
   356.104,    9.78
   356.201,    9.74
   356.306,    9.71
   356.403,    9.68
   356.507,    9.69
   356.604,    9.72
   356.701,    9.68
   356.806,    9.64
   356.903,    9.60
   357.007,    9.56
   357.104,    9.53
   357.201,    9.50
   357.306,    9.47
   357.403,    9.45
   357.507,    9.44
   357.604,    9.43
   357.701,    9.42
   357.806,    9.39
   357.903,    9.37
   358.007,    9.35
   358.104,    9.33
   358.201,    9.31
   358.306,    9.29
   358.403,    9.27
   358.507,    9.27
   358.604,    9.28
   358.701,    9.27
