$STR WITHDRAWAL AT SEG31                                     ELEV OF WITHDRAWAL CENTERLINE:115.     

JDAY,T(C)
   340.403,   10.95
   340.507,   10.95
   340.604,   10.99
   340.701,   11.01
   340.806,   11.01
   340.903,   11.02
   341.007,   11.05
   341.104,   11.07
   341.201,   11.10
   341.306,   11.11
   341.403,   11.14
   341.507,   11.17
   341.604,   11.17
   341.701,   11.17
   341.806,   11.13
   341.903,   11.10
   342.007,   11.09
   342.104,   11.09
   342.201,   11.08
   342.306,   11.05
   342.403,   11.05
   342.507,   11.07
   342.604,   11.06
   342.701,   11.04
   342.806,   11.02
   342.903,   10.99
   343.007,   10.97
   343.104,   10.93
   343.201,   10.90
   343.306,   10.88
   343.403,   10.88
   343.507,   10.89
   343.604,   10.87
   343.701,   10.87
   343.806,   10.89
   343.903,   10.91
   344.007,   10.98
   344.104,   11.06
   344.201,   11.13
   344.306,   11.19
   344.403,   11.26
   344.507,   11.30
   344.604,   11.32
   344.701,   11.35
   344.806,   11.35
   344.903,   11.35
   345.007,   11.34
   345.104,   11.33
   345.201,   11.30
   345.306,   11.30
   345.403,   11.28
   345.507,   11.27
   345.604,   11.25
   345.701,   11.24
   345.806,   11.25
   345.903,   11.23
   346.007,   11.19
   346.104,   11.16
   346.201,   11.14
   346.306,   11.12
   346.403,   11.11
   346.507,   11.12
   346.604,   11.14
   346.701,   11.15
   346.806,   11.15
   346.903,   11.14
   347.007,   11.13
   347.104,   11.12
   347.201,   11.09
   347.306,   11.07
   347.403,   11.06
   347.507,   11.07
   347.604,   11.08
   347.701,   11.09
   347.806,   11.10
   347.903,   11.11
   348.007,   11.12
   348.104,   11.11
   348.201,   11.09
   348.306,   11.06
   348.403,   11.04
   348.507,   11.02
   348.604,   10.98
   348.701,   10.95
   348.806,   10.91
   348.903,   10.88
   349.007,   10.89
   349.104,   10.87
   349.201,   10.84
   349.306,   10.81
   349.403,   10.80
   349.507,   10.80
   349.604,   10.80
   349.701,   10.79
   349.806,   10.78
   349.903,   10.77
   350.007,   10.74
   350.104,   10.71
   350.201,   10.69
   350.306,   10.67
   350.403,   10.66
   350.507,   10.68
   350.604,   10.70
   350.701,   10.68
   350.806,   10.72
   350.903,   10.77
   351.007,   10.84
   351.104,   10.84
   351.201,   10.83
   351.306,   10.81
   351.403,   10.81
   351.507,   10.81
   351.604,   10.82
   351.701,   10.81
   351.806,   10.79
   351.903,   10.76
   352.007,   10.71
   352.104,   10.70
   352.201,   10.66
   352.306,   10.62
   352.403,   10.59
   352.507,   10.57
   352.604,   10.55
   352.701,   10.53
   352.806,   10.50
   352.903,   10.46
   353.007,   10.45
   353.104,   10.45
   353.201,   10.43
   353.306,   10.41
   353.403,   10.39
   353.507,   10.39
   353.604,   10.40
   353.701,   10.37
   353.806,   10.37
   353.903,   10.36
   354.007,   10.36
   354.104,   10.36
   354.201,   10.34
   354.306,   10.28
   354.403,   10.24
   354.507,   10.15
   354.604,   10.11
   354.701,   10.07
   354.806,   10.01
   354.903,   10.01
   355.007,   10.02
   355.104,   10.00
   355.201,    9.97
   355.306,    9.93
   355.403,    9.91
   355.507,    9.92
   355.604,    9.92
   355.701,    9.90
   355.806,    9.87
   355.903,    9.84
   356.007,    9.81
   356.104,    9.78
   356.201,    9.74
   356.306,    9.71
   356.403,    9.68
   356.507,    9.68
   356.604,    9.68
   356.701,    9.66
   356.806,    9.63
   356.903,    9.59
   357.007,    9.55
   357.104,    9.52
   357.201,    9.48
   357.306,    9.45
   357.403,    9.43
   357.507,    9.42
   357.604,    9.42
   357.701,    9.40
   357.806,    9.38
   357.903,    9.36
   358.007,    9.33
   358.104,    9.31
   358.201,    9.29
   358.306,    9.27
   358.403,    9.26
   358.507,    9.25
   358.604,    9.25
   358.701,    9.24
