Variable,JDAY,    1,    2,    3,    4,    5,    6,    7,    8,    9,   10,   11,   12,   13,   14,   15,   16,   17,   18,   19,   20,   21,   22,   23,   24,   25,   26,   27,   28,   29,   30,   31,   32,     1,     2,     3,     4,     5,     6,     7,     8,     9,    10,    11,    12,    13,    14,    15,    16,    17,    18,    19,    20,    21,    22,    23,    24,    25,    26,    27,    28,    29,    30,    31,    32,
POPG2(g/m3),     85.5000,      0.0000,     21.6796,     21.6730,     21.6646,     21.6554,     21.6528,     21.6544,     21.6559,     21.6576,     21.6586,     21.6602,     21.6614,     21.6620,     21.6631,     21.6640,     21.6642,     21.6646,     21.6648,     21.6650,     21.6659,     21.6669,     21.6676,     21.6677,     21.6677,     21.6678,     21.6678,     21.6679,     21.6679,     21.6680,     21.6683,     21.6683,      0.0000,      0.0000,     21.6766,     21.6719,     21.6634,     21.6535,     21.6483,     21.6477,     21.6472,     21.6463,     21.6479,     21.6465,     21.6464,     21.6471,     21.6473,     21.6470,     21.6464,     21.6483,     21.6491,     21.6496,     21.6512,     21.6540,     21.6569,     21.6567,     21.6562,     21.6550,     21.6531,     21.6538,     21.6557,     21.6578,     21.6616,     21.6625,      0.0000,
POPG2(g/m3),     86.5000,      0.0000,     21.6455,     21.6380,     21.6287,     21.6174,     21.6132,     21.6151,     21.6168,     21.6187,     21.6197,     21.6214,     21.6228,     21.6234,     21.6246,     21.6255,     21.6258,     21.6262,     21.6264,     21.6267,     21.6276,     21.6287,     21.6295,     21.6296,     21.6296,     21.6296,     21.6297,     21.6297,     21.6298,     21.6299,     21.6302,     21.6302,      0.0000,      0.0000,     21.6421,     21.6367,     21.6271,     21.6153,     21.6088,     21.6078,     21.6073,     21.6063,     21.6080,     21.6064,     21.6064,     21.6071,     21.6073,     21.6070,     21.6063,     21.6083,     21.6092,     21.6097,     21.6114,     21.6145,     21.6177,     21.6174,     21.6168,     21.6156,     21.6135,     21.6143,     21.6163,     21.6186,     21.6229,     21.6238,      0.0000,
POPG2(g/m3),     87.5000,      0.0000,     21.6115,     21.6036,     21.5934,     21.5812,     21.5762,     21.5767,     21.5780,     21.5799,     21.5810,     21.5828,     21.5842,     21.5848,     21.5861,     21.5871,     21.5874,     21.5878,     21.5880,     21.5883,     21.5892,     21.5905,     21.5914,     21.5915,     21.5915,     21.5915,     21.5916,     21.5917,     21.5918,     21.5919,     21.5922,     21.5923,      0.0000,      0.0000,     21.6081,     21.6022,     21.5915,     21.5775,     21.5700,     21.5685,     21.5675,     21.5663,     21.5681,     21.5663,     21.5662,     21.5670,     21.5673,     21.5669,     21.5662,     21.5683,     21.5692,     21.5698,     21.5716,     21.5750,     21.5784,     21.5781,     21.5775,     21.5763,     21.5740,     21.5748,     21.5770,     21.5795,     21.5842,     21.5853,      0.0000,
POPG2(g/m3),     88.5000,      0.0000,     21.5777,     21.5693,     21.5585,     21.5455,     21.5397,     21.5399,     21.5405,     21.5418,     21.5429,     21.5443,     21.5457,     21.5463,     21.5477,     21.5487,     21.5490,     21.5495,     21.5496,     21.5499,     21.5510,     21.5524,     21.5533,     21.5535,     21.5535,     21.5535,     21.5536,     21.5537,     21.5538,     21.5539,     21.5543,     21.5543,      0.0000,      0.0000,     21.5741,     21.5678,     21.5563,     21.5398,     21.5311,     21.5297,     21.5283,     21.5265,     21.5283,     21.5262,     21.5261,     21.5269,     21.5272,     21.5268,     21.5260,     21.5283,     21.5293,     21.5298,     21.5318,     21.5355,     21.5392,     21.5389,     21.5383,     21.5370,     21.5345,     21.5353,     21.5377,     21.5405,     21.5456,     21.5467,      0.0000,
POPG2(g/m3),     89.5000,      0.0000,     21.5439,     21.5351,     21.5238,     21.5095,     21.5029,     21.5031,     21.5036,     21.5041,     21.5049,     21.5060,     21.5073,     21.5079,     21.5092,     21.5103,     21.5106,     21.5112,     21.5113,     21.5118,     21.5129,     21.5144,     21.5154,     21.5155,     21.5155,     21.5156,     21.5157,     21.5158,     21.5159,     21.5160,     21.5164,     21.5165,      0.0000,      0.0000,     21.5402,     21.5335,     21.5214,     21.5027,     21.4923,     21.4909,     21.4892,     21.4869,     21.4886,     21.4861,     21.4859,     21.4868,     21.4871,     21.4867,     21.4859,     21.4883,     21.4893,     21.4899,     21.4921,     21.4960,     21.5001,     21.4997,     21.4991,     21.4977,     21.4950,     21.4959,     21.4984,     21.5014,     21.5070,     21.5082,      0.0000,
POPG2(g/m3),     90.5000,      0.0000,     21.5102,     21.5007,     21.4889,     21.4736,     21.4661,     21.4661,     21.4666,     21.4667,     21.4672,     21.4676,     21.4688,     21.4695,     21.4709,     21.4720,     21.4724,     21.4730,     21.4731,     21.4736,     21.4748,     21.4764,     21.4774,     21.4776,     21.4776,     21.4777,     21.4778,     21.4779,     21.4780,     21.4782,     21.4786,     21.4787,      0.0000,      0.0000,     21.5062,     21.4990,     21.4863,     21.4659,     21.4535,     21.4519,     21.4499,     21.4473,     21.4491,     21.4461,     21.4457,     21.4467,     21.4470,     21.4465,     21.4457,     21.4483,     21.4493,     21.4500,     21.4523,     21.4565,     21.4609,     21.4605,     21.4598,     21.4584,     21.4555,     21.4565,     21.4591,     21.4624,     21.4684,     21.4698,      0.0000,
POPG2(g/m3),     91.5000,      0.0000,     21.4764,     21.4662,     21.4519,     21.4352,     21.4281,     21.4283,     21.4287,     21.4286,     21.4287,     21.4291,     21.4304,     21.4310,     21.4326,     21.4338,     21.4341,     21.4347,     21.4349,     21.4355,     21.4368,     21.4385,     21.4395,     21.4397,     21.4398,     21.4398,     21.4400,     21.4401,     21.4402,     21.4404,     21.4409,     21.4409,      0.0000,      0.0000,     21.4721,     21.4644,     21.4503,     21.4287,     21.4151,     21.4127,     21.4104,     21.4075,     21.4093,     21.4060,     21.4055,     21.4066,     21.4069,     21.4064,     21.4055,     21.4083,     21.4094,     21.4101,     21.4126,     21.4171,     21.4218,     21.4213,     21.4206,     21.4191,     21.4160,     21.4170,     21.4199,     21.4234,     21.4299,     21.4313,      0.0000,
POPG2(g/m3),     92.5000,      0.0000,     21.4426,     21.4319,     21.4150,     21.3967,     21.3891,     21.3891,     21.3895,     21.3896,     21.3899,     21.3905,     21.3920,     21.3927,     21.3943,     21.3956,     21.3959,     21.3966,     21.3968,     21.3974,     21.3987,     21.4005,     21.4017,     21.4019,     21.4019,     21.4020,     21.4022,     21.4023,     21.4025,     21.4027,     21.4032,     21.4032,      0.0000,      0.0000,     21.4380,     21.4300,     21.4143,     21.3911,     21.3766,     21.3733,     21.3706,     21.3676,     21.3694,     21.3659,     21.3654,     21.3665,     21.3668,     21.3663,     21.3654,     21.3683,     21.3695,     21.3702,     21.3728,     21.3776,     21.3826,     21.3821,     21.3814,     21.3798,     21.3765,     21.3775,     21.3806,     21.3843,     21.3914,     21.3929,      0.0000,
POPG2(g/m3),     93.5000,      0.0000,     21.4087,     21.3976,     21.3800,     21.3609,     21.3524,     21.3512,     21.3509,     21.3509,     21.3513,     21.3520,     21.3536,     21.3543,     21.3561,     21.3574,     21.3578,     21.3584,     21.3586,     21.3592,     21.3606,     21.3625,     21.3638,     21.3640,     21.3641,     21.3642,     21.3644,     21.3646,     21.3648,     21.3650,     21.3656,     21.3656,      0.0000,      0.0000,     21.4040,     21.3956,     21.3789,     21.3541,     21.3385,     21.3347,     21.3314,     21.3279,     21.3298,     21.3259,     21.3253,     21.3265,     21.3268,     21.3262,     21.3252,     21.3283,     21.3295,     21.3303,     21.3331,     21.3381,     21.3435,     21.3429,     21.3422,     21.3405,     21.3371,     21.3381,     21.3413,     21.3454,     21.3529,     21.3545,      0.0000,
POPG2(g/m3),     94.5000,      0.0000,     21.3747,     21.3633,     21.3450,     21.3253,     21.3164,     21.3147,     21.3140,     21.3135,     21.3139,     21.3142,     21.3156,     21.3163,     21.3180,     21.3192,     21.3196,     21.3203,     21.3204,     21.3211,     21.3226,     21.3246,     21.3261,     21.3263,     21.3264,     21.3265,     21.3267,     21.3269,     21.3271,     21.3274,     21.3279,     21.3280,      0.0000,      0.0000,     21.3699,     21.3611,     21.3435,     21.3168,     21.3001,     21.2961,     21.2922,     21.2883,     21.2904,     21.2860,     21.2853,     21.2865,     21.2867,     21.2861,     21.2850,     21.2883,     21.2895,     21.2903,     21.2933,     21.2987,     21.3043,     21.3038,     21.3030,     21.3013,     21.2976,     21.2987,     21.3021,     21.3064,     21.3145,     21.3162,      0.0000,
