Variable,JDAY,    1,    2,    3,    4,    5,    6,    7,    8,    9,   10,   11,   12,   13,   14,   15,   16,   17,   18,   19,   20,   21,   22,   23,   24,   25,   26,   27,   28,   29,   30,   31,   32,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   195.500,      0.00,      0.20,      0.25,      0.33,      0.52,      0.78,      0.80,      0.79,      0.77,      0.75,      0.72,      0.71,      0.70,      0.70,      0.70,      0.69,      0.69,      0.70,      0.70,      0.67,      0.60,      0.50,      0.45,      0.42,      0.41,      0.41,      0.40,      0.39,      0.39,      0.39,      0.38,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   196.500,      0.00,      0.19,      0.24,      0.32,      0.59,      0.78,      0.79,      0.79,      0.77,      0.74,      0.73,      0.71,      0.70,      0.70,      0.70,      0.70,      0.70,      0.71,      0.69,      0.63,      0.56,      0.49,      0.45,      0.42,      0.41,      0.40,      0.40,      0.39,      0.38,      0.38,      0.38,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   197.500,      0.00,      0.19,      0.24,      0.31,      0.42,      0.64,      0.74,      0.79,      0.79,      0.79,      0.75,      0.73,      0.73,      0.71,      0.71,      0.71,      0.70,      0.71,      0.69,      0.65,      0.59,      0.50,      0.46,      0.43,      0.41,      0.40,      0.39,      0.39,      0.38,      0.38,      0.38,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   198.500,      0.00,      0.19,      0.23,      0.30,      0.47,      0.77,      0.82,      0.80,      0.77,      0.74,      0.73,      0.72,      0.71,      0.71,      0.71,      0.70,      0.69,      0.71,      0.70,      0.65,      0.59,      0.50,      0.46,      0.44,      0.41,      0.40,      0.39,      0.39,      0.38,      0.38,      0.38,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   199.500,      0.00,      0.19,      0.23,      0.29,      0.34,      0.77,      0.80,      0.80,      0.78,      0.77,      0.74,      0.73,      0.72,      0.71,      0.71,      0.70,      0.69,      0.71,      0.71,      0.67,      0.60,      0.50,      0.46,      0.44,      0.40,      0.39,      0.39,      0.38,      0.38,      0.37,      0.37,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   200.500,      0.00,      0.19,      0.23,      0.29,      0.33,      0.65,      0.76,      0.81,      0.80,      0.80,      0.76,      0.75,      0.73,      0.72,      0.72,      0.71,      0.71,      0.72,      0.70,      0.65,      0.59,      0.51,      0.47,      0.44,      0.41,      0.39,      0.38,      0.38,      0.37,      0.38,      0.41,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   201.500,      0.00,      0.19,      0.24,      0.30,      0.30,      0.47,      0.74,      0.80,      0.80,      0.77,      0.75,      0.73,      0.72,      0.71,      0.71,      0.70,      0.70,      0.71,      0.71,      0.66,      0.60,      0.51,      0.47,      0.45,      0.42,      0.39,      0.39,      0.38,      0.37,      0.39,      0.45,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   202.500,      0.00,      0.19,      0.23,      0.32,      0.32,      0.55,      0.83,      0.80,      0.78,      0.75,      0.74,      0.73,      0.71,      0.72,      0.72,      0.71,      0.70,      0.72,      0.71,      0.67,      0.61,      0.51,      0.47,      0.45,      0.42,      0.39,      0.38,      0.38,      0.39,      0.41,      0.47,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   203.500,      0.00,      0.21,      0.24,      0.32,      0.32,      0.64,      0.75,      0.78,      0.77,      0.75,      0.74,      0.72,      0.71,      0.71,      0.71,      0.71,      0.70,      0.72,      0.70,      0.64,      0.57,      0.50,      0.47,      0.45,      0.42,      0.38,      0.38,      0.38,      0.40,      0.42,      0.48,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   204.500,      0.00,      0.20,      0.25,      0.34,      0.34,      0.74,      0.81,      0.78,      0.77,      0.75,      0.74,      0.73,      0.72,      0.72,      0.71,      0.71,      0.71,      0.73,      0.71,      0.66,      0.61,      0.53,      0.49,      0.47,      0.43,      0.39,      0.38,      0.39,      0.41,      0.44,      0.48,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   205.500,      0.00,      0.20,      0.25,      0.34,      0.34,      0.54,      0.75,      0.78,      0.77,      0.75,      0.74,      0.72,      0.72,      0.71,      0.70,      0.69,      0.69,      0.73,      0.71,      0.65,      0.58,      0.52,      0.48,      0.46,      0.42,      0.39,      0.39,      0.40,      0.42,      0.45,      0.48,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   206.500,      0.00,      0.21,      0.26,      0.34,      0.34,      0.52,      0.77,      0.80,      0.76,      0.74,      0.73,      0.72,      0.70,      0.71,      0.70,      0.70,      0.70,      0.72,      0.72,      0.68,      0.62,      0.53,      0.49,      0.47,      0.44,      0.40,      0.39,      0.41,      0.44,      0.46,      0.47,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   207.500,      0.00,      0.22,      0.27,      0.35,      0.34,      0.52,      0.77,      0.79,      0.76,      0.74,      0.73,      0.72,      0.70,      0.70,      0.69,      0.69,      0.69,      0.73,      0.70,      0.64,      0.58,      0.52,      0.48,      0.46,      0.42,      0.40,      0.41,      0.43,      0.45,      0.47,      0.46,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   208.500,      0.00,      0.21,      0.27,      0.34,      0.33,      0.50,      0.76,      0.78,      0.76,      0.74,      0.74,      0.72,      0.70,      0.69,      0.69,      0.70,      0.71,      0.73,      0.70,      0.64,      0.59,      0.53,      0.49,      0.47,      0.44,      0.40,      0.41,      0.43,      0.46,      0.47,      0.45,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   209.500,      0.00,      0.22,      0.27,      0.35,      0.33,      0.64,      0.72,      0.77,      0.78,      0.77,      0.75,      0.73,      0.73,      0.71,      0.71,      0.71,      0.71,      0.73,      0.72,      0.68,      0.63,      0.55,      0.50,      0.47,      0.44,      0.41,      0.42,      0.44,      0.46,      0.47,      0.43,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   210.500,      0.00,      0.24,      0.28,      0.35,      0.33,      0.43,      0.69,      0.76,      0.77,      0.75,      0.73,      0.71,      0.70,      0.71,      0.70,      0.69,      0.70,      0.73,      0.72,      0.67,      0.60,      0.53,      0.49,      0.47,      0.44,      0.42,      0.44,      0.45,      0.47,      0.47,      0.42,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   211.500,      0.00,      0.20,      0.26,      0.35,      0.33,      0.50,      0.76,      0.77,      0.76,      0.74,      0.73,      0.72,      0.70,      0.70,      0.70,      0.69,      0.68,      0.73,      0.73,      0.69,      0.62,      0.54,      0.49,      0.47,      0.43,      0.43,      0.45,      0.46,      0.47,      0.47,      0.41,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   212.500,      0.00,      0.16,      0.23,      0.31,      0.31,      0.59,      0.65,      0.73,      0.77,      0.76,      0.76,      0.74,      0.74,      0.72,      0.70,      0.70,      0.70,      0.73,      0.70,      0.63,      0.58,      0.51,      0.48,      0.45,      0.44,      0.44,      0.46,      0.47,      0.47,      0.46,      0.41,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   213.500,      0.00,      0.14,      0.20,      0.30,      0.31,      0.51,      0.63,      0.75,      0.78,      0.76,      0.75,      0.72,      0.71,      0.70,      0.71,      0.72,      0.72,      0.73,      0.69,      0.63,      0.58,      0.52,      0.49,      0.47,      0.45,      0.44,      0.46,      0.47,      0.46,      0.45,      0.40,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   214.500,      0.00,      0.14,      0.19,      0.29,      0.30,      0.42,      0.59,      0.75,      0.78,      0.77,      0.75,      0.74,      0.72,      0.71,      0.71,      0.70,      0.70,      0.72,      0.72,      0.69,      0.63,      0.54,      0.50,      0.47,      0.45,      0.45,      0.46,      0.46,      0.46,      0.45,      0.40,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   215.500,      0.00,      0.14,      0.19,      0.29,      0.29,      0.46,      0.61,      0.76,      0.79,      0.77,      0.76,      0.75,      0.74,      0.72,      0.72,      0.71,      0.71,      0.73,      0.72,      0.67,      0.60,      0.52,      0.49,      0.46,      0.45,      0.45,      0.47,      0.46,      0.45,      0.44,      0.40,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   216.500,      0.00,      0.16,      0.19,      0.28,      0.35,      0.50,      0.59,      0.68,      0.76,      0.77,      0.77,      0.76,      0.75,      0.73,      0.71,      0.72,      0.72,      0.73,      0.71,      0.65,      0.59,      0.52,      0.49,      0.46,      0.46,      0.46,      0.47,      0.45,      0.44,      0.43,      0.39,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   217.500,      0.00,      0.15,      0.19,      0.30,      0.36,      0.55,      0.64,      0.72,      0.77,      0.77,      0.76,      0.75,      0.74,      0.72,      0.72,      0.71,      0.71,      0.73,      0.72,      0.68,      0.61,      0.53,      0.49,      0.47,      0.46,      0.46,      0.47,      0.46,      0.45,      0.43,      0.39,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   218.500,      0.00,      0.16,      0.20,      0.30,      0.33,      0.37,      0.57,      0.72,      0.77,      0.77,      0.76,      0.75,      0.73,      0.72,      0.71,      0.71,      0.70,      0.73,      0.73,      0.69,      0.62,      0.52,      0.48,      0.47,      0.47,      0.47,      0.46,      0.45,      0.43,      0.42,      0.38,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   219.500,      0.00,      0.16,      0.21,      0.31,      0.33,      0.31,      0.65,      0.76,      0.77,      0.77,      0.76,      0.74,      0.72,      0.72,      0.71,      0.71,      0.71,      0.73,      0.72,      0.68,      0.61,      0.52,      0.49,      0.47,      0.47,      0.46,      0.46,      0.44,      0.43,      0.42,      0.38,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   220.500,      0.00,      0.16,      0.20,      0.30,      0.32,      0.30,      0.68,      0.77,      0.78,      0.76,      0.76,      0.73,      0.72,      0.71,      0.71,      0.71,      0.71,      0.74,      0.71,      0.66,      0.59,      0.51,      0.48,      0.48,      0.47,      0.47,      0.46,      0.44,      0.43,      0.41,      0.38,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   221.500,      0.00,      0.15,      0.20,      0.29,      0.30,      0.31,      0.68,      0.75,      0.76,      0.76,      0.76,      0.74,      0.72,      0.71,      0.71,      0.71,      0.72,      0.74,      0.72,      0.67,      0.61,      0.52,      0.48,      0.48,      0.47,      0.47,      0.46,      0.44,      0.42,      0.41,      0.37,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   222.500,      0.00,      0.16,      0.20,      0.28,      0.28,      0.45,      0.69,      0.75,      0.76,      0.76,      0.75,      0.73,      0.71,      0.71,      0.71,      0.70,      0.70,      0.74,      0.72,      0.66,      0.60,      0.52,      0.49,      0.48,      0.47,      0.47,      0.46,      0.44,      0.42,      0.41,      0.37,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   223.500,      0.00,      0.16,      0.20,      0.27,      0.27,      0.58,      0.71,      0.76,      0.77,      0.77,      0.76,      0.75,      0.73,      0.71,      0.72,      0.71,      0.71,      0.74,      0.73,      0.69,      0.63,      0.52,      0.49,      0.48,      0.47,      0.47,      0.44,      0.42,      0.41,      0.40,      0.36,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   224.500,      0.00,      0.17,      0.22,      0.28,      0.26,      0.40,      0.61,      0.70,      0.76,      0.76,      0.76,      0.75,      0.72,      0.72,      0.71,      0.71,      0.72,      0.75,      0.72,      0.65,      0.57,      0.50,      0.49,      0.48,      0.47,      0.47,      0.44,      0.42,      0.40,      0.40,      0.36,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   225.500,      0.00,      0.16,      0.21,      0.29,      0.26,      0.44,      0.65,      0.75,      0.77,      0.77,      0.76,      0.74,      0.73,      0.72,      0.71,      0.71,      0.71,      0.73,      0.73,      0.70,      0.62,      0.52,      0.49,      0.48,      0.48,      0.47,      0.45,      0.41,      0.40,      0.39,      0.36,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   226.500,      0.00,      0.17,      0.21,      0.27,      0.26,      0.54,      0.70,      0.75,      0.77,      0.77,      0.76,      0.74,      0.72,      0.73,      0.71,      0.71,      0.71,      0.74,      0.72,      0.66,      0.58,      0.50,      0.49,      0.48,      0.47,      0.47,      0.43,      0.41,      0.40,      0.39,      0.35,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   227.500,      0.00,      0.17,      0.22,      0.29,      0.26,      0.25,      0.69,      0.75,      0.77,      0.77,      0.76,      0.75,      0.73,      0.72,      0.71,      0.71,      0.72,      0.74,      0.73,      0.68,      0.61,      0.50,      0.49,      0.48,      0.47,      0.46,      0.43,      0.40,      0.39,      0.38,      0.35,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   228.500,      0.00,      0.19,      0.24,      0.30,      0.27,      0.38,      0.65,      0.71,      0.75,      0.76,      0.76,      0.74,      0.73,      0.72,      0.71,      0.71,      0.72,      0.74,      0.73,      0.66,      0.60,      0.50,      0.49,      0.48,      0.48,      0.47,      0.43,      0.40,      0.39,      0.38,      0.35,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   229.500,      0.00,      0.17,      0.25,      0.32,      0.30,      0.27,      0.57,      0.70,      0.75,      0.76,      0.77,      0.76,      0.74,      0.73,      0.71,      0.71,      0.72,      0.74,      0.73,      0.69,      0.62,      0.51,      0.49,      0.48,      0.48,      0.47,      0.43,      0.40,      0.38,      0.37,      0.34,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   230.500,      0.00,      0.17,      0.25,      0.35,      0.32,      0.44,      0.56,      0.66,      0.75,      0.75,      0.77,      0.77,      0.75,      0.73,      0.72,      0.71,      0.71,      0.75,      0.74,      0.69,      0.61,      0.51,      0.49,      0.48,      0.47,      0.46,      0.43,      0.40,      0.38,      0.37,      0.34,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   231.500,      0.00,      0.18,      0.27,      0.37,      0.36,      0.55,      0.67,      0.75,      0.78,      0.77,      0.77,      0.74,      0.73,      0.72,      0.72,      0.72,      0.72,      0.75,      0.74,      0.69,      0.61,      0.50,      0.49,      0.48,      0.47,      0.46,      0.43,      0.39,      0.37,      0.37,      0.34,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   232.500,      0.00,      0.19,      0.28,      0.41,      0.39,      0.50,      0.62,      0.73,      0.77,      0.77,      0.77,      0.76,      0.75,      0.73,      0.72,      0.72,      0.72,      0.75,      0.74,      0.68,      0.60,      0.50,      0.48,      0.48,      0.47,      0.45,      0.40,      0.38,      0.37,      0.36,      0.33,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   233.500,      0.00,      0.20,      0.31,      0.45,      0.42,      0.52,      0.64,      0.74,      0.77,      0.77,      0.78,      0.76,      0.74,      0.73,      0.72,      0.73,      0.73,      0.75,      0.73,      0.66,      0.58,      0.50,      0.48,      0.48,      0.47,      0.45,      0.41,      0.38,      0.37,      0.36,      0.33,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   234.500,      0.00,      0.20,      0.30,      0.49,      0.52,      0.60,      0.66,      0.70,      0.75,      0.75,      0.78,      0.77,      0.77,      0.74,      0.73,      0.72,      0.72,      0.74,      0.74,      0.70,      0.63,      0.50,      0.48,      0.48,      0.47,      0.45,      0.41,      0.37,      0.36,      0.35,      0.32,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   235.500,      0.00,      0.21,      0.29,      0.48,      0.50,      0.51,      0.59,      0.71,      0.78,      0.78,      0.77,      0.75,      0.73,      0.72,      0.72,      0.73,      0.73,      0.75,      0.74,      0.68,      0.60,      0.50,      0.48,      0.48,      0.47,      0.46,      0.41,      0.38,      0.36,      0.35,      0.32,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   236.500,      0.00,      0.20,      0.28,      0.46,      0.46,      0.55,      0.68,      0.75,      0.77,      0.78,      0.76,      0.74,      0.74,      0.72,      0.72,      0.72,      0.72,      0.72,      0.74,      0.72,      0.63,      0.50,      0.48,      0.48,      0.47,      0.45,      0.40,      0.37,      0.36,      0.35,      0.32,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   237.500,      0.00,      0.20,      0.27,      0.43,      0.42,      0.31,      0.73,      0.76,      0.77,      0.77,      0.77,      0.76,      0.75,      0.73,      0.72,      0.72,      0.72,      0.74,      0.73,      0.67,      0.57,      0.49,      0.48,      0.47,      0.46,      0.44,      0.39,      0.36,      0.35,      0.35,      0.31,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   238.500,      0.00,      0.21,      0.27,      0.37,      0.33,      0.33,      0.72,      0.78,      0.78,      0.78,      0.78,      0.77,      0.75,      0.73,      0.72,      0.73,      0.73,      0.75,      0.74,      0.66,      0.59,      0.50,      0.48,      0.47,      0.46,      0.44,      0.41,      0.37,      0.35,      0.34,      0.31,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   239.500,      0.00,      0.19,      0.27,      0.35,      0.33,      0.27,      0.69,      0.77,      0.78,      0.78,      0.78,      0.76,      0.74,      0.74,      0.73,      0.72,      0.72,      0.76,      0.74,      0.68,      0.61,      0.50,      0.48,      0.47,      0.46,      0.44,      0.40,      0.36,      0.35,      0.34,      0.31,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   240.500,      0.00,      0.18,      0.25,      0.32,      0.30,      0.25,      0.53,      0.75,      0.78,      0.78,      0.78,      0.77,      0.75,      0.74,      0.73,      0.72,      0.72,      0.75,      0.75,      0.71,      0.62,      0.50,      0.48,      0.47,      0.46,      0.43,      0.39,      0.35,      0.34,      0.33,      0.30,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   241.500,      0.00,      0.18,      0.24,      0.31,      0.28,      0.21,      0.65,      0.75,      0.79,      0.78,      0.78,      0.76,      0.74,      0.73,      0.72,      0.73,      0.73,      0.76,      0.74,      0.66,      0.57,      0.49,      0.47,      0.47,      0.45,      0.43,      0.39,      0.35,      0.34,      0.33,      0.30,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   242.500,      0.00,      0.18,      0.24,      0.30,      0.28,      0.24,      0.62,      0.77,      0.78,      0.78,      0.78,      0.77,      0.75,      0.74,      0.72,      0.72,      0.73,      0.75,      0.74,      0.67,      0.57,      0.49,      0.47,      0.46,      0.45,      0.43,      0.37,      0.34,      0.33,      0.32,      0.30,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   243.500,      0.00,      0.18,      0.24,      0.31,      0.26,      0.26,      0.54,      0.72,      0.77,      0.78,      0.79,      0.78,      0.76,      0.75,      0.73,      0.73,      0.73,      0.76,      0.75,      0.67,      0.57,      0.49,      0.47,      0.46,      0.45,      0.43,      0.39,      0.35,      0.33,      0.32,      0.29,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   244.500,      0.00,      0.18,      0.23,      0.30,      0.27,      0.25,      0.35,      0.67,      0.77,      0.77,      0.79,      0.78,      0.77,      0.75,      0.74,      0.73,      0.73,      0.76,      0.75,      0.68,      0.60,      0.49,      0.47,      0.46,      0.45,      0.42,      0.37,      0.34,      0.33,      0.32,      0.29,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   245.500,      0.00,      0.16,      0.22,      0.29,      0.26,      0.29,      0.39,      0.58,      0.75,      0.77,      0.79,      0.79,      0.77,      0.75,      0.74,      0.73,      0.73,      0.76,      0.75,      0.71,      0.62,      0.49,      0.47,      0.46,      0.44,      0.41,      0.36,      0.33,      0.32,      0.31,      0.29,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   246.500,      0.00,      0.14,      0.20,      0.27,      0.25,      0.30,      0.41,      0.56,      0.72,      0.73,      0.79,      0.79,      0.78,      0.76,      0.74,      0.74,      0.74,      0.76,      0.75,      0.69,      0.58,      0.48,      0.46,      0.46,      0.44,      0.41,      0.35,      0.33,      0.32,      0.31,      0.28,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   247.500,      0.00,      0.13,      0.18,      0.26,      0.25,      0.26,      0.31,      0.54,      0.73,      0.77,      0.79,      0.78,      0.77,      0.75,      0.74,      0.74,      0.73,      0.76,      0.75,      0.68,      0.58,      0.48,      0.46,      0.45,      0.44,      0.40,      0.35,      0.33,      0.32,      0.31,      0.28,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   248.500,      0.00,      0.14,      0.19,      0.24,      0.23,      0.24,      0.52,      0.67,      0.75,      0.79,      0.79,      0.78,      0.76,      0.75,      0.74,      0.74,      0.73,      0.76,      0.76,      0.68,      0.58,      0.48,      0.46,      0.45,      0.44,      0.39,      0.34,      0.32,      0.31,      0.31,      0.28,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   249.500,      0.00,      0.14,      0.19,      0.24,      0.23,      0.22,      0.41,      0.55,      0.72,      0.78,      0.79,      0.79,      0.77,      0.76,      0.75,      0.74,      0.74,      0.76,      0.74,      0.65,      0.55,      0.47,      0.46,      0.45,      0.43,      0.39,      0.33,      0.31,      0.31,      0.30,      0.28,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   250.500,      0.00,      0.13,      0.19,      0.25,      0.24,      0.23,      0.49,      0.70,      0.79,      0.79,      0.79,      0.78,      0.77,      0.76,      0.75,      0.75,      0.75,      0.76,      0.75,      0.65,      0.54,      0.47,      0.46,      0.45,      0.44,      0.41,      0.34,      0.32,      0.31,      0.30,      0.27,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   251.500,      0.00,      0.13,      0.20,      0.23,      0.20,      0.24,      0.57,      0.71,      0.76,      0.77,      0.79,      0.79,      0.78,      0.77,      0.75,      0.75,      0.74,      0.77,      0.75,      0.67,      0.59,      0.47,      0.45,      0.45,      0.43,      0.40,      0.34,      0.31,      0.30,      0.29,      0.27,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   252.500,      0.00,      0.13,      0.22,      0.24,      0.22,      0.20,      0.54,      0.67,      0.76,      0.79,      0.79,      0.78,      0.77,      0.76,      0.75,      0.74,      0.75,      0.77,      0.76,      0.69,      0.56,      0.46,      0.45,      0.44,      0.42,      0.37,      0.32,      0.31,      0.30,      0.30,      0.27,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   253.500,      0.00,      0.14,      0.22,      0.28,      0.23,      0.26,      0.62,      0.72,      0.77,      0.76,      0.80,      0.80,      0.79,      0.77,      0.76,      0.76,      0.75,      0.77,      0.76,      0.67,      0.55,      0.46,      0.45,      0.43,      0.41,      0.34,      0.31,      0.30,      0.29,      0.29,      0.26,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   254.500,      0.00,      0.15,      0.22,      0.28,      0.22,      0.29,      0.56,      0.65,      0.72,      0.76,      0.79,      0.79,      0.79,      0.77,      0.76,      0.76,      0.75,      0.77,      0.75,      0.62,      0.52,      0.45,      0.44,      0.43,      0.40,      0.36,      0.32,      0.30,      0.29,      0.29,      0.26,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   255.500,      0.00,      0.16,      0.23,      0.29,      0.25,      0.25,      0.44,      0.60,      0.73,      0.79,      0.79,      0.78,      0.76,      0.76,      0.75,      0.75,      0.74,      0.76,      0.73,      0.63,      0.55,      0.46,      0.44,      0.44,      0.42,      0.38,      0.33,      0.30,      0.29,      0.29,      0.26,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   256.500,      0.00,      0.14,      0.23,      0.29,      0.24,      0.23,      0.49,      0.64,      0.73,      0.79,      0.79,      0.79,      0.78,      0.77,      0.76,      0.75,      0.75,      0.76,      0.75,      0.70,      0.58,      0.46,      0.44,      0.43,      0.41,      0.36,      0.32,      0.29,      0.29,      0.28,      0.26,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   257.500,      0.00,      0.14,      0.23,      0.30,      0.25,      0.26,      0.45,      0.62,      0.71,      0.71,      0.77,      0.79,      0.79,      0.78,      0.77,      0.76,      0.76,      0.76,      0.73,      0.62,      0.52,      0.44,      0.43,      0.42,      0.39,      0.34,      0.30,      0.29,      0.28,      0.28,      0.25,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   258.500,      0.00,      0.16,      0.25,      0.33,      0.28,      0.42,      0.49,      0.55,      0.65,      0.66,      0.74,      0.79,      0.79,      0.79,      0.77,      0.76,      0.76,      0.76,      0.73,      0.61,      0.53,      0.45,      0.43,      0.43,      0.41,      0.37,      0.32,      0.29,      0.28,      0.28,      0.25,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   259.500,      0.00,      0.20,      0.26,      0.35,      0.28,      0.31,      0.37,      0.53,      0.66,      0.74,      0.79,      0.80,      0.79,      0.78,      0.77,      0.76,      0.75,      0.76,      0.74,      0.65,      0.59,      0.47,      0.43,      0.43,      0.41,      0.37,      0.31,      0.29,      0.28,      0.28,      0.25,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   260.500,      0.00,      0.16,      0.26,      0.37,      0.31,      0.29,      0.42,      0.68,      0.76,      0.81,      0.82,      0.79,      0.77,      0.78,      0.76,      0.75,      0.74,      0.76,      0.75,      0.72,      0.59,      0.45,      0.43,      0.43,      0.41,      0.37,      0.31,      0.29,      0.28,      0.27,      0.24,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   261.500,      0.00,      0.18,      0.25,      0.36,      0.31,      0.30,      0.39,      0.58,      0.70,      0.69,      0.74,      0.80,      0.80,      0.80,      0.78,      0.77,      0.76,      0.75,      0.69,      0.58,      0.52,      0.44,      0.43,      0.42,      0.39,      0.35,      0.29,      0.28,      0.27,      0.26,      0.24,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   262.500,      0.00,      0.15,      0.24,      0.42,      0.34,      0.33,      0.29,      0.58,      0.67,      0.74,      0.79,      0.80,      0.79,      0.78,      0.77,      0.76,      0.75,      0.74,      0.70,      0.58,      0.51,      0.44,      0.43,      0.42,      0.40,      0.36,      0.32,      0.29,      0.27,      0.27,      0.24,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   263.500,      0.00,      0.16,      0.24,      0.39,      0.35,      0.29,      0.27,      0.51,      0.71,      0.78,      0.81,      0.80,      0.79,      0.78,      0.77,      0.77,      0.76,      0.75,      0.74,      0.66,      0.58,      0.48,      0.43,      0.42,      0.40,      0.37,      0.32,      0.29,      0.27,      0.26,      0.24,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   264.500,      0.00,      0.16,      0.24,      0.33,      0.32,      0.30,      0.31,      0.46,      0.67,      0.72,      0.80,      0.81,      0.80,      0.79,      0.78,      0.77,      0.76,      0.76,      0.74,      0.66,      0.55,      0.45,      0.42,      0.42,      0.39,      0.35,      0.29,      0.27,      0.26,      0.26,      0.23,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   265.500,      0.00,      0.16,      0.21,      0.32,      0.28,      0.30,      0.31,      0.36,      0.64,      0.72,      0.79,      0.81,      0.80,      0.80,      0.79,      0.78,      0.77,      0.76,      0.70,      0.58,      0.52,      0.44,      0.42,      0.41,      0.39,      0.35,      0.30,      0.27,      0.26,      0.26,      0.23,      0.00,
