$GATE WITHDRAWAL AT SEG31                                    ELEV OF WITHDRAWAL CENTERLINE:120.     

JDAY,T(C)
   340.903,   11.28
   341.007,   11.26
   341.104,   11.25
   341.201,   11.25
   341.306,   11.22
   341.403,   11.20
   341.507,   11.26
   341.604,   11.33
   341.701,   11.37
   341.806,   11.33
   341.903,   11.27
   342.007,   11.24
   342.104,   11.23
   342.201,   11.22
   342.306,   11.18
   342.403,   11.15
   342.507,   11.16
   342.604,   11.17
   342.701,   11.15
   342.806,   11.11
   342.903,   11.10
   343.007,   11.09
   343.104,   11.06
   343.201,   11.05
   343.306,   11.03
   343.403,   11.01
   343.507,   11.02
   343.604,   11.02
   343.701,   11.06
   343.806,   11.05
   343.903,   11.05
   344.007,   11.07
   344.104,   11.08
   344.201,   11.08
   344.306,   11.07
   344.403,   11.08
   344.507,   11.10
   344.604,   11.13
   344.701,   11.14
   344.806,   11.14
   344.903,   11.13
   345.007,   11.13
   345.104,   11.12
   345.201,   11.11
   345.306,   11.09
   345.403,   11.08
   345.507,   11.08
   345.604,   11.08
   345.701,   11.07
   345.806,   11.05
   345.903,   11.02
   346.007,   11.00
   346.104,   10.97
   346.201,   10.95
   346.306,   10.92
   346.403,   10.91
   346.507,   10.94
   346.604,   10.99
   346.701,   11.05
   346.806,   11.00
   346.903,   10.96
   347.007,   10.92
   347.104,   10.90
   347.201,   10.88
   347.306,   10.86
   347.403,   10.85
   347.507,   10.88
   347.604,   10.96
   347.701,   11.04
   347.806,   11.04
   347.903,   11.00
   348.007,   10.95
   348.104,   10.92
   348.201,   10.89
   348.306,   10.87
   348.403,   10.86
   348.507,   10.87
   348.604,   10.89
   348.701,   10.89
   348.806,   10.87
   348.903,   10.83
   349.007,   10.79
   349.104,   10.76
   349.201,   10.73
   349.306,   10.69
   349.403,   10.68
   349.507,   10.70
   349.604,   10.73
   349.701,   10.74
   349.806,   10.71
   349.903,   10.66
   350.007,   10.62
   350.104,   10.59
   350.201,   10.56
   350.306,   10.53
   350.403,   10.52
   350.507,   10.55
   350.604,   10.63
   350.701,   10.71
   350.806,   10.74
   350.903,   10.72
   351.007,   10.69
   351.104,   10.66
   351.201,   10.64
   351.306,   10.62
   351.403,   10.61
   351.507,   10.62
   351.604,   10.64
   351.701,   10.66
   351.806,   10.61
   351.903,   10.59
   352.007,   10.57
   352.104,   10.54
   352.201,   10.51
   352.306,   10.48
   352.403,   10.46
   352.507,   10.49
   352.604,   10.51
   352.701,   10.52
   352.806,   10.49
   352.903,   10.43
   353.007,   10.39
   353.104,   10.36
   353.201,   10.33
   353.306,   10.29
   353.403,   10.29
   353.507,   10.32
   353.604,   10.38
   353.701,   10.48
   353.806,   10.52
   353.903,   10.52
   354.007,   10.50
   354.104,   10.43
   354.201,   10.35
   354.306,   10.27
   354.403,   10.22
   354.507,   10.19
   354.604,   10.17
   354.701,   10.12
   354.806,   10.06
   354.903,   10.00
   355.007,    9.95
   355.104,    9.89
   355.201,    9.84
   355.306,    9.79
   355.403,    9.75
   355.507,    9.74
   355.604,    9.73
   355.701,    9.72
   355.806,    9.68
   355.903,    9.65
   356.007,    9.61
   356.104,    9.58
   356.201,    9.55
   356.306,    9.51
   356.403,    9.48
   356.507,    9.50
   356.604,    9.52
   356.701,    9.48
   356.806,    9.45
   356.903,    9.41
   357.007,    9.37
   357.104,    9.34
   357.201,    9.31
   357.306,    9.28
   357.403,    9.26
   357.507,    9.25
   357.604,    9.24
   357.701,    9.23
   357.806,    9.21
   357.903,    9.18
   358.007,    9.16
   358.104,    9.14
   358.201,    9.12
   358.306,    9.10
   358.403,    9.09
   358.507,    9.09
   358.604,    9.09
   358.701,    9.08
