JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
   329.201,   600.000,   123.793,    13.228,    -0.006,    12.632,     0.000,     0.450,    51.443,  2866.000,     1.000,    12.410,  -131.072,     0.000,   306.637,   370.753,    45.889,    21.066,     0.000,
   329.306,   600.000,   123.793,    13.211,    -0.012,    12.511,     7.540,     0.450,    51.443,  2866.000,     1.000,    12.380,  -137.574,     7.113,   296.847,   370.623,    49.060,    21.851,     0.000,
   329.403,   600.000,   123.793,    13.194,    -0.015,    12.603,   217.529,     0.450,    51.443,  2866.000,     1.000,    12.356,    45.859,   205.216,   287.144,   370.577,    53.097,    22.828,     0.000,
   329.507,   600.000,   123.793,    13.174,    -0.016,    12.626,   186.585,     0.450,    51.443,  2866.000,     1.000,    12.335,     3.081,   176.023,   306.637,   370.659,    79.462,    29.458,     0.000,
   329.604,   600.000,   123.793,    13.141,    -0.018,    12.680,   128.023,     0.450,    51.443,  2866.000,     1.000,    12.288,   -43.776,   120.777,   309.688,   370.626,    80.279,    23.336,     0.000,
   329.701,   600.000,   123.792,    13.096,    -0.016,    12.153,    15.718,     0.450,    51.442,  2866.000,     1.000,    12.229,  -168.850,    14.828,   287.532,   370.532,    71.421,    29.257,     0.000,
   329.806,   600.000,   123.792,    13.068,    -0.011,    12.745,     0.000,     0.450,    51.442,  2866.000,     1.000,    12.182,  -226.393,     0.000,   253.941,   370.349,    70.825,    39.160,     0.000,
   329.903,   600.000,   123.792,    13.053,    -0.007,    12.417,     0.000,     0.450,    51.442,  2866.000,     1.000,    12.140,  -260.134,     0.000,   241.623,   370.144,    81.774,    49.839,     0.000,
   330.007,   600.000,   123.792,    13.009,    -0.001,    12.514,     0.000,     0.450,    51.442,  2866.000,     1.000,    12.072,  -269.900,     0.000,   239.953,   369.899,    90.342,    49.612,     0.000,
   330.104,   600.000,   123.792,    12.989,     0.005,    12.615,     0.000,     0.450,    51.442,  2866.000,     1.000,    12.028,  -308.359,     0.000,   228.714,   369.653,    98.842,    68.578,     0.000,
   330.201,   600.000,   123.792,    12.984,     0.012,    12.543,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.995,  -336.435,     0.000,   224.564,   369.378,   110.521,    81.100,     0.000,
   330.306,   600.000,   123.792,    12.929,     0.021,    12.536,    13.826,     0.450,    51.442,  2866.000,     1.000,    11.957,  -342.298,    13.043,   227.131,   369.076,   125.645,    87.751,     0.000,
   330.403,   600.000,   123.791,    12.898,     0.016,    12.473,   339.294,     0.450,    51.441,  2866.000,     1.000,    11.946,   -33.526,   320.089,   234.289,   368.903,   136.613,    82.390,     0.000,
   330.507,   600.000,   123.791,    12.883,     0.020,    12.471,   529.622,     0.450,    51.441,  2866.000,     1.000,    11.965,   183.351,   499.644,   244.245,   369.126,   135.314,    56.098,     0.000,
   330.604,   600.000,   123.792,    12.866,     0.032,    12.730,   293.401,     0.450,    51.442,  2866.000,     1.000,    11.979,    16.629,   276.793,   259.136,   369.421,   108.388,    41.491,     0.000,
   330.701,   600.000,   123.792,    12.837,     0.039,    12.656,    16.184,     0.450,    51.442,  2866.000,     1.000,    11.952,  -235.559,    15.268,   273.400,   369.181,   108.864,    46.182,     0.000,
   330.806,   600.000,   123.792,    12.813,     0.041,    12.691,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.917,  -263.652,     0.000,   281.997,   368.820,   117.953,    58.877,     0.000,
   330.903,   600.000,   123.792,    12.811,     0.018,    12.362,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.905,  -279.270,     0.000,   278.849,   368.539,   121.810,    67.770,     0.000,
   331.007,   600.000,   123.791,    12.780,     0.013,    12.477,     0.000,     0.450,    51.441,  2866.000,     1.000,    11.895,  -270.152,     0.000,   278.849,   368.306,   116.849,    63.847,     0.000,
   331.104,   600.000,   123.791,    12.740,     0.014,    12.623,     0.000,     0.450,    51.441,  2866.000,     1.000,    11.876,  -272.816,     0.000,   276.719,   368.097,   114.528,    66.910,     0.000,
   331.201,   600.000,   123.792,    12.700,     0.013,    12.760,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.846,  -254.969,     0.000,   276.118,   367.890,   101.914,    61.283,     0.000,
   331.306,   600.000,   123.792,    12.659,     0.013,    12.534,     4.338,     0.450,    51.442,  2866.000,     1.000,    11.799,  -253.041,     4.092,   277.171,   367.681,   104.724,    61.900,     0.000,
   331.403,   600.000,   123.792,    12.626,     0.011,    13.230,   117.517,     0.450,    51.442,  2866.000,     1.000,    11.767,  -162.099,   110.865,   278.007,   367.508,   116.192,    67.271,     0.000,
   331.507,   600.000,   123.792,    12.611,     0.006,    12.639,   184.189,     0.450,    51.442,  2866.000,     1.000,    11.757,   -50.533,   173.764,   273.899,   367.426,    79.811,    50.958,     0.000,
   331.604,   600.000,   123.792,    12.598,     0.005,    12.376,   126.414,     0.450,    51.442,  2866.000,     1.000,    11.753,  -137.292,   119.259,   270.219,   367.362,    91.973,    67.435,     0.000,
   331.701,   600.000,   123.793,    12.567,     0.006,    13.048,    10.848,     0.450,    51.443,  2866.000,     1.000,    11.746,  -260.620,    10.234,   267.815,   367.207,    95.964,    75.498,     0.000,
   331.806,   600.000,   123.793,    12.521,     0.005,    12.654,     0.000,     0.450,    51.443,  2866.000,     1.000,    11.725,  -272.728,     0.000,   266.728,   366.973,    95.496,    76.987,     0.000,
   331.903,   600.000,   123.793,    12.475,     0.001,    13.028,     0.000,     0.450,    51.443,  2866.000,     1.000,    11.705,  -275.048,     0.000,   266.728,   366.740,    96.701,    78.335,     0.000,
   332.007,   600.000,   123.794,    12.422,    -0.009,    12.966,     0.000,     0.450,    51.444,  2866.000,     1.000,    11.698,  -291.694,     0.000,   266.728,   366.471,   105.032,    86.919,     0.000,
   332.104,   600.000,   123.794,    12.369,    -0.007,    12.629,     0.000,     0.450,    51.444,  2866.000,     1.000,    11.694,  -323.620,     0.000,   233.504,   366.198,   104.415,    86.511,     0.000,
   332.201,   600.000,   123.793,    12.314,    -0.004,    12.168,     0.000,     0.450,    51.443,  2866.000,     1.000,    11.691,  -288.271,     0.000,   238.997,   365.915,    88.745,    72.608,     0.000,
   332.306,   600.000,   123.793,    12.267,    -0.003,    12.595,     8.381,     0.450,    51.443,  2866.000,     1.000,    11.698,  -251.938,     7.907,   243.047,   365.670,    76.202,    61.020,     0.000,
   332.403,   600.000,   123.793,    12.249,    -0.004,    12.769,   297.748,     0.450,    51.443,  2866.000,     1.000,    11.711,    22.775,   280.894,   238.003,   365.563,    74.168,    56.391,     0.000,
   332.507,   600.000,   123.793,    12.254,    -0.007,    13.376,   247.640,     0.450,    51.443,  2866.000,     1.000,    11.712,     3.754,   233.623,   273.419,   365.592,    84.761,    52.935,     0.000,
   332.604,   600.000,   123.794,    12.246,    -0.012,    12.737,   135.930,     0.450,    51.444,  2866.000,     1.000,    11.681,  -101.760,   128.236,   281.597,   365.552,    93.753,    52.287,     0.000,
   332.701,   600.000,   123.793,    12.221,    -0.012,    12.542,    10.649,     0.450,    51.443,  2866.000,     1.000,    11.646,  -207.837,    10.046,   281.129,   365.430,    84.254,    49.328,     0.000,
   332.806,   600.000,   123.793,    12.192,    -0.011,    12.564,     0.000,     0.450,    51.443,  2866.000,     1.000,    11.620,  -212.939,     0.000,   277.778,   365.279,    76.811,    48.628,     0.000,
   332.903,   600.000,   123.793,    12.166,    -0.011,    12.505,     0.000,     0.450,    51.443,  2866.000,     1.000,    11.592,  -219.627,     0.000,   273.608,   365.145,    76.851,    51.240,     0.000,
   333.007,   600.000,   123.793,    12.136,    -0.009,    12.516,     0.000,     0.450,    51.443,  2866.000,     1.000,    11.536,  -230.036,     0.000,   261.762,   364.993,    72.596,    54.209,     0.000,
   333.104,   600.000,   123.793,    12.106,    -0.006,    12.573,     0.000,     0.450,    51.443,  2866.000,     1.000,    11.477,  -246.458,     0.000,   253.193,   364.840,    74.549,    60.262,     0.000,
   333.201,   600.000,   123.792,    12.071,    -0.002,    12.618,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.422,  -272.373,     0.000,   229.983,   364.665,    75.333,    62.358,     0.000,
   333.306,   600.000,   123.793,    12.030,     0.002,    12.648,     9.618,     0.450,    51.443,  2866.000,     1.000,    11.370,  -264.206,     9.074,   226.702,   364.457,    74.372,    61.153,     0.000,
   333.403,   600.000,   123.793,    12.013,     0.006,    12.744,   311.770,     0.450,    51.443,  2866.000,     1.000,    11.340,    45.181,   294.123,   237.678,   364.368,    70.754,    51.496,     0.000,
   333.507,   600.000,   123.793,    11.999,     0.008,    12.610,   354.282,     0.450,    51.443,  2866.000,     1.000,    11.344,   169.006,   334.228,   280.913,   364.646,    64.378,    17.110,     0.000,
   333.604,   600.000,   123.793,    11.991,     0.007,    13.439,   344.429,     0.450,    51.443,  2866.000,     1.000,    11.366,   122.096,   324.933,   269.160,   364.963,    93.554,    13.481,     0.000,
   333.701,   600.000,   123.793,    11.994,     0.002,    12.380,    29.051,     0.450,    51.443,  2866.000,     1.000,    11.373,  -196.086,    27.407,   255.343,   364.670,    88.240,    25.927,     0.000,
   333.806,   600.000,   123.792,    12.008,    -0.000,    12.730,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.372,  -234.846,     0.000,   241.795,   364.368,    77.741,    34.531,     0.000,
   333.903,   600.000,   123.793,    11.974,     0.001,    12.667,     0.000,     0.450,    51.443,  2866.000,     1.000,    11.377,  -237.337,     0.000,   241.612,   364.167,    76.843,    37.939,     0.000,
   334.007,   600.000,   123.793,    11.937,     0.002,    12.681,     0.000,     0.450,    51.443,  2866.000,     1.000,    11.368,  -253.680,     0.000,   235.999,   363.978,    79.070,    46.630,     0.000,
   334.104,   600.000,   123.793,    11.899,     0.003,    12.635,     0.000,     0.450,    51.443,  2866.000,     1.000,    11.340,  -255.785,     0.000,   236.609,   363.788,    77.559,    51.047,     0.000,
   334.201,   600.000,   123.793,    11.864,     0.002,    12.501,     0.000,     0.450,    51.443,  2866.000,     1.000,    11.317,  -239.802,     0.000,   236.415,   363.604,    68.050,    44.563,     0.000,
   334.306,   600.000,   123.793,    11.830,     0.003,    12.927,     8.268,     0.450,    51.443,  2866.000,     1.000,    11.297,  -214.899,     7.800,   240.024,   363.429,    65.838,    33.456,     0.000,
   334.403,   600.000,   123.793,    11.821,    -0.000,    12.608,   325.642,     0.450,    51.443,  2866.000,     1.000,    11.295,   116.938,   307.210,   264.410,   363.388,    77.768,    13.526,     0.000,
   334.507,   600.000,   123.793,    11.828,    -0.005,    12.626,   516.827,     0.450,    51.443,  2866.000,     1.000,    11.325,   339.370,   487.573,   291.170,   363.920,    92.112,   -16.659,     0.000,
   334.604,   600.000,   123.794,    11.840,    -0.011,    12.914,   355.187,     0.450,    51.444,  2866.000,     1.000,    11.352,   186.824,   335.082,   299.296,   364.437,   110.644,   -27.526,     0.000,
   334.701,   600.000,   123.793,    11.860,    -0.017,    12.172,    29.469,     0.450,    51.443,  2866.000,     1.000,    11.356,  -129.727,    27.801,   279.098,   364.283,    74.231,    -1.888,     0.000,
   334.806,   600.000,   123.792,    11.884,    -0.016,    12.910,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.344,  -190.290,     0.000,   253.965,   363.797,    62.982,    17.476,     0.000,
   334.903,   600.000,   123.792,    11.865,    -0.011,    12.603,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.332,  -222.213,     0.000,   239.216,   363.610,    65.803,    32.016,     0.000,
   335.007,   600.000,   123.792,    11.834,    -0.005,    12.555,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.301,  -236.658,     0.000,   234.102,   363.452,    64.346,    42.963,     0.000,
   335.104,   600.000,   123.792,    11.805,    -0.002,    12.221,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.248,  -215.151,     0.000,   240.776,   363.304,    60.919,    31.703,     0.000,
   335.201,   600.000,   123.792,    11.778,     0.002,    12.570,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.202,  -224.399,     0.000,   237.852,   363.164,    62.929,    36.159,     0.000,
   335.306,   600.000,   123.792,    11.747,     0.008,    12.895,     6.910,     0.450,    51.442,  2866.000,     1.000,    11.160,  -207.812,     6.519,   244.084,   363.008,    61.663,    33.745,     0.000,
   335.403,   600.000,   123.793,    11.741,     0.013,    12.789,   270.038,     0.450,    51.443,  2866.000,     1.000,    11.143,   105.491,   254.753,   273.899,   362.999,    48.149,    12.013,     0.000,
   335.507,   600.000,   123.793,    11.742,     0.015,    12.900,   430.404,     0.450,    51.443,  2866.000,     1.000,    11.156,   371.530,   406.041,   311.225,   363.615,    16.487,   -34.366,     0.000,
   335.604,   600.000,   123.792,    11.742,     0.016,    12.285,   254.704,     0.450,    51.442,  2866.000,     1.000,    11.173,   268.886,   240.287,   347.122,   364.305,    11.036,   -56.819,     0.000,
   335.701,   600.000,   123.792,    11.744,     0.017,    12.446,    23.703,     0.450,    51.442,  2866.000,     1.000,    11.199,    13.849,    22.361,   331.857,   364.575,    17.360,   -41.566,     0.000,
   335.806,   600.000,   123.792,    11.745,     0.020,    12.631,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.223,   -50.732,     0.000,   309.442,   364.406,    23.200,   -27.432,     0.000,
   335.903,   600.000,   123.792,    11.742,     0.025,    12.745,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.228,   -65.002,     0.000,   302.335,   364.257,    25.994,   -22.915,     0.000,
   336.007,   600.000,   123.792,    11.734,     0.029,    12.700,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.216,   -81.083,     0.000,   301.965,   364.130,    27.888,    -8.970,     0.000,
   336.104,   600.000,   123.792,    11.727,     0.030,    12.609,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.200,   -79.135,     0.000,   296.992,   364.009,    24.392,   -12.274,     0.000,
   336.201,   600.000,   123.792,    11.720,     0.030,    12.624,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.189,   -66.287,     0.000,   303.875,   363.917,    17.937,   -11.693,     0.000,
   336.306,   600.000,   123.792,    11.713,     0.030,    12.493,     3.994,     0.450,    51.442,  2866.000,     1.000,    11.186,   -51.804,     3.768,   312.148,   363.871,    15.010,   -11.161,     0.000,
   336.403,   600.000,   123.792,    11.706,     0.031,    12.716,   202.562,     0.450,    51.442,  2866.000,     1.000,    11.199,   150.572,   191.097,   320.569,   364.017,    13.948,   -16.871,     0.000,
   336.507,   600.000,   123.792,    11.695,     0.031,    12.799,   178.892,     0.450,    51.442,  2866.000,     1.000,    11.225,   223.070,   168.766,   369.349,   364.581,    -1.628,   -47.908,     0.000,
   336.604,   600.000,   123.791,    11.674,     0.032,    12.360,   157.317,     0.450,    51.441,  2866.000,     1.000,    11.242,   212.231,   148.412,   371.273,   365.122,    -0.424,   -57.244,     0.000,
   336.701,   600.000,   123.792,    11.643,     0.034,    12.820,    15.423,     0.450,    51.442,  2866.000,     1.000,    11.239,    57.686,    14.550,   361.960,   365.322,     0.020,   -46.518,     0.000,
   336.806,   600.000,   123.792,    11.586,     0.033,    12.763,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.217,    25.201,     0.000,   356.583,   365.248,    -0.103,   -33.763,     0.000,
   336.903,   600.000,   123.792,    11.508,     0.031,    12.560,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.191,     8.643,     0.000,   347.614,   365.149,     0.429,   -26.607,     0.000,
   337.007,   600.000,   123.792,    11.425,     0.029,    12.613,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.165,   -42.541,     0.000,   303.105,   364.912,     4.174,   -23.439,     0.000,
   337.104,   600.000,   123.792,    11.369,     0.026,    12.736,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.152,   -29.615,     0.000,   317.490,   364.675,     3.253,   -20.823,     0.000,
   337.201,   600.000,   123.793,    11.330,     0.020,    13.803,     0.000,     0.450,    51.443,  2866.000,     1.000,    11.145,   -68.937,     0.000,   321.782,   364.476,    36.558,   -10.315,     0.000,
   337.306,   600.000,   123.794,    11.309,     0.002,    11.921,     3.236,     0.450,    51.444,  2866.000,     1.000,    11.138,  -175.067,     3.053,   287.971,   364.146,    85.787,    16.157,     0.000,
   337.403,   600.000,   123.792,    11.302,    -0.010,    13.084,   310.563,     0.450,    51.442,  2866.000,     1.000,    11.144,    52.080,   292.984,   254.952,   363.908,    97.305,    34.643,     0.000,
   337.507,   600.000,   123.793,    11.320,    -0.021,    12.695,   508.446,     0.450,    51.443,  2866.000,     1.000,    11.202,   269.771,   479.666,   256.020,   364.369,    73.031,    28.515,     0.000,
   337.604,   600.000,   123.793,    11.359,    -0.035,    12.716,   350.287,     0.450,    51.443,  2866.000,     1.000,    11.275,   109.260,   330.460,   263.322,   364.827,   101.585,    18.109,     0.000,
   337.701,   600.000,   123.793,    11.402,    -0.046,    12.223,    27.959,     0.450,    51.443,  2866.000,     1.000,    11.306,  -232.993,    26.376,   253.174,   364.587,   114.396,    33.560,     0.000,
   337.806,   600.000,   123.792,    11.455,    -0.047,    12.406,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.297,  -282.915,     0.000,   241.205,   363.934,   108.106,    52.080,     0.000,
   337.903,   600.000,   123.792,    11.526,    -0.044,    12.649,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.292,  -282.004,     0.000,   230.916,   363.501,    92.890,    56.529,     0.000,
   338.007,   600.000,   123.792,    11.597,    -0.037,    12.608,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.274,  -293.814,     0.000,   226.262,   363.100,    93.294,    63.683,     0.000,
   338.104,   600.000,   123.792,    11.647,    -0.031,    12.534,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.231,  -305.749,     0.000,   221.932,   362.810,    93.973,    70.899,     0.000,
   338.201,   600.000,   123.792,    11.656,    -0.024,    12.639,     0.000,     0.450,    51.442,  2866.000,     1.000,    11.162,  -306.998,     0.000,   217.873,   362.560,    88.226,    74.084,     0.000,
   338.306,   600.000,   123.792,    11.613,    -0.017,    12.359,     3.538,     0.450,    51.442,  2866.000,     1.000,    11.090,  -293.054,     3.338,   218.171,   362.328,    81.811,    70.424,     0.000,
   338.403,   600.000,   123.791,    11.596,    -0.007,    12.562,   313.325,     0.450,    51.441,  2866.000,     1.000,    11.050,    18.262,   295.590,   224.427,   362.237,    78.659,    60.859,     0.000,
   338.507,   600.000,   123.791,    11.574,     0.008,    12.566,   505.893,     0.450,    51.441,  2866.000,     1.000,    11.035,   221.574,   477.257,   235.999,   362.616,    81.320,    47.745,     0.000,
   338.604,   600.000,   123.791,    11.510,     0.020,    12.540,   348.900,     0.450,    51.441,  2866.000,     1.000,    11.003,    98.548,   329.151,   243.430,   363.060,    77.812,    33.161,     0.000,
   338.701,   600.000,   123.791,    11.383,     0.026,    12.664,    28.199,     0.450,    51.441,  2866.000,     1.000,    10.930,  -196.053,    26.603,   240.836,   362.907,    68.357,    32.227,     0.000,
   338.806,   600.000,   123.791,    11.185,     0.027,    12.902,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.842,  -225.285,     0.000,   236.070,   362.471,    60.642,    38.242,     0.000,
   338.903,   600.000,   123.791,    11.012,     0.026,    12.619,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.786,  -240.718,     0.000,   228.070,   362.167,    60.064,    46.558,     0.000,
   339.007,   600.000,   123.791,    10.892,     0.026,    12.634,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.750,  -252.777,     0.000,   222.321,   361.887,    60.766,    52.445,     0.000,
   339.104,   600.000,   123.792,    10.860,     0.027,    12.472,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.737,  -240.867,     0.000,   226.677,   361.650,    58.427,    47.466,     0.000,
   339.201,   600.000,   123.791,    10.875,     0.029,    12.524,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.737,  -222.292,     0.000,   237.264,   361.433,    56.143,    41.981,     0.000,
   339.306,   600.000,   123.791,    10.904,     0.033,    12.645,     1.381,     0.450,    51.441,  2866.000,     1.000,    10.740,  -177.946,     1.303,   266.163,   361.234,    50.398,    33.781,     0.000,
   339.403,   600.000,   123.791,    10.946,     0.035,    12.437,   121.892,     0.450,    51.441,  2866.000,     1.000,    10.752,   -19.009,   114.993,   289.904,   361.136,    42.284,    20.485,     0.000,
   339.507,   600.000,   123.791,    10.996,     0.036,    12.570,   294.022,     0.450,    51.441,  2866.000,     1.000,    10.784,   193.573,   277.379,   312.220,   361.370,    41.183,    -6.527,     0.000,
   339.604,   600.000,   123.791,    11.028,     0.040,    12.457,   203.019,     0.450,    51.441,  2866.000,     1.000,    10.815,   130.770,   191.528,   323.598,   361.795,    38.900,   -16.339,     0.000,
   339.701,   600.000,   123.791,    11.058,     0.044,    12.717,    12.936,     0.450,    51.441,  2866.000,     1.000,    10.829,   -38.609,    12.203,   329.879,   361.863,    32.513,   -13.683,     0.000,
   339.806,   600.000,   123.791,    11.075,     0.047,    12.543,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.825,   -47.694,     0.000,   332.196,   361.687,    30.967,   -12.764,     0.000,
   339.903,   600.000,   123.791,    11.079,     0.049,    12.735,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.812,   -48.997,     0.000,   329.999,   361.525,    35.205,   -17.734,     0.000,
   340.007,   600.000,   123.791,    11.089,     0.049,    12.713,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.796,   -58.511,     0.000,   323.733,   361.376,    30.588,    -9.720,     0.000,
   340.104,   600.000,   123.791,    11.102,     0.048,    12.708,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.780,   -84.923,     0.000,   313.407,   361.229,    33.767,     3.334,     0.000,
   340.201,   600.000,   123.791,    11.092,     0.043,    12.758,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.757,   -78.021,     0.000,   314.608,   361.086,    28.013,     3.529,     0.000,
   340.306,   600.000,   123.791,    11.044,     0.035,    12.613,     0.483,     0.450,    51.441,  2866.000,     1.000,    10.728,   -51.339,     0.455,   325.250,   360.975,    20.364,    -4.295,     0.000,
   340.403,   600.000,   123.791,    10.976,     0.027,    12.596,   107.694,     0.450,    51.441,  2866.000,     1.000,    10.715,    99.490,   101.599,   341.736,   361.012,     5.113,   -22.280,     0.000,
   340.507,   600.000,   123.791,    10.879,     0.018,    12.611,   175.404,     0.450,    51.441,  2866.000,     1.000,    10.723,   242.051,   165.476,   365.563,   361.468,   -34.067,   -38.414,     0.000,
   340.604,   600.000,   123.791,    10.764,     0.012,    12.506,   185.893,     0.450,    51.441,  2866.000,     1.000,    10.734,   214.477,   175.371,   356.550,   361.992,    -3.506,   -41.043,     0.000,
   340.701,   600.000,   123.791,    10.646,     0.009,    12.492,    17.908,     0.450,    51.441,  2866.000,     1.000,    10.729,    13.400,    16.895,   334.432,   362.133,     3.664,   -27.870,     0.000,
   340.806,   600.000,   123.791,    10.563,     0.011,    12.726,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.709,   -48.679,     0.000,   306.374,   361.892,     5.813,   -12.651,     0.000,
   340.903,   600.000,   123.791,    10.518,     0.012,    12.777,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.684,   -78.532,     0.000,   287.509,   361.597,     9.509,    -5.065,     0.000,
   341.007,   600.000,   123.791,    10.497,     0.011,    12.597,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.656,   -92.332,     0.000,   279.356,   361.272,    11.678,    -1.263,     0.000,
   341.104,   600.000,   123.792,    10.508,     0.008,    12.058,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.642,   -52.513,     0.000,   305.224,   361.077,     4.493,    -7.833,     0.000,
   341.201,   600.000,   123.791,    10.543,     0.009,    12.653,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.645,   -22.413,     0.000,   324.076,   360.971,    -0.651,   -13.831,     0.000,
   341.306,   600.000,   123.791,    10.591,     0.009,    12.585,     0.244,     0.450,    51.441,  2866.000,     1.000,    10.658,   -20.372,     0.230,   318.899,   360.903,    -3.981,   -17.423,     0.000,
   341.403,   600.000,   123.791,    10.639,     0.008,    12.403,   261.846,     0.450,    51.441,  2866.000,     1.000,    10.683,   234.207,   247.024,   315.533,   361.085,    -8.347,   -24.388,     0.000,
   341.507,   600.000,   123.791,    10.680,     0.008,    13.004,   291.401,     0.450,    51.441,  2866.000,     1.000,    10.733,   398.891,   274.906,   370.696,   361.898,   -36.731,   -78.455,     0.000,
   341.604,   600.000,   123.791,    10.706,     0.005,    12.633,   291.807,     0.450,    51.441,  2866.000,     1.000,    10.776,   358.513,   275.290,   351.230,   362.727,   -25.277,   -69.443,     0.000,
   341.701,   600.000,   123.791,    10.725,     0.004,    12.418,    25.038,     0.450,    51.441,  2866.000,     1.000,    10.793,    40.918,    23.621,   328.445,   363.047,   -10.447,   -41.452,     0.000,
   341.806,   600.000,   123.791,    10.742,     0.005,    12.737,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.785,   -22.049,     0.000,   309.319,   362.742,    -7.066,   -24.307,     0.000,
   341.903,   600.000,   123.791,    10.749,     0.002,    13.383,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.770,   -31.268,     0.000,   301.754,   362.467,    -9.965,   -19.479,     0.000,
   342.007,   600.000,   123.791,    10.747,    -0.005,    12.536,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.747,   -58.963,     0.000,   292.554,   362.196,    -0.689,    -9.990,     0.000,
   342.104,   600.000,   123.791,    10.744,    -0.009,    12.452,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.727,   -27.118,     0.000,   323.076,   361.983,    -1.007,   -10.783,     0.000,
   342.201,   600.000,   123.791,    10.746,    -0.011,    12.498,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.716,   -16.127,     0.000,   334.788,   361.853,    -1.219,    -9.720,     0.000,
   342.306,   600.000,   123.791,    10.754,    -0.011,    12.917,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.711,   -15.343,     0.000,   334.554,   361.690,    -2.628,    -9.163,     0.000,
   342.403,   600.000,   123.791,    10.758,    -0.013,    12.602,   105.855,     0.450,    51.441,  2866.000,     1.000,    10.709,   104.199,    99.863,   343.045,   361.678,    -8.839,   -14.130,     0.000,
   342.507,   600.000,   123.791,    10.750,    -0.012,    12.630,   173.921,     0.450,    51.441,  2866.000,     1.000,    10.712,   255.792,   164.077,   373.934,   362.060,   -40.239,   -39.601,     0.000,
   342.604,   600.000,   123.790,    10.736,    -0.008,    12.542,   120.606,     0.450,    51.440,  2866.000,     1.000,    10.714,   216.479,   113.779,   384.208,   362.447,   -32.601,   -48.337,     0.000,
   342.701,   600.000,   123.790,    10.723,    -0.003,    12.594,     9.783,     0.450,    51.440,  2866.000,     1.000,    10.707,    78.228,     9.230,   367.830,   362.475,   -23.342,   -40.301,     0.000,
   342.806,   600.000,   123.790,    10.704,     0.002,    12.609,     0.000,     0.450,    51.440,  2866.000,     1.000,    10.685,    27.572,     0.000,   351.512,   362.223,   -11.758,   -26.526,     0.000,
   342.903,   600.000,   123.790,    10.676,     0.005,    12.516,     0.000,     0.450,    51.440,  2866.000,     1.000,    10.649,    17.001,     0.000,   349.288,   361.929,    -6.956,   -22.686,     0.000,
   343.007,   600.000,   123.790,    10.649,     0.009,    12.230,     0.000,     0.450,    51.440,  2866.000,     1.000,    10.613,    34.100,     0.000,   349.288,   361.599,   -18.593,   -27.818,     0.000,
   343.104,   600.000,   123.791,    10.631,     0.011,    12.818,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.588,   -31.775,     0.000,   306.952,   361.301,    -7.173,   -15.402,     0.000,
