JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
   226.104,   600.000,   123.794,    31.067,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.857,  -256.297,     0.000,   367.178,   471.991,   126.994,    24.491,     0.000,
   226.201,   600.000,   123.794,    30.955,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.810,  -265.216,     0.000,   359.066,   471.290,   124.009,    28.983,     0.000,
   226.306,   600.000,   123.794,    30.877,     0.000,     0.000,   202.545,     0.450,    57.444,   783.000,     1.000,    15.814,   -30.995,   191.080,   393.269,   470.763,   127.760,    16.822,     0.000,
   226.403,   600.000,   123.795,    30.945,     0.000,     0.000,   429.002,     0.450,    57.445,   783.000,     1.000,    15.984,   261.368,   404.719,   470.553,   471.125,   153.834,   -11.055,     0.000,
   226.500,   600.000,   123.795,    31.127,     0.000,     0.000,   572.714,     0.450,    57.445,   783.000,     1.000,    16.070,   450.097,   540.296,   507.571,   472.218,   153.341,   -27.788,     0.000,
   226.604,   600.000,   123.794,    31.358,     0.000,     0.000,   623.774,     0.450,    57.444,   783.000,     1.000,    15.944,   466.638,   588.466,   497.188,   473.665,   178.410,   -33.060,     0.000,
   226.701,   600.000,   123.793,    31.420,     0.000,     0.000,   229.504,     0.450,    57.443,   783.000,     1.000,    15.679,    26.124,   216.513,   480.307,   474.167,   210.958,   -14.429,     0.000,
   226.806,   600.000,   123.792,    31.246,     0.000,     0.000,     0.000,     0.450,    57.442,   783.000,     1.000,    15.527,  -272.930,     0.000,   428.146,   473.140,   211.521,    16.415,     0.000,
   226.903,   600.000,   123.792,    31.047,     0.000,     0.000,     0.000,     0.450,    57.442,   783.000,     1.000,    15.513,  -296.743,     0.000,   378.519,   471.898,   173.750,    29.614,     0.000,
   227.000,   600.000,   123.793,    30.907,     0.000,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    15.665,  -240.713,     0.000,   391.477,   470.994,   137.985,    23.211,     0.000,
   227.104,   600.000,   123.794,    30.798,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.762,  -252.258,     0.000,   364.688,   470.315,   122.470,    24.162,     0.000,
   227.201,   600.000,   123.795,    30.699,     0.000,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    15.802,  -250.341,     0.000,   368.640,   469.704,   123.844,    25.432,     0.000,
   227.306,   600.000,   123.796,    30.628,     0.000,     0.000,   217.844,     0.450,    57.446,   783.000,     1.000,    15.860,   -23.366,   205.513,   386.593,   469.226,   129.311,    16.935,     0.000,
   227.403,   600.000,   123.796,    30.755,     0.000,     0.000,   731.272,     0.450,    57.446,   783.000,     1.000,    15.968,   499.414,   689.879,   410.612,   469.896,   134.296,    -3.115,     0.000,
   227.500,   600.000,   123.794,    31.054,     0.000,     0.000,   927.578,     0.450,    57.444,   783.000,     1.000,    16.002,   705.829,   875.073,   444.896,   471.726,   162.464,   -20.050,     0.000,
   227.604,   600.000,   123.793,    31.257,     0.000,     0.000,   526.235,     0.450,    57.443,   783.000,     1.000,    15.883,   291.523,   496.448,   477.042,   473.111,   229.249,   -20.392,     0.000,
   227.701,   600.000,   123.791,    31.175,     0.000,     0.000,   192.173,     0.450,    57.441,   783.000,     1.000,    15.548,   -11.107,   181.295,   479.464,   472.662,   209.867,   -10.663,     0.000,
   227.806,   600.000,   123.791,    31.005,     0.000,     0.000,     0.000,     0.450,    57.441,   783.000,     1.000,    15.435,  -207.547,     0.000,   433.401,   471.632,   168.033,     1.282,     0.000,
   227.903,   600.000,   123.793,    30.834,     0.000,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    15.580,  -237.374,     0.000,   394.035,   470.559,   151.444,     9.406,     0.000,
   228.000,   600.000,   123.794,    30.708,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.841,  -245.483,     0.000,   379.054,   469.766,   137.143,    17.627,     0.000,
   228.104,   600.000,   123.795,    30.601,     0.000,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    15.988,  -258.958,     0.000,   375.194,   469.105,   144.725,    20.321,     0.000,
   228.201,   600.000,   123.795,    30.496,     0.000,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    15.908,  -254.621,     0.000,   376.786,   468.449,   138.569,    24.389,     0.000,
   228.306,   600.000,   123.794,    30.418,     0.000,     0.000,   191.008,     0.450,    57.444,   783.000,     1.000,    15.791,   -52.801,   180.196,   398.545,   467.929,   146.822,    16.791,     0.000,
   228.403,   600.000,   123.794,    30.512,     0.000,     0.000,   672.151,     0.450,    57.444,   783.000,     1.000,    15.816,   411.789,   634.105,   423.269,   468.417,   186.280,    -9.112,     0.000,
   228.500,   600.000,   123.795,    30.751,     0.000,     0.000,   760.561,     0.450,    57.445,   783.000,     1.000,    15.970,   535.034,   717.511,   469.700,   469.871,   213.418,   -31.112,     0.000,
   228.604,   600.000,   123.795,    30.997,     0.000,     0.000,   739.703,     0.450,    57.445,   783.000,     1.000,    16.114,   499.471,   697.833,   472.426,   471.429,   240.872,   -41.513,     0.000,
   228.701,   600.000,   123.795,    31.109,     0.000,     0.000,   333.919,     0.450,    57.445,   783.000,     1.000,    16.011,   118.614,   315.018,   466.395,   472.190,   219.177,   -28.567,     0.000,
   228.806,   600.000,   123.793,    31.012,     0.000,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    15.694,  -211.455,     0.000,   435.298,   471.659,   185.312,   -10.219,     0.000,
   228.903,   600.000,   123.792,    30.883,     0.000,     0.000,     0.000,     0.450,    57.442,   783.000,     1.000,    15.490,  -246.648,     0.000,   404.850,   470.840,   178.104,     2.554,     0.000,
   229.000,   600.000,   123.793,    30.773,     0.000,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    15.544,  -312.626,     0.000,   410.921,   470.170,   244.145,     9.232,     0.000,
   229.104,   600.000,   123.794,    30.670,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.749,  -305.781,     0.000,   382.631,   469.511,   201.819,    17.083,     0.000,
   229.201,   600.000,   123.795,    30.600,     0.000,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    15.890,  -304.239,     0.000,   368.254,   469.083,   177.922,    25.487,     0.000,
   229.306,   600.000,   123.796,    30.536,     0.000,     0.000,   220.764,     0.450,    57.446,   783.000,     1.000,    15.932,   -75.895,   208.268,   379.160,   468.660,   172.840,    21.823,     0.000,
   229.403,   600.000,   123.795,    30.619,     0.000,     0.000,   675.525,     0.450,    57.445,   783.000,     1.000,    15.893,   400.333,   637.287,   411.777,   469.086,   179.277,     0.368,     0.000,
   229.500,   600.000,   123.795,    30.867,     0.000,     0.000,   823.030,     0.450,    57.445,   783.000,     1.000,    15.918,   598.153,   776.443,   442.346,   470.575,   163.118,   -13.057,     0.000,
   229.604,   600.000,   123.795,    31.093,     0.000,     0.000,   550.054,     0.450,    57.445,   783.000,     1.000,    16.010,   354.814,   518.919,   490.237,   472.039,   217.119,   -34.815,     0.000,
   229.701,   600.000,   123.796,    31.172,     0.000,     0.000,   342.087,     0.450,    57.446,   783.000,     1.000,    16.117,   139.880,   322.724,   464.097,   472.569,   203.057,   -28.685,     0.000,
   229.806,   600.000,   123.796,    31.105,     0.000,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    16.085,  -210.763,     0.000,   427.593,   472.230,   177.688,   -11.561,     0.000,
   229.903,   600.000,   123.795,    31.014,     0.000,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    15.951,  -249.495,     0.000,   400.111,   471.645,   172.838,     5.122,     0.000,
   230.000,   600.000,   123.794,    30.918,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.750,  -284.108,     0.000,   381.853,   471.063,   176.530,    18.369,     0.000,
   230.104,   600.000,   123.794,    30.819,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.663,  -271.105,     0.000,   377.745,   470.437,   158.326,    20.087,     0.000,
   230.201,   600.000,   123.795,    30.753,     0.000,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    15.740,  -275.330,     0.000,   367.835,   470.018,   148.366,    24.782,     0.000,
   230.306,   600.000,   123.796,    30.710,     0.000,     0.000,   232.366,     0.450,    57.446,   783.000,     1.000,    15.932,   -37.485,   219.213,   379.425,   469.729,   148.998,    17.396,     0.000,
   230.403,   600.000,   123.796,    30.821,     0.000,     0.000,   725.756,     0.450,    57.446,   783.000,     1.000,    16.011,   469.951,   684.676,   416.152,   470.316,   167.565,    -7.004,     0.000,
   230.500,   600.000,   123.794,    31.106,     0.000,     0.000,   966.573,     0.450,    57.444,   783.000,     1.000,    15.921,   720.022,   911.861,   453.749,   472.053,   203.779,   -30.244,     0.000,
   230.604,   600.000,   123.794,    31.378,     0.000,     0.000,   842.293,     0.450,    57.444,   783.000,     1.000,    15.764,   560.172,   794.616,   466.935,   473.800,   270.230,   -42.651,     0.000,
   230.701,   600.000,   123.793,    31.447,     0.000,     0.000,   394.697,     0.450,    57.443,   783.000,     1.000,    15.706,   109.229,   372.355,   462.114,   474.314,   291.106,   -40.180,     0.000,
   230.806,   600.000,   123.794,    31.302,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.887,  -279.548,     0.000,   431.311,   473.482,   252.770,   -15.392,     0.000,
   230.903,   600.000,   123.795,    31.150,     0.000,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    16.060,  -288.000,     0.000,   391.535,   472.503,   196.152,    10.880,     0.000,
   231.000,   600.000,   123.796,    31.041,     0.000,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    16.130,  -284.788,     0.000,   375.486,   471.824,   170.284,    18.166,     0.000,
   231.104,   600.000,   123.795,    30.923,     0.000,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    15.988,  -282.279,     0.000,   374.361,   471.091,   165.642,    19.907,     0.000,
   231.201,   600.000,   123.795,    30.813,     0.000,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    15.861,  -299.814,     0.000,   367.342,   470.413,   170.996,    25.746,     0.000,
   231.306,   600.000,   123.795,    30.736,     0.000,     0.000,   230.250,     0.450,    57.445,   783.000,     1.000,    15.824,   -59.483,   217.217,   382.677,   469.888,   173.700,    15.789,     0.000,
   231.403,   600.000,   123.796,    30.846,     0.000,     0.000,   723.502,     0.450,    57.446,   783.000,     1.000,    15.958,   468.701,   682.549,   425.233,   470.472,   182.226,   -13.617,     0.000,
   231.500,   600.000,   123.795,    31.133,     0.000,     0.000,   964.324,     0.450,    57.445,   783.000,     1.000,    16.056,   727.899,   909.740,   463.510,   472.209,   218.371,   -45.229,     0.000,
   231.604,   600.000,   123.796,    31.424,     0.000,     0.000,   803.750,     0.450,    57.446,   783.000,     1.000,    16.044,   537.643,   758.255,   470.766,   474.065,   260.998,   -43.685,     0.000,
   231.701,   600.000,   123.795,    31.523,     0.000,     0.000,   375.640,     0.450,    57.445,   783.000,     1.000,    15.901,   131.820,   354.377,   459.342,   474.771,   236.374,   -29.245,     0.000,
   231.806,   600.000,   123.794,    31.416,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.834,  -240.884,     0.000,   428.711,   474.177,   205.780,   -10.362,     0.000,
   231.903,   600.000,   123.794,    31.281,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.814,  -276.367,     0.000,   396.879,   473.315,   191.208,     8.723,     0.000,
   232.000,   600.000,   123.794,    31.166,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.790,  -292.896,     0.000,   383.610,   472.607,   185.453,    18.446,     0.000,
   232.104,   600.000,   123.794,    31.041,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.811,  -284.189,     0.000,   376.196,   471.826,   167.642,    20.917,     0.000,
   232.201,   600.000,   123.795,    30.938,     0.000,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    15.870,  -292.409,     0.000,   369.806,   471.173,   166.367,    24.675,     0.000,
   232.306,   600.000,   123.796,    30.878,     0.000,     0.000,   228.132,     0.450,    57.446,   783.000,     1.000,    15.968,   -52.542,   215.219,   383.993,   470.769,   165.669,    15.316,     0.000,
   232.403,   600.000,   123.796,    30.985,     0.000,     0.000,   719.261,     0.450,    57.446,   783.000,     1.000,    16.092,   466.823,   678.548,   421.245,   471.332,   170.836,    -9.199,     0.000,
   232.500,   600.000,   123.795,    31.255,     0.000,     0.000,   877.864,     0.450,    57.445,   783.000,     1.000,    16.119,   636.814,   828.174,   468.620,   472.979,   224.643,   -37.642,     0.000,
   232.604,   600.000,   123.794,    31.497,     0.000,     0.000,   749.159,     0.450,    57.444,   783.000,     1.000,    16.031,   495.732,   706.754,   484.964,   474.571,   268.805,   -47.389,     0.000,
   232.701,   600.000,   123.794,    31.573,     0.000,     0.000,   378.917,     0.450,    57.444,   783.000,     1.000,    15.882,   116.923,   357.469,   466.995,   475.097,   271.135,   -38.692,     0.000,
   232.806,   600.000,   123.794,    31.446,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.924,  -255.901,     0.000,   427.718,   474.371,   219.569,   -10.322,     0.000,
   232.903,   600.000,   123.794,    31.306,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.980,  -285.996,     0.000,   381.534,   473.470,   177.555,    16.506,     0.000,
   233.000,   600.000,   123.794,    31.182,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.963,  -329.029,     0.000,   359.023,   472.713,   184.208,    31.131,     0.000,
   233.104,   600.000,   123.794,    31.040,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.851,  -314.250,     0.000,   354.665,   471.826,   166.508,    30.581,     0.000,
   233.201,   600.000,   123.795,    30.914,     0.000,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    15.821,  -320.428,     0.000,   351.494,   471.045,   167.636,    33.241,     0.000,
   233.306,   600.000,   123.795,    30.827,     0.000,     0.000,   226.013,     0.450,    57.445,   783.000,     1.000,    15.900,   -89.451,   213.220,   373.363,   470.447,   183.387,    22.199,     0.000,
   233.403,   600.000,   123.796,    30.932,     0.000,     0.000,   717.856,     0.450,    57.446,   783.000,     1.000,    16.120,   435.439,   677.223,   420.418,   471.015,   200.645,    -9.458,     0.000,
   233.500,   600.000,   123.797,    31.194,     0.000,     0.000,   914.877,     0.450,    57.447,   783.000,     1.000,    16.266,   642.327,   863.092,   459.542,   472.600,   242.736,   -35.029,     0.000,
   233.604,   600.000,   123.798,    31.456,     0.000,     0.000,   806.030,     0.450,    57.448,   783.000,     1.000,    16.336,   486.344,   760.406,   475.069,   474.270,   332.422,   -57.562,     0.000,
   233.701,   600.000,   123.798,    31.551,     0.000,     0.000,   380.869,     0.450,    57.448,   783.000,     1.000,    16.369,    98.582,   359.310,   467.623,   474.943,   298.870,   -45.463,     0.000,
   233.806,   600.000,   123.797,    31.480,     0.001,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,    16.270,  -252.853,     0.000,   443.200,   474.553,   242.905,   -21.404,     0.000,
   233.903,   600.000,   123.796,    31.381,     0.001,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    16.031,  -282.127,     0.000,   412.193,   473.938,   221.213,    -0.831,     0.000,
   234.000,   600.000,   123.795,    31.301,     0.000,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    15.844,  -310.730,     0.000,   388.177,   473.427,   211.622,    13.858,     0.000,
   234.104,   600.000,   123.795,    31.210,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    15.872,  -325.598,     0.000,   357.539,   472.868,   180.630,    29.639,     0.000,
   234.201,   600.000,   123.796,    31.119,     0.001,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    15.894,  -327.222,     0.000,   353.949,   472.303,   176.714,    32.154,     0.000,
   234.306,   600.000,   123.797,    31.083,     0.001,     0.000,   223.892,     0.450,    57.447,   783.000,     1.000,    15.964,   -78.980,   211.219,   383.143,   472.052,   185.724,    15.566,     0.000,
   234.403,   600.000,   123.796,    31.179,     0.001,     0.000,   716.670,     0.450,    57.446,   783.000,     1.000,    15.921,   457.476,   676.104,   433.611,   472.540,   194.522,   -14.823,     0.000,
   234.500,   600.000,   123.796,    31.468,     0.000,     0.000,   962.801,     0.450,    57.446,   783.000,     1.000,    15.988,   723.667,   908.303,   467.596,   474.286,   212.013,   -34.067,     0.000,
   234.604,   600.000,   123.796,    31.758,     0.000,     0.000,   669.533,     0.450,    57.446,   783.000,     1.000,    16.064,   453.155,   631.635,   501.991,   476.160,   243.959,   -39.648,     0.000,
   234.701,   600.000,   123.795,    31.826,     0.000,     0.000,   276.493,     0.450,    57.445,   783.000,     1.000,    16.263,    75.421,   260.843,   496.229,   476.671,   235.294,   -30.315,     0.000,
   234.806,   600.000,   123.795,    31.714,     0.000,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    16.194,  -254.188,     0.000,   434.364,   476.042,   219.342,    -6.832,     0.000,
   234.903,   600.000,   123.794,    31.542,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.998,  -333.701,     0.000,   380.900,   474.977,   219.861,    19.764,     0.000,
   235.000,   600.000,   123.793,    31.368,     0.000,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    15.822,  -386.267,     0.000,   355.621,   473.887,   232.147,    35.854,     0.000,
   235.104,   600.000,   123.794,    31.177,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.897,  -406.490,     0.000,   350.547,   472.699,   245.908,    38.431,     0.000,
   235.201,   600.000,   123.794,    30.991,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.988,  -455.415,     0.000,   349.603,   471.549,   288.757,    44.712,     0.000,
   235.306,   600.000,   123.795,    30.801,     0.000,     0.000,   221.770,     0.450,    57.445,   783.000,     1.000,    16.059,  -271.375,   209.217,   365.298,   470.340,   336.813,    38.737,     0.000,
   235.403,   600.000,   123.793,    30.782,     0.000,     0.000,   714.281,     0.450,    57.443,   783.000,     1.000,    15.894,   259.302,   673.850,   396.224,   470.128,   330.929,     9.715,     0.000,
   235.500,   600.000,   123.793,    30.958,     0.000,     0.000,   960.295,     0.450,    57.443,   783.000,     1.000,    15.729,   572.940,   905.939,   420.652,   471.166,   293.661,   -11.177,     0.000,
   235.604,   600.000,   123.793,    31.184,     0.000,     0.000,   825.793,     0.450,    57.443,   783.000,     1.000,    15.641,   520.628,   779.050,   436.819,   472.575,   240.216,   -17.549,     0.000,
   235.701,   600.000,   123.793,    31.272,     0.000,     0.000,   374.559,     0.450,    57.443,   783.000,     1.000,    15.890,    64.689,   353.357,   430.609,   473.225,   259.410,   -13.357,     0.000,
   235.806,   600.000,   123.794,    31.100,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    16.040,  -312.357,     0.000,   399.771,   472.231,   234.507,     5.391,     0.000,
   235.903,   600.000,   123.795,    30.930,     0.000,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    16.069,  -332.888,     0.000,   361.442,   471.153,   197.274,    25.902,     0.000,
   236.000,   600.000,   123.794,    30.785,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.905,  -353.516,     0.000,   339.928,   470.254,   184.800,    38.390,     0.000,
   236.104,   600.000,   123.794,    30.644,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.855,  -373.955,     0.000,   341.120,   469.381,   205.389,    40.305,     0.000,
   236.201,   600.000,   123.794,    30.498,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.767,  -387.805,     0.000,   335.764,   468.481,   210.584,    44.504,     0.000,
   236.306,   600.000,   123.795,    30.380,     0.000,     0.000,   219.647,     0.450,    57.445,   783.000,     1.000,    15.828,  -151.669,   207.214,   350.311,   467.715,   207.206,    34.272,     0.000,
   236.403,   600.000,   123.794,    30.434,     0.000,     0.000,   711.858,     0.450,    57.444,   783.000,     1.000,    15.820,   362.785,   671.564,   388.306,   467.954,   219.172,     9.958,     0.000,
   236.500,   600.000,   123.793,    30.655,     0.000,     0.000,   957.727,     0.450,    57.443,   783.000,     1.000,    15.770,   603.603,   903.516,   415.496,   469.281,   253.600,    -7.473,     0.000,
   236.604,   600.000,   123.792,    30.846,     0.000,     0.000,   822.180,     0.450,    57.442,   783.000,     1.000,    15.572,   444.419,   775.642,   435.685,   470.521,   320.493,   -24.108,     0.000,
   236.701,   600.000,   123.791,    30.809,     0.000,     0.000,   370.316,     0.450,    57.441,   783.000,     1.000,    15.483,   -11.259,   349.355,   425.491,   470.415,   331.952,   -16.263,     0.000,
   236.806,   600.000,   123.792,    30.545,     0.000,     0.000,     0.000,     0.450,    57.442,   783.000,     1.000,    15.492,  -356.801,     0.000,   387.534,   468.831,   263.193,    12.312,     0.000,
   236.903,   600.000,   123.793,    30.309,     0.000,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    15.694,  -348.862,     0.000,   345.729,   467.347,   192.229,    35.016,     0.000,
   237.000,   600.000,   123.794,    30.172,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.948,  -355.387,     0.000,   328.122,   466.462,   173.805,    43.242,     0.000,
   237.104,   600.000,   123.795,    30.038,     0.000,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    16.081,  -381.205,     0.000,   318.146,   465.649,   181.573,    52.128,     0.000,
   237.201,   600.000,   123.794,    29.892,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.947,  -382.009,     0.000,   321.870,   464.754,   187.316,    51.810,     0.000,
   237.306,   600.000,   123.793,    29.766,     0.000,     0.000,   217.522,     0.450,    57.443,   783.000,     1.000,    15.791,  -139.852,   205.209,   347.720,   463.942,   193.731,    35.108,     0.000,
   237.403,   600.000,   123.792,    29.827,     0.000,     0.000,   709.399,     0.450,    57.442,   783.000,     1.000,    15.685,   385.843,   669.245,   389.079,   464.214,   201.703,     6.564,     0.000,
   237.500,   600.000,   123.793,    30.093,     0.000,     0.000,   955.095,     0.450,    57.443,   783.000,     1.000,    15.807,   690.132,   901.033,   420.148,   465.787,   177.492,   -12.230,     0.000,
   237.604,   600.000,   123.793,    30.377,     0.000,     0.000,   818.481,     0.450,    57.443,   783.000,     1.000,    15.857,   558.100,   772.152,   432.859,   467.609,   200.474,   -21.173,     0.000,
   237.701,   600.000,   123.793,    30.459,     0.000,     0.000,   366.006,     0.450,    57.443,   783.000,     1.000,    15.883,   130.466,   345.289,   428.369,   468.181,   191.907,   -16.896,     0.000,
   237.806,   600.000,   123.793,    30.323,     0.000,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    15.678,  -221.192,     0.000,   401.312,   467.409,   154.444,     0.651,     0.000,
   237.903,   600.000,   123.793,    30.174,     0.000,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    15.636,  -253.105,     0.000,   367.793,   466.489,   135.519,    18.889,     0.000,
   238.000,   600.000,   123.794,    30.077,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.680,  -270.279,     0.000,   358.140,   465.867,   138.384,    24.168,     0.000,
   238.104,   600.000,   123.795,    29.990,     0.000,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    15.879,  -306.547,     0.000,   336.677,   465.321,   140.931,    36.972,     0.000,
   238.201,   600.000,   123.795,    29.909,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    15.899,  -305.206,     0.000,   337.893,   464.829,   140.636,    37.634,     0.000,
   238.306,   600.000,   123.794,    29.843,     0.001,     0.000,   204.156,     0.450,    57.444,   783.000,     1.000,    15.866,   -64.476,   192.600,   366.210,   464.399,   137.627,    21.260,     0.000,
   238.403,   600.000,   123.794,    29.955,     0.000,     0.000,   698.736,     0.450,    57.444,   783.000,     1.000,    15.794,   464.598,   659.184,   407.639,   464.975,   141.134,    -3.885,     0.000,
   238.500,   600.000,   123.794,    30.246,     0.000,     0.000,   900.734,     0.450,    57.444,   783.000,     1.000,    15.807,   664.417,   849.749,   444.844,   466.727,   185.432,   -21.983,     0.000,
   238.604,   600.000,   123.793,    30.534,     0.000,     0.000,   788.545,     0.450,    57.443,   783.000,     1.000,    15.800,   564.437,   743.910,   467.395,   468.545,   217.170,   -38.846,     0.000,
   238.701,   600.000,   123.793,    30.610,     0.000,     0.000,   359.774,     0.450,    57.443,   783.000,     1.000,    15.789,   137.118,   339.409,   454.355,   469.121,   219.892,   -32.367,     0.000,
   238.806,   600.000,   123.792,    30.448,     0.000,     0.000,     0.000,     0.450,    57.442,   783.000,     1.000,    15.687,  -238.971,     0.000,   415.587,   468.191,   194.065,    -7.698,     0.000,
   238.903,   600.000,   123.793,    30.264,     0.000,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    15.681,  -273.277,     0.000,   375.361,   467.055,   165.411,    16.172,     0.000,
   239.000,   600.000,   123.793,    30.115,     0.000,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    15.739,  -280.920,     0.000,   362.696,   466.110,   155.101,    22.406,     0.000,
   239.104,   600.000,   123.794,    29.999,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.899,  -298.254,     0.000,   346.236,   465.395,   147.977,    31.118,     0.000,
   239.201,   600.000,   123.794,    29.890,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    15.977,  -297.612,     0.000,   344.426,   464.721,   142.833,    34.484,     0.000,
   239.306,   600.000,   123.795,    29.800,     0.000,     0.000,   188.554,     0.450,    57.445,   783.000,     1.000,    15.947,   -71.163,   177.881,   375.446,   464.135,   140.841,    19.514,     0.000,
   239.403,   600.000,   123.795,    29.897,     0.000,     0.000,   663.167,     0.450,    57.445,   783.000,     1.000,    15.900,   433.989,   625.629,   422.499,   464.629,   159.872,   -10.363,     0.000,
   239.500,   600.000,   123.795,    30.180,     0.000,     0.000,   894.083,     0.450,    57.445,   783.000,     1.000,    15.984,   674.414,   843.475,   459.994,   466.318,   194.924,   -32.187,     0.000,
   239.604,   600.000,   123.794,    30.495,     0.000,     0.000,   799.829,     0.450,    57.444,   783.000,     1.000,    16.089,   562.790,   754.555,   465.048,   468.310,   227.979,   -39.475,     0.000,
   239.701,   600.000,   123.794,    30.602,     0.000,     0.000,   340.683,     0.450,    57.444,   783.000,     1.000,    15.979,   105.010,   321.399,   454.309,   469.062,   231.909,   -30.274,     0.000,
   239.806,   600.000,   123.793,    30.458,     0.000,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    15.680,  -249.689,     0.000,   416.791,   468.249,   204.304,    -6.074,     0.000,
   239.903,   600.000,   123.792,    30.286,     0.000,     0.000,     0.000,     0.450,    57.442,   783.000,     1.000,    15.502,  -282.532,     0.000,   377.654,   467.185,   177.118,    15.882,     0.000,
   240.000,   600.000,   123.793,    30.168,     0.000,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    15.567,  -290.106,     0.000,   379.681,   466.443,   185.478,    17.866,     0.000,
   240.104,   600.000,   123.795,    30.062,     0.000,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    15.799,  -251.154,     0.000,   384.088,   465.773,   146.947,    22.522,     0.000,
   240.201,   600.000,   123.795,    29.985,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    15.926,  -260.762,     0.000,   371.798,   465.289,   139.259,    28.013,     0.000,
