JDAY,SEG   2,SEG   3,SEG   4,SEG   5,SEG   6,SEG   7,SEG   8,SEG   9,SEG  10,SEG  11,SEG  12,SEG  13,SEG  14,SEG  15,SEG  16,SEG  17,SEG  18,SEG  19,SEG  20,SEG  21,SEG  22,SEG  23,SEG  24,SEG  25,SEG  26,SEG  27,SEG  28,SEG  29,SEG  30,SEG  31,SEG
   328.806, 123.788, 123.788, 123.788, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793,
   328.903, 123.787, 123.788, 123.788, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793,
   329.007, 123.787, 123.787, 123.787, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793,
   329.104, 123.787, 123.787, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793,
   329.201, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793,
   329.306, 123.788, 123.788, 123.788, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793,
   329.403, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793,
   329.507, 123.788, 123.788, 123.788, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793,
   329.604, 123.786, 123.787, 123.787, 123.788, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793,
   329.701, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   329.806, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   329.903, 123.789, 123.789, 123.789, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   330.007, 123.791, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   330.104, 123.791, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   330.201, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   330.306, 123.792, 123.792, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   330.403, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   330.507, 123.794, 123.794, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   330.604, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   330.701, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   330.806, 123.792, 123.792, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   330.903, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   331.007, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   331.104, 123.793, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   331.201, 123.792, 123.792, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   331.306, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   331.403, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   331.507, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793,
   331.604, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   331.701, 123.788, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793,
   331.806, 123.786, 123.786, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793,
   331.903, 123.785, 123.786, 123.786, 123.787, 123.788, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793,
   332.007, 123.782, 123.783, 123.784, 123.785, 123.786, 123.786, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.794, 123.794, 123.794, 123.794,
   332.104, 123.782, 123.783, 123.784, 123.785, 123.786, 123.786, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.794, 123.794, 123.794, 123.795,
   332.201, 123.786, 123.786, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.794, 123.794,
   332.306, 123.786, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793,
   332.403, 123.786, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793,
   332.507, 123.785, 123.786, 123.786, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.794, 123.794, 123.794,
   332.604, 123.784, 123.784, 123.785, 123.786, 123.787, 123.787, 123.788, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.794, 123.794, 123.794, 123.794,
   332.701, 123.786, 123.786, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.794, 123.794,
   332.806, 123.786, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793,
   332.903, 123.787, 123.787, 123.788, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793,
   333.007, 123.788, 123.788, 123.788, 123.788, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793,
   333.104, 123.788, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793,
   333.201, 123.788, 123.788, 123.788, 123.788, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793,
   333.306, 123.788, 123.788, 123.788, 123.788, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793,
   333.403, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793,
   333.507, 123.787, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793,
   333.604, 123.784, 123.785, 123.785, 123.786, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.794, 123.794,
   333.701, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793,
   333.806, 123.788, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793,
   333.903, 123.787, 123.788, 123.788, 123.788, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793,
   334.007, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793,
   334.104, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793,
   334.201, 123.788, 123.788, 123.788, 123.788, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793,
   334.306, 123.787, 123.787, 123.788, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793,
   334.403, 123.785, 123.785, 123.786, 123.786, 123.787, 123.788, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.794, 123.794,
   334.507, 123.785, 123.786, 123.786, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.794, 123.794,
   334.604, 123.783, 123.784, 123.784, 123.785, 123.786, 123.787, 123.787, 123.788, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.794, 123.794, 123.794, 123.794,
   334.701, 123.788, 123.788, 123.788, 123.788, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793,
   334.806, 123.789, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793,
   334.903, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793,
   335.007, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793,
   335.104, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793,
   335.201, 123.789, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793,
   335.306, 123.790, 123.790, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   335.403, 123.787, 123.788, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793,
   335.507, 123.784, 123.785, 123.786, 123.786, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.794,
   335.604, 123.788, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793,
   335.701, 123.791, 123.791, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   335.806, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   335.903, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   336.007, 123.790, 123.791, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   336.104, 123.791, 123.791, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   336.201, 123.791, 123.791, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   336.306, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   336.403, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   336.507, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   336.604, 123.793, 123.793, 123.793, 123.792, 123.793, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791,
   336.701, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.791,
   336.806, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   336.903, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   337.007, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   337.104, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792,
   337.201, 123.784, 123.784, 123.785, 123.786, 123.787, 123.787, 123.788, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793,
   337.306, 123.781, 123.782, 123.783, 123.784, 123.785, 123.786, 123.786, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.790, 123.790, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.794, 123.794, 123.794, 123.794,
   337.403, 123.787, 123.788, 123.788, 123.788, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793,
   337.507, 123.786, 123.786, 123.787, 123.787, 123.788, 123.788, 123.789, 123.789, 123.789, 123.789, 123.790, 123.790, 123.790, 123.791, 123.791, 123.791, 123.791, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.793, 123.793, 123.793,
